experiment_id,horizon,standard_or_stress,rolling_method,number_of_windows,possible_window_count,p_target_300_before_stop,p_target_400_before_stop,p_target_600_before_stop,p_target_900_before_stop,p_target_1200_before_stop,p_any_project_stop_hit,median_stop_enforced_final_equity,mean_stop_enforced_final_equity,p25_stop_enforced_final_equity,p75_stop_enforced_final_equity,p90_stop_enforced_final_equity,p95_stop_enforced_final_equity,max_stop_enforced_final_equity,median_max_drawdown,worst_max_drawdown,expected_profit_dollars,expected_profit_pct,evidence_finality,notes,window_start_equity_min,window_start_equity_max,window_start_equity_violation_count,high_water_start_violation_count,target_state_start_violation_count,stop_state_start_violation_count,reference_check_available,reference_median_abs_error,reference_max_abs_error,reference_error_status,accounting_integrity_status
asset_class_tsmom_top1_v1,180,standard,deterministic_stratified_sample,40,4703,0.65,0.475,0.25,0.175,0.05,0.225,3193.3611482071956,3171.4663669888932,2900.3840594398075,3413.558590452398,3523.09591718848,3573.377802263259,4038.6357710124094,-443.53155242901335,-822.3270022139354,171.46636698889324,0.057155455662964316,sampled_non_final,predeclared asset-class TSMOM top-1 SPY/GLD/IEF with BIL fallback,3000.0,3000.0,0,0,0,0,False,,,not_applicable,passed
asset_class_tsmom_top1_v1,30,stress,deterministic_stratified_sample,40,4853,0.1,0.0,0.0,0.0,0.0,0.0,2998.5,3002.513562181504,2859.227927082702,3099.833733780899,3276.284721618538,3325.957674951018,3345.6270840960774,-107.51721339412416,-584.4892875800592,2.5135621815038576,0.0008378540605011864,sampled_non_final,predeclared asset-class TSMOM top-1 SPY/GLD/IEF with BIL fallback,3000.0,3000.0,0,0,0,0,False,,,not_applicable,passed
asset_class_tsmom_top1_v1,60,stress,deterministic_stratified_sample,40,4823,0.175,0.125,0.0,0.0,0.0,0.025,2993.203379517755,2979.3762873659434,2822.338343840167,3220.500515663665,3280.5364730512615,3312.2472455449933,3326.243645288269,-171.8303753932937,-612.150587419711,-20.623712634056574,-0.006874570878018904,sampled_non_final,predeclared asset-class TSMOM top-1 SPY/GLD/IEF with BIL fallback,3000.0,3000.0,0,0,0,0,False,,,not_applicable,passed
asset_class_tsmom_top1_v1,90,stress,deterministic_stratified_sample,40,4793,0.475,0.275,0.0,0.0,0.0,0.175,3039.6209790958765,3025.177181436189,2871.9567463094554,3211.167236733779,3246.0478059278907,3275.2788250159283,3379.719327040552,-268.2613534447428,-678.3449214264192,25.17718143618913,0.008392393812063137,sampled_non_final,predeclared asset-class TSMOM top-1 SPY/GLD/IEF with BIL fallback,3000.0,3000.0,0,0,0,0,False,,,not_applicable,passed
asset_class_tsmom_top1_v1,180,stress,deterministic_stratified_sample,40,4703,0.65,0.475,0.25,0.175,0.05,0.225,3188.577720400759,3164.5265288102696,2890.2382541011466,3404.1769332595895,3521.515384142806,3566.3477393989897,4030.4797617818203,-449.37374312922907,-820.6663160315479,164.5265288102696,0.054842176270089915,sampled_non_final,predeclared asset-class TSMOM top-1 SPY/GLD/IEF with BIL fallback,3000.0,3000.0,0,0,0,0,False,,,not_applicable,passed
asset_class_tsmom_top2_v1,30,standard,deterministic_stratified_sample,40,4853,0.1,0.0,0.0,0.0,0.0,0.0,3011.2219287362623,3036.8884017576283,2965.43596357167,3100.00082372771,3276.284721618538,3325.957674951018,3345.6270840960774,-69.18823623572757,-501.53283066985887,36.888401757628344,0.012296133919209362,sampled_non_final,predeclared asset-class TSMOM top-2 SPY/GLD/IEF with BIL fallback,3000.0,3000.0,0,0,0,0,False,,,not_applicable,passed
asset_class_tsmom_top2_v1,60,standard,deterministic_stratified_sample,40,4823,0.175,0.125,0.0,0.0,0.0,0.0,3033.668082975035,3023.1712716286397,2882.867194923342,3139.205830606893,3280.5364730512615,3312.3282647422207,3326.243645288269,-131.08275429975743,-512.2339339953478,23.171271628639715,0.0077237572095465445,sampled_non_final,predeclared asset-class TSMOM top-2 SPY/GLD/IEF with BIL fallback,3000.0,3000.0,0,0,0,0,False,,,not_applicable,passed
asset_class_tsmom_top2_v1,90,standard,deterministic_stratified_sample,40,4793,0.2,0.125,0.0,0.0,0.0,0.0,3097.461589347202,3065.4961188835887,2958.541298409731,3181.1064466585262,3244.795270426988,3281.0029059755825,3388.620534275068,-204.37239249939603,-539.082920535167,65.49611888358868,0.021832039627862843,sampled_non_final,predeclared asset-class TSMOM top-2 SPY/GLD/IEF with BIL fallback,3000.0,3000.0,0,0,0,0,False,,,not_applicable,passed
asset_class_tsmom_top2_v1,180,standard,deterministic_stratified_sample,40,4703,0.55,0.425,0.225,0.0,0.0,0.0,3188.9925076697255,3215.5993297516043,3071.729342702553,3408.59869548986,3473.6354310760926,3522.975016141392,3787.4491400646098,-242.00558498245368,-592.6782931110265,215.59932975160427,0.0718664432505347,sampled_non_final,predeclared asset-class TSMOM top-2 SPY/GLD/IEF with BIL fallback,3000.0,3000.0,0,0,0,0,False,,,not_applicable,passed
asset_class_tsmom_top2_v1,30,stress,deterministic_stratified_sample,40,4853,0.1,0.0,0.0,0.0,0.0,0.0,3011.2219287362623,3036.121165232369,2964.3093886329943,3099.614979452598,3276.284721618538,3325.957674951018,3345.6270840960774,-69.18823623572757,-502.81792060755106,36.121165232369094,0.012040388410789804,sampled_non_final,predeclared asset-class TSMOM top-2 SPY/GLD/IEF with BIL fallback,3000.0,3000.0,0,0,0,0,False,,,not_applicable,passed
asset_class_tsmom_top2_v1,60,stress,deterministic_stratified_sample,40,4823,0.175,0.125,0.0,0.0,0.0,0.0,3031.3946786096967,3021.253315049208,2881.0615037274492,3135.28236915703,3280.5364730512615,3312.3282647422207,3326.243645288269,-132.50224290755818,-513.5464436339339,21.25331504920814,0.007084438349736155,sampled_non_final,predeclared asset-class TSMOM top-2 SPY/GLD/IEF with BIL fallback,3000.0,3000.0,0,0,0,0,False,,,not_applicable,passed
asset_class_tsmom_top2_v1,90,stress,deterministic_stratified_sample,40,4793,0.2,0.125,0.0,0.0,0.0,0.0,3095.913489765934,3062.9016988335516,2955.5516771451507,3177.125308159722,3242.6766861750516,3279.352453028316,3388.620534275068,-204.16803338636737,-542.9317188083915,62.90169883355156,0.02096723294451719,sampled_non_final,predeclared asset-class TSMOM top-2 SPY/GLD/IEF with BIL fallback,3000.0,3000.0,0,0,0,0,False,,,not_applicable,passed
asset_class_tsmom_top2_v1,180,stress,deterministic_stratified_sample,40,4703,0.55,0.425,0.225,0.0,0.0,0.025,3185.0992986779243,3210.6374008469134,3067.888648338975,3406.88712698241,3470.1253045297008,3521.312872641675,3785.566945397411,-243.2736675043991,-601.9271147834843,210.63740084691335,0.07021246694897121,sampled_non_final,predeclared asset-class TSMOM top-2 SPY/GLD/IEF with BIL fallback,3000.0,3000.0,0,0,0,0,False,,,not_applicable,passed
IEF_200d_trend_model_v1,30,standard,deterministic_stratified_sample,40,4853,0.1,0.0,0.0,0.0,0.0,0.0,2990.368179335478,3034.806265427015,2962.607054413462,3026.344311122555,3276.284721618538,3325.957674951018,3345.6270840960774,-57.34589945725406,-109.39195401196866,34.806265427015205,0.01160208847567179,sampled_non_final,predeclared IEF 200-day trend model,3000.0,3000.0,0,0,0,0,False,,,not_applicable,passed
IEF_200d_trend_model_v1,60,standard,deterministic_stratified_sample,40,4823,0.15,0.125,0.0,0.0,0.0,0.0,2993.899719740381,3022.497365517346,2950.8803029542546,3069.172075608239,3264.9104125795407,3293.220772792399,3326.243645288269,-85.51817076261091,-168.43514431178028,22.497365517346225,0.007499121839115386,sampled_non_final,predeclared IEF 200-day trend model,3000.0,3000.0,0,0,0,0,False,,,not_applicable,passed
IEF_200d_trend_model_v1,90,standard,deterministic_stratified_sample,40,4793,0.15,0.125,0.0,0.0,0.0,0.0,3003.6615732855444,3033.244446234081,2947.3823781807178,3091.565192126589,3253.759031549591,3275.84697158505,3287.4801248101744,-96.28325184158984,-207.24160214662288,33.2444462340809,0.01108148207802695,sampled_non_final,predeclared IEF 200-day trend model,3000.0,3000.0,0,0,0,0,False,,,not_applicable,passed
IEF_200d_trend_model_v1,180,standard,deterministic_stratified_sample,40,4703,0.225,0.175,0.0,0.0,0.0,0.0,2992.3766671169747,3047.7445339923092,2953.7811571335997,3143.980404871521,3217.4083941379586,3295.4584976514566,3342.3233201559315,-123.63187140921627,-287.3471956849871,47.74453399230924,0.01591484466410309,sampled_non_final,predeclared IEF 200-day trend model,3000.0,3000.0,0,0,0,0,False,,,not_applicable,passed
IEF_200d_trend_model_v1,30,stress,deterministic_stratified_sample,40,4853,0.1,0.0,0.0,0.0,0.0,0.0,2986.4629224160863,3029.852048516389,2955.8547059887715,3026.344311122555,3276.284721618538,3325.957674951018,3345.6270840960774,-58.05925595539861,-109.39195401196866,29.852048516389004,0.009950682838796299,sampled_non_final,predeclared IEF 200-day trend model,3000.0,3000.0,0,0,0,0,False,,,not_applicable,passed
IEF_200d_trend_model_v1,60,stress,deterministic_stratified_sample,40,4823,0.15,0.125,0.0,0.0,0.0,0.0,2986.4247326645373,3014.3399031077233,2936.150010922031,3064.5711758476655,3264.9104125795407,3293.220772792399,3326.243645288269,-93.22312677885043,-168.43514431178028,14.33990310772333,0.004779967702574384,sampled_non_final,predeclared IEF 200-day trend model,3000.0,3000.0,0,0,0,0,False,,,not_applicable,passed
IEF_200d_trend_model_v1,90,stress,deterministic_stratified_sample,40,4793,0.15,0.125,0.0,0.0,0.0,0.0,3003.6615732855444,3023.6918732365966,2926.7923593489822,3088.6897474832685,3253.5269062703787,3271.8339467712117,3287.4801248101744,-108.11741904555947,-223.08532511092926,23.69187323659662,0.007897291078865498,sampled_non_final,predeclared IEF 200-day trend model,3000.0,3000.0,0,0,0,0,False,,,not_applicable,passed
IEF_200d_trend_model_v1,180,stress,deterministic_stratified_sample,40,4703,0.225,0.175,0.0,0.0,0.0,0.0,2983.3986381256636,3032.9923510681897,2938.084972530503,3128.247146374005,3212.1947388105955,3295.1268915618525,3335.644578895138,-130.97276831864679,-305.4894438397364,32.99235106818969,0.010997450356063254,sampled_non_final,predeclared IEF 200-day trend model,3000.0,3000.0,0,0,0,0,False,,,not_applicable,passed
SPY_GLD_dual_momentum_v1,30,standard,deterministic_stratified_sample,40,4853,0.0,0.0,0.0,0.0,0.0,0.0,2999.249999999998,2963.05622468169,2872.0514445223025,3044.0662056695523,3110.2892297598655,3141.8403989582066,3201.6665276072645,-103.10149475182766,-584.4892875800592,-36.943775318310145,-0.012314591772770056,sampled_non_final,predeclared SPY/GLD dual momentum,3000.0,3000.0,0,0,0,0,False,,,not_applicable,passed
SPY_GLD_dual_momentum_v1,60,standard,deterministic_stratified_sample,40,4823,0.025,0.0,0.0,0.0,0.0,0.025,3001.7036359724098,2945.6671138061856,2834.4198571691813,3044.569494076306,3218.1736666039646,3265.721839568165,3326.7336805401555,-146.04548139994927,-612.150587419711,-54.332886193814375,-0.01811096206460483,sampled_non_final,predeclared SPY/GLD dual momentum,3000.0,3000.0,0,0,0,0,False,,,not_applicable,passed
SPY_GLD_dual_momentum_v1,90,standard,deterministic_stratified_sample,40,4793,0.35,0.15,0.0,0.0,0.0,0.175,3013.250972906153,2998.607118695384,2876.5829761925334,3135.6026965617802,3231.2136993034,3242.243498413356,3383.11229464485,-234.21999286968776,-678.3449214264192,-1.392881304615912,-0.0004642937682053372,sampled_non_final,predeclared SPY/GLD dual momentum,3000.0,3000.0,0,0,0,0,False,,,not_applicable,passed
SPY_GLD_dual_momentum_v1,180,standard,deterministic_stratified_sample,40,4703,0.525,0.325,0.25,0.175,0.05,0.2,3085.857094931287,3148.926452639441,3036.9844678949967,3394.093912617997,3523.09591718848,3573.377802263259,4038.6357710124094,-440.4234595445862,-822.3270022139354,148.92645263944087,0.04964215087981372,sampled_non_final,predeclared SPY/GLD dual momentum,3000.0,3000.0,0,0,0,0,False,,,not_applicable,passed
SPY_GLD_dual_momentum_v1,30,stress,deterministic_stratified_sample,40,4853,0.0,0.0,0.0,0.0,0.0,0.0,2999.12038928365,2962.4256601728093,2872.0514445223025,3044.0662056695523,3110.2892297598655,3141.8403989582066,3201.6665276072645,-103.04829258682548,-584.4892875800592,-37.57433982719067,-0.012524779942396869,sampled_non_final,predeclared SPY/GLD dual momentum,3000.0,3000.0,0,0,0,0,False,,,not_applicable,passed
SPY_GLD_dual_momentum_v1,60,stress,deterministic_stratified_sample,40,4823,0.025,0.0,0.0,0.0,0.0,0.025,3001.7036359724098,2944.3766031930254,2828.7225481457954,3040.018463204396,3218.1736666039646,3265.721839568165,3323.3972557859274,-146.04548139994927,-612.150587419711,-55.6233968069746,-0.018541132268991567,sampled_non_final,predeclared SPY/GLD dual momentum,3000.0,3000.0,0,0,0,0,False,,,not_applicable,passed
SPY_GLD_dual_momentum_v1,90,stress,deterministic_stratified_sample,40,4793,0.35,0.15,0.0,0.0,0.0,0.175,3010.204861266554,2996.632097202092,2876.5829761925334,3133.23372127096,3228.3301716585497,3242.081305130978,3379.719327040552,-234.1036709574712,-678.3449214264192,-3.3679027979078455,-0.0011226342659692579,sampled_non_final,predeclared SPY/GLD dual momentum,3000.0,3000.0,0,0,0,0,False,,,not_applicable,passed
SPY_GLD_dual_momentum_v1,180,stress,deterministic_stratified_sample,40,4703,0.525,0.325,0.25,0.175,0.05,0.2,3082.737585371832,3143.919125918894,3031.9781384126227,3392.0200126830723,3521.515384142806,3566.3477393989897,4030.4797617818203,-447.44046016173274,-820.6663160315479,143.91912591889422,0.0479730419729647,sampled_non_final,predeclared SPY/GLD dual momentum,3000.0,3000.0,0,0,0,0,False,,,not_applicable,passed
SPY_GLD_IEF_dual_momentum_v1,30,standard,deterministic_stratified_sample,40,4853,0.1,0.0,0.0,0.0,0.0,0.0,2999.25,3003.287489662332,2859.227927082702,3099.833733780899,3276.284721618538,3325.957674951018,3345.6270840960774,-107.57041555912633,-584.4892875800592,3.2874896623320637,0.0010958298874439443,sampled_non_final,predeclared SPY/GLD/IEF dual momentum,3000.0,3000.0,0,0,0,0,False,,,not_applicable,passed
SPY_GLD_IEF_dual_momentum_v1,60,standard,deterministic_stratified_sample,40,4823,0.175,0.125,0.0,0.0,0.0,0.025,2995.4468175416587,2981.0192404313034,2826.5680029063446,3220.500515663665,3280.5364730512615,3312.3895650201102,3326.7336805401555,-171.81125800829932,-612.150587419711,-18.980759568696612,-0.006326919856232238,sampled_non_final,predeclared SPY/GLD/IEF dual momentum,3000.0,3000.0,0,0,0,0,False,,,not_applicable,passed
SPY_GLD_IEF_dual_momentum_v1,90,standard,deterministic_stratified_sample,40,4793,0.475,0.275,0.0,0.0,0.0,0.175,3044.423325128223,3027.5439462859695,2872.3805138243497,3211.167236733779,3249.2902872123104,3278.593172514395,3383.11229464485,-265.0573496069935,-678.3449214264192,27.54394628596947,0.009181315428656411,sampled_non_final,predeclared SPY/GLD/IEF dual momentum,3000.0,3000.0,0,0,0,0,False,,,not_applicable,passed
SPY_GLD_IEF_dual_momentum_v1,180,standard,deterministic_stratified_sample,40,4703,0.65,0.475,0.25,0.175,0.05,0.225,3193.3611482071956,3171.4663669888932,2900.3840594398075,3413.558590452398,3523.09591718848,3573.377802263259,4038.6357710124094,-443.53155242901335,-822.3270022139354,171.46636698889324,0.057155455662964316,sampled_non_final,predeclared SPY/GLD/IEF dual momentum,3000.0,3000.0,0,0,0,0,False,,,not_applicable,passed
SPY_GLD_IEF_dual_momentum_v1,30,stress,deterministic_stratified_sample,40,4853,0.1,0.0,0.0,0.0,0.0,0.0,2998.5,3002.513562181504,2859.227927082702,3099.833733780899,3276.284721618538,3325.957674951018,3345.6270840960774,-107.51721339412416,-584.4892875800592,2.5135621815038576,0.0008378540605011864,sampled_non_final,predeclared SPY/GLD/IEF dual momentum,3000.0,3000.0,0,0,0,0,False,,,not_applicable,passed
SPY_GLD_IEF_dual_momentum_v1,60,stress,deterministic_stratified_sample,40,4823,0.175,0.125,0.0,0.0,0.0,0.025,2993.203379517755,2979.3762873659434,2822.338343840167,3220.500515663665,3280.5364730512615,3312.2472455449933,3326.243645288269,-171.8303753932937,-612.150587419711,-20.623712634056574,-0.006874570878018904,sampled_non_final,predeclared SPY/GLD/IEF dual momentum,3000.0,3000.0,0,0,0,0,False,,,not_applicable,passed
SPY_GLD_IEF_dual_momentum_v1,90,stress,deterministic_stratified_sample,40,4793,0.475,0.275,0.0,0.0,0.0,0.175,3039.6209790958765,3025.177181436189,2871.9567463094554,3211.167236733779,3246.0478059278907,3275.2788250159283,3379.719327040552,-268.2613534447428,-678.3449214264192,25.17718143618913,0.008392393812063137,sampled_non_final,predeclared SPY/GLD/IEF dual momentum,3000.0,3000.0,0,0,0,0,False,,,not_applicable,passed
SPY_GLD_IEF_dual_momentum_v1,180,stress,deterministic_stratified_sample,40,4703,0.65,0.475,0.25,0.175,0.05,0.225,3188.577720400759,3164.5265288102696,2890.2382541011466,3404.1769332595895,3521.515384142806,3566.3477393989897,4030.4797617818203,-449.37374312922907,-820.6663160315479,164.5265288102696,0.054842176270089915,sampled_non_final,predeclared SPY/GLD/IEF dual momentum,3000.0,3000.0,0,0,0,0,False,,,not_applicable,passed
multi_asset_top2_momentum_v1,30,standard,deterministic_stratified_sample,40,4853,0.0,0.0,0.0,0.0,0.0,0.0,3011.2219287362623,3016.362386027537,2965.43596357167,3065.4081532430773,3151.9435103624046,3162.3469235959365,3185.0638923624506,-55.294569712018074,-311.4141046572081,16.362386027537013,0.005454128675845604,sampled_non_final,predeclared multi-asset top-2 momentum,3000.0,3000.0,0,0,0,0,False,,,not_applicable,passed
multi_asset_top2_momentum_v1,60,standard,deterministic_stratified_sample,40,4823,0.025,0.0,0.0,0.0,0.0,0.0,3008.700120555305,3003.0241806072477,2908.744957072506,3099.852486345188,3145.9049845611444,3154.9129324231035,3325.0176397304776,-91.79382951670459,-368.2483640357582,3.024180607247672,0.0010080602024158392,sampled_non_final,predeclared multi-asset top-2 momentum,3000.0,3000.0,0,0,0,0,False,,,not_applicable,passed
multi_asset_top2_momentum_v1,90,standard,deterministic_stratified_sample,40,4793,0.05,0.0,0.0,0.0,0.0,0.0,3065.5619898429986,3042.237363788552,2962.8949168006684,3120.596034991756,3154.3486514800193,3173.223474362965,3388.620534275068,-167.33917990751956,-420.4439915702369,42.2373637885521,0.014079121262850602,sampled_non_final,predeclared multi-asset top-2 momentum,3000.0,3000.0,0,0,0,0,False,,,not_applicable,passed
multi_asset_top2_momentum_v1,180,standard,deterministic_stratified_sample,40,4703,0.275,0.25,0.225,0.0,0.0,0.0,3136.0509222928868,3179.854291314025,3053.54594200675,3297.6819516535425,3473.6354310760926,3522.975016141392,3787.4491400646098,-225.23849315585426,-495.45503726331253,179.85429131402498,0.059951430438008435,sampled_non_final,predeclared multi-asset top-2 momentum,3000.0,3000.0,0,0,0,0,False,,,not_applicable,passed
multi_asset_top2_momentum_v1,30,stress,deterministic_stratified_sample,40,4853,0.0,0.0,0.0,0.0,0.0,0.0,3011.2219287362623,3015.6629963036457,2964.3093886329943,3065.4081532430773,3151.9435103624046,3162.3469235959365,3185.0638923624506,-55.294569712018074,-312.78457043838443,15.662996303645741,0.005220998767881957,sampled_non_final,predeclared multi-asset top-2 momentum,3000.0,3000.0,0,0,0,0,False,,,not_applicable,passed
multi_asset_top2_momentum_v1,60,stress,deterministic_stratified_sample,40,4823,0.025,0.0,0.0,0.0,0.0,0.0,3006.4420496047915,3001.285404468172,2906.1969667601434,3097.442754797523,3144.675287649911,3154.9129324231035,3325.0176397304776,-92.52230307082868,-368.2483640357582,1.2854044681721462,0.0004284681560573489,sampled_non_final,predeclared multi-asset top-2 momentum,3000.0,3000.0,0,0,0,0,False,,,not_applicable,passed
multi_asset_top2_momentum_v1,90,stress,deterministic_stratified_sample,40,4793,0.05,0.0,0.0,0.0,0.0,0.0,3063.053493552482,3039.867834804835,2959.90896064496,3118.873883688165,3151.353594016367,3171.6462890211706,3388.620534275068,-168.72632493933793,-420.4439915702369,39.867834804835184,0.013289278268278304,sampled_non_final,predeclared multi-asset top-2 momentum,3000.0,3000.0,0,0,0,0,False,,,not_applicable,passed
multi_asset_top2_momentum_v1,180,stress,deterministic_stratified_sample,40,4703,0.275,0.25,0.225,0.0,0.0,0.0,3132.7555547835186,3175.8891796311173,3048.328218011335,3291.1438931547927,3470.1253045297008,3521.312872641675,3785.566945397411,-227.40723337984628,-495.45503726331253,175.88917963111726,0.058629726543705685,sampled_non_final,predeclared multi-asset top-2 momentum,3000.0,3000.0,0,0,0,0,False,,,not_applicable,passed
GLD_SPY_rotation_v1,30,standard,deterministic_stratified_sample,40,4853,0.0,0.0,0.0,0.0,0.0,0.0,2999.249999999998,2963.05622468169,2872.0514445223025,3044.0662056695523,3110.2892297598655,3141.8403989582066,3201.6665276072645,-103.10149475182766,-584.4892875800592,-36.943775318310145,-0.012314591772770056,sampled_non_final,predeclared GLD/SPY rotation,3000.0,3000.0,0,0,0,0,False,,,not_applicable,passed
GLD_SPY_rotation_v1,60,standard,deterministic_stratified_sample,40,4823,0.025,0.0,0.0,0.0,0.0,0.025,3009.4176116112944,2956.2562640537594,2834.4198571691813,3094.741596182073,3218.1736666039646,3265.721839568165,3326.7336805401555,-234.88651016207632,-612.150587419711,-43.74373594624058,-0.014581245315413494,sampled_non_final,predeclared GLD/SPY rotation,3000.0,3000.0,0,0,0,0,False,,,not_applicable,passed
GLD_SPY_rotation_v1,90,standard,deterministic_stratified_sample,40,4793,0.5,0.175,0.0,0.0,0.0,0.175,3062.8200731683155,3016.5815226565487,2876.5829761925334,3150.390106201291,3219.3034275998994,3242.243498413356,3383.11229464485,-335.77841602838134,-678.3449214264192,16.581522656548714,0.005527174218849629,sampled_non_final,predeclared GLD/SPY rotation,3000.0,3000.0,0,0,0,0,False,,,not_applicable,passed
GLD_SPY_rotation_v1,180,standard,deterministic_stratified_sample,40,4703,0.65,0.35,0.25,0.175,0.05,0.225,3170.5886462813332,3160.5204764408095,3036.108656617644,3393.7755928064876,3523.09591718848,3573.377802263259,4038.6357710124094,-440.4234595445862,-822.3270022139354,160.5204764408095,0.05350682548026975,sampled_non_final,predeclared GLD/SPY rotation,3000.0,3000.0,0,0,0,0,False,,,not_applicable,passed
GLD_SPY_rotation_v1,30,stress,deterministic_stratified_sample,40,4853,0.0,0.0,0.0,0.0,0.0,0.0,2999.12038928365,2962.4256601728093,2872.0514445223025,3044.0662056695523,3110.2892297598655,3141.8403989582066,3201.6665276072645,-103.04829258682548,-584.4892875800592,-37.57433982719067,-0.012524779942396869,sampled_non_final,predeclared GLD/SPY rotation,3000.0,3000.0,0,0,0,0,False,,,not_applicable,passed
GLD_SPY_rotation_v1,60,stress,deterministic_stratified_sample,40,4823,0.025,0.0,0.0,0.0,0.0,0.025,3009.4176116112944,2954.494571716515,2828.7225481457954,3091.6028643659088,3218.1736666039646,3265.721839568165,3323.3972557859274,-236.3017240749041,-612.150587419711,-45.50542828348489,-0.01516847609449501,sampled_non_final,predeclared GLD/SPY rotation,3000.0,3000.0,0,0,0,0,False,,,not_applicable,passed
GLD_SPY_rotation_v1,90,stress,deterministic_stratified_sample,40,4793,0.5,0.15,0.0,0.0,0.0,0.175,3058.1695835331852,3014.5075367843588,2876.5829761925334,3147.1711702699013,3219.3034275998994,3242.081305130978,3379.719327040552,-335.43533178423945,-678.3449214264192,14.507536784358763,0.004835845594786337,sampled_non_final,predeclared GLD/SPY rotation,3000.0,3000.0,0,0,0,0,False,,,not_applicable,passed
GLD_SPY_rotation_v1,180,stress,deterministic_stratified_sample,40,4703,0.65,0.325,0.25,0.175,0.05,0.225,3163.355496638246,3155.352284872276,3030.016757365271,3392.0200126830723,3521.515384142806,3566.3477393989897,4030.4797617818203,-447.44046016173274,-820.6663160315479,155.35228487227596,0.05178409495742531,sampled_non_final,predeclared GLD/SPY rotation,3000.0,3000.0,0,0,0,0,False,,,not_applicable,passed
combo_SPY200d_GLD_50_50_v1,30,standard,deterministic_stratified_sample,40,4853,0.0,0.0,0.0,0.0,0.0,0.0,3039.400025158559,3042.3438036121634,2993.3549118258506,3103.6778302107423,3185.4831971816666,3204.7622689799014,3256.9537771419486,-95.4557413676921,-303.02058222977894,42.343803612163356,0.0141146012040545,sampled_non_final,predeclared fixed monthly combination account using window-local sleeve returns,3000.0,3000.0,0,0,0,0,False,,,not_applicable,passed
combo_SPY200d_GLD_50_50_v1,60,standard,deterministic_stratified_sample,40,4823,0.175,0.0,0.0,0.0,0.0,0.0,3025.8231431118083,3052.7727163072195,2892.7979849818307,3192.4209672528464,3321.226705860573,3328.8811863193964,3381.126935062172,-140.5783677687898,-389.84702321104396,52.772716307219525,0.017590905435739934,sampled_non_final,predeclared fixed monthly combination account using window-local sleeve returns,3000.0,3000.0,0,0,0,0,False,,,not_applicable,passed
combo_SPY200d_GLD_50_50_v1,90,standard,deterministic_stratified_sample,40,4793,0.225,0.15,0.0,0.0,0.0,0.0,3077.5727172300453,3103.3454103351214,3010.2923585568124,3249.768990833222,3343.433568914035,3389.6980511680545,3419.781518963619,-196.88030258502067,-419.15464214180656,103.34541033512141,0.03444847011170715,sampled_non_final,predeclared fixed monthly combination account using window-local sleeve returns,3000.0,3000.0,0,0,0,0,False,,,not_applicable,passed
combo_SPY200d_GLD_50_50_v1,180,standard,deterministic_stratified_sample,40,4703,0.5,0.425,0.25,0.025,0.0,0.0,3205.5090552644083,3266.4947515845574,3064.4444116491964,3531.441768272932,3570.9822811371137,3617.9226520612647,3937.8988145045087,-229.57285252028987,-487.25271787534393,266.49475158455743,0.08883158386151924,sampled_non_final,predeclared fixed monthly combination account using window-local sleeve returns,3000.0,3000.0,0,0,0,0,False,,,not_applicable,passed
combo_SPY200d_GLD_50_50_v1,30,stress,deterministic_stratified_sample,40,4853,0.0,0.0,0.0,0.0,0.0,0.0,3039.400025158559,3041.8679261280026,2993.3549118258506,3103.6778302107423,3185.4831971816666,3204.7622689799014,3256.9537771419486,-95.4557413676921,-303.02058222977894,41.86792612800264,0.013955975376000795,sampled_non_final,predeclared fixed monthly combination account using window-local sleeve returns,3000.0,3000.0,0,0,0,0,False,,,not_applicable,passed
combo_SPY200d_GLD_50_50_v1,60,stress,deterministic_stratified_sample,40,4823,0.175,0.0,0.0,0.0,0.0,0.0,3022.0556621426904,3051.1046208497123,2892.072991617928,3192.4209672528464,3321.226705860573,3328.8811863193964,3381.126935062172,-142.4521821205019,-389.84702321104396,51.10462084971232,0.017034873616570856,sampled_non_final,predeclared fixed monthly combination account using window-local sleeve returns,3000.0,3000.0,0,0,0,0,False,,,not_applicable,passed
combo_SPY200d_GLD_50_50_v1,90,stress,deterministic_stratified_sample,40,4793,0.225,0.15,0.0,0.0,0.0,0.0,3077.5727172300453,3100.8503222163035,3006.722172593967,3249.643736533383,3343.433568914035,3389.6980511680545,3419.781518963619,-196.88030258502067,-419.15464214180656,100.85032221630354,0.033616774072101174,sampled_non_final,predeclared fixed monthly combination account using window-local sleeve returns,3000.0,3000.0,0,0,0,0,False,,,not_applicable,passed
combo_SPY200d_GLD_50_50_v1,180,stress,deterministic_stratified_sample,40,4703,0.5,0.425,0.25,0.025,0.0,0.0,3192.0991885467174,3262.4327257879786,3064.4444116491964,3529.071383560706,3567.4021133064616,3616.2232637264497,3935.9395272566053,-236.24401467666303,-488.95145401364107,262.4327257879786,0.08747757526265953,sampled_non_final,predeclared fixed monthly combination account using window-local sleeve returns,3000.0,3000.0,0,0,0,0,False,,,not_applicable,passed
combo_SPY200d_GLD_BIL_60_30_10_v1,30,standard,deterministic_stratified_sample,40,4853,0.0,0.0,0.0,0.0,0.0,0.0,3057.6573947462375,3043.736229741943,3009.387936341338,3101.1952636347937,3124.30451325504,3147.5530280036132,3162.6995672408225,-70.53498894477025,-189.77257398060874,43.736229741943134,0.01457874324731434,sampled_non_final,predeclared fixed monthly combination account using window-local sleeve returns,3000.0,3000.0,0,0,0,0,False,,,not_applicable,passed
