run_id,lane,strategy,role,credibility_tier,leverage_multiplier,exposure_multiplier,standard_or_stress,horizon,rolling_method,number_of_windows,possible_window_count,sampled_results_are_final,final_validation_completed,pct_target_300_hit,pct_target_300_before_stop,pct_target_400_hit,pct_target_400_before_stop,pct_any_project_stop_hit,pct_absolute_floor_stop_hit,pct_trailing_drawdown_stop_hit,median_final_equity,median_stop_enforced_final_equity,mean_stop_enforced_final_equity,median_max_drawdown,worst_max_drawdown,pct_positive_return,pct_loss,pct_below_2400,pct_above_3300,pct_above_3400,worst_stop_enforced_loss,pct_windows_stop_overshoot_gt_50,pct_windows_stop_overshoot_gt_100,stop_enforced_metric_quality,notes,rolling_metric_quality,rolling_notes
20260531_223719,simulated_etf_exposure_frontier,SPY_200d_exposure_frontier_1_15x,risk_budget_diagnostic,tier1_exploratory,1.15,1.15,standard,30,all_possible,4601,4601,True,True,0.018908932840686808,0.018908932840686808,0.0032601608346011736,0.0032601608346011736,0.0041295370571614864,0.0006520321669202348,0.0041295370571614864,3033.683511971443,3033.683511971443,3034.224576760795,-93.57710025110782,-643.0799985635549,0.6257335361877853,0.37426646381221473,0.0004346881112801565,0.012605955227124538,0.0023907846120408607,-606.0893430806691,0.0,0.0,approximate,"SPY_200d exposure frontier diagnostic at 1.15x with 6.0% annual financing; catastrophic_loss=False. Diagnostic only, not paper-forward ready.",approximate_exposure_frontier,"Approximate exposure frontier; no real margin, liquidation, or leveraged ETF path dependency model."
20260531_223719,simulated_etf_exposure_frontier,SPY_200d_exposure_frontier_1_15x,risk_budget_diagnostic,tier1_exploratory,1.15,1.15,standard,60,all_possible,4571,4571,True,True,0.15838984904834827,0.15838984904834827,0.042879019908116385,0.042879019908116385,0.014876394661999562,0.0010938525486764385,0.014876394661999562,3081.026319698092,3081.026319698092,3070.905905869611,-151.3754894270528,-665.2915267630447,0.6781885801793918,0.3218114198206082,0.0006563115292058631,0.10982279588711441,0.02625246116823452,-606.0893430806691,0.0010938525486764385,0.0,approximate,"SPY_200d exposure frontier diagnostic at 1.15x with 6.0% annual financing; catastrophic_loss=False. Diagnostic only, not paper-forward ready.",approximate_exposure_frontier,"Approximate exposure frontier; no real margin, liquidation, or leveraged ETF path dependency model."
20260531_223719,simulated_etf_exposure_frontier,SPY_200d_exposure_frontier_1_20x,risk_budget_diagnostic,tier1_exploratory,1.2,1.2,standard,90,all_possible,4541,4541,True,True,0.3243778903325259,0.3243778903325259,0.17969610218013654,0.17969610218013654,0.03457388240475666,0.007927769213829552,0.03457388240475666,3119.852254346293,3119.852254346293,3109.9940632731154,-207.13502503856807,-792.3168660054616,0.6787051310284078,0.32129486897159215,0.005064963664391103,0.23078617044703809,0.12310063862585334,-665.3456242422171,0.015415106804668574,0.0026425897379431843,approximate,"SPY_200d exposure frontier diagnostic at 1.20x with 7.0% annual financing; catastrophic_loss=False. Diagnostic only, not paper-forward ready.",approximate_exposure_frontier,"Approximate exposure frontier; no real margin, liquidation, or leveraged ETF path dependency model."
20260531_223719,simulated_etf_exposure_frontier,SPY_200d_exposure_frontier_1_20x,risk_budget_diagnostic,tier1_exploratory,1.2,1.2,standard,180,all_possible,4451,4451,True,True,0.6059312514041788,0.6059312514041788,0.47202875758256574,0.47202875758256574,0.09481015502134352,0.019546169400134802,0.09481015502134352,3238.4207499219133,3238.4207499219133,3219.96572051758,-307.8681249715132,-911.4879311482091,0.6782745450460571,0.32172545495394295,0.00943608177937542,0.44506852392720736,0.343068973264435,-665.3456242422171,0.026061559200179735,0.0029206919793304874,approximate,"SPY_200d exposure frontier diagnostic at 1.20x with 7.0% annual financing; catastrophic_loss=False. Diagnostic only, not paper-forward ready.",approximate_exposure_frontier,"Approximate exposure frontier; no real margin, liquidation, or leveraged ETF path dependency model."
20260531_223719,simulated_etf_exposure_frontier,SPY_200d_exposure_frontier_1_20x,risk_budget_diagnostic,tier1_exploratory,1.2,1.2,standard,30,all_possible,4601,4601,True,True,0.023038469897848295,0.023038469897848295,0.0041295370571614864,0.0041295370571614864,0.0043468811128015645,0.001738752445120626,0.0043468811128015645,3033.4576657088123,3033.4576657088123,3034.1081662491,-97.97780821884317,-670.4286957297968,0.6181264942403826,0.3818735057596175,0.001738752445120626,0.016518148228645946,0.0032601608346011736,-630.4213825662023,0.0013040643338404696,0.0,approximate,"SPY_200d exposure frontier diagnostic at 1.20x with 7.0% annual financing; catastrophic_loss=False. Diagnostic only, not paper-forward ready.",approximate_exposure_frontier,"Approximate exposure frontier; no real margin, liquidation, or leveraged ETF path dependency model."
20260531_223719,simulated_etf_exposure_frontier,SPY_200d_exposure_frontier_1_20x,risk_budget_diagnostic,tier1_exploratory,1.2,1.2,standard,60,all_possible,4571,4571,True,True,0.1743600962590243,0.1743600962590243,0.05294246335593962,0.05294246335593962,0.019251804856705315,0.003937869175235178,0.019251804856705315,3080.935550637155,3080.935550637155,3070.7904074452995,-158.70310674565644,-694.1359038232208,0.6657186611244804,0.3342813388755196,0.0037190986654998905,0.12119886239334937,0.031940494421352,-630.4213825662023,0.007000656311529206,0.0,approximate,"SPY_200d exposure frontier diagnostic at 1.20x with 7.0% annual financing; catastrophic_loss=False. Diagnostic only, not paper-forward ready.",approximate_exposure_frontier,"Approximate exposure frontier; no real margin, liquidation, or leveraged ETF path dependency model."
20260531_223719,simulated_etf_exposure_frontier,SPY_200d_exposure_frontier_1_25x,risk_budget_diagnostic,tier1_exploratory,1.25,1.25,standard,90,all_possible,4541,4541,True,True,0.3375908390222418,0.3375908390222418,0.1964325038537767,0.1964325038537767,0.03523452983924246,0.011010790574763268,0.03523452983924246,3118.51680166446,3118.51680166446,3109.739782810167,-216.8199478945212,-825.9609302379627,0.6586654921823387,0.3413345078176613,0.004844747852895838,0.23937458709535345,0.1341114292006166,-654.6516827014916,0.014093811935696983,0.001981942303457388,approximate,"SPY_200d exposure frontier diagnostic at 1.25x with 8.0% annual financing; catastrophic_loss=False. Diagnostic only, not paper-forward ready.",approximate_exposure_frontier,"Approximate exposure frontier; no real margin, liquidation, or leveraged ETF path dependency model."
20260531_223719,simulated_etf_exposure_frontier,SPY_200d_exposure_frontier_1_25x,risk_budget_diagnostic,tier1_exploratory,1.25,1.25,standard,180,all_possible,4451,4451,True,True,0.6097506178386879,0.6097506178386879,0.47742080431363737,0.47742080431363737,0.09773084700067401,0.028308245338126262,0.09773084700067401,3235.147940419295,3235.147940419295,3218.6831390533503,-325.9340584338793,-955.8049521980597,0.6578297011907437,0.34217029880925637,0.007638732869018198,0.4446191866996181,0.3457649966299708,-654.6516827014916,0.043136373848573356,0.006066052572455628,approximate,"SPY_200d exposure frontier diagnostic at 1.25x with 8.0% annual financing; catastrophic_loss=False. Diagnostic only, not paper-forward ready.",approximate_exposure_frontier,"Approximate exposure frontier; no real margin, liquidation, or leveraged ETF path dependency model."
20260531_223719,simulated_etf_exposure_frontier,SPY_200d_exposure_frontier_1_25x,risk_budget_diagnostic,tier1_exploratory,1.25,1.25,standard,30,all_possible,4601,4601,True,True,0.027602695066289935,0.027602695066289935,0.0041295370571614864,0.0041295370571614864,0.004564225168441643,0.002608128667680939,0.004564225168441643,3032.566497066589,3032.566497066589,3033.6429055497792,-102.42651645907563,-697.7620711907134,0.6066072592914584,0.39339274070854163,0.002608128667680939,0.020647685285807432,0.003477504890241252,-654.6516827014916,0.0021734405564007822,0.0,approximate,"SPY_200d exposure frontier diagnostic at 1.25x with 8.0% annual financing; catastrophic_loss=False. Diagnostic only, not paper-forward ready.",approximate_exposure_frontier,"Approximate exposure frontier; no real margin, liquidation, or leveraged ETF path dependency model."
20260531_223719,simulated_etf_exposure_frontier,SPY_200d_exposure_frontier_1_25x,risk_budget_diagnostic,tier1_exploratory,1.25,1.25,standard,60,all_possible,4571,4571,True,True,0.18529862174578868,0.18529862174578868,0.06125574272588055,0.06125574272588055,0.02078319842485233,0.007219426821264493,0.02078319842485233,3080.142368639849,3080.142368639849,3070.165847316842,-166.2560441950568,-722.9069534863643,0.6521548895208926,0.34784511047910743,0.003937869175235178,0.13060599431196673,0.03828483920367534,-654.6516827014916,0.007875738350470356,0.0010938525486764385,approximate,"SPY_200d exposure frontier diagnostic at 1.25x with 8.0% annual financing; catastrophic_loss=False. Diagnostic only, not paper-forward ready.",approximate_exposure_frontier,"Approximate exposure frontier; no real margin, liquidation, or leveraged ETF path dependency model."
20260531_223719,simulated_etf_exposure_frontier,SPY_200d_exposure_frontier_1_00x,risk_budget_diagnostic,tier1_exploratory,1.0,1.0,stress,90,all_possible,4541,4541,True,True,0.24950451442413565,0.24950451442413565,0.1010790574763268,0.1010790574763268,0.012111869632239595,0.004404316229905308,0.012111869632239595,3109.1378878080923,3109.1378878080923,3097.1162674700154,-171.78509644460837,-687.7452304026879,0.7024884386698965,0.2975115613301035,0.0015415106804668576,0.17198854877780226,0.06694560669456066,-657.8085205587222,0.00022021581149526536,0.0,exact,"SPY_200d exposure frontier diagnostic at 1.00x with 0.0% annual financing; catastrophic_loss=False. Diagnostic only, not paper-forward ready.",exact_frontier_1x,"Approximate exposure frontier; no real margin, liquidation, or leveraged ETF path dependency model."
20260531_223719,simulated_etf_exposure_frontier,SPY_200d_exposure_frontier_1_00x,risk_budget_diagnostic,tier1_exploratory,1.0,1.0,stress,180,all_possible,4451,4451,True,True,0.5580768366659178,0.5580768366659178,0.4010334756234554,0.4010334756234554,0.057964502359020446,0.00471804088968771,0.057964502359020446,3215.184499509588,3215.184499509588,3200.006844176485,-252.54932399633708,-772.4956231342135,0.7045607728600315,0.29543922713996856,0.0015726802965625702,0.41002022017524153,0.2972365760503258,-657.8085205587222,0.0006740058413839587,0.0,exact,"SPY_200d exposure frontier diagnostic at 1.00x with 0.0% annual financing; catastrophic_loss=False. Diagnostic only, not paper-forward ready.",exact_frontier_1x,"Approximate exposure frontier; no real margin, liquidation, or leveraged ETF path dependency model."
20260531_223719,simulated_etf_exposure_frontier,SPY_200d_exposure_frontier_1_00x,risk_budget_diagnostic,tier1_exploratory,1.0,1.0,stress,30,all_possible,4601,4601,True,True,0.007607041947402739,0.007607041947402739,0.0013040643338404696,0.0013040643338404696,0.0,0.0,0.0,3029.7834681504946,3029.7834681504946,3029.3672614512343,-80.82307731677747,-573.8314854051082,0.6352966746359487,0.3647033253640513,0.0,0.005433601391001956,0.0006520321669202348,-546.5248512701041,0.0,0.0,exact,"SPY_200d exposure frontier diagnostic at 1.00x with 0.0% annual financing; catastrophic_loss=False. Diagnostic only, not paper-forward ready.",exact_frontier_1x,"Approximate exposure frontier; no real margin, liquidation, or leveraged ETF path dependency model."
20260531_223719,simulated_etf_exposure_frontier,SPY_200d_exposure_frontier_1_00x,risk_budget_diagnostic,tier1_exploratory,1.0,1.0,stress,60,all_possible,4571,4571,True,True,0.09800918836140889,0.09800918836140889,0.017064099759352438,0.017064099759352438,0.0,0.0,0.0,3074.0540148960404,3074.0540148960404,3062.349003228155,-130.16946839034108,-591.7316642831893,0.695033909429009,0.30496609057099106,0.0,0.06234959527455699,0.010719754977029096,-549.7945570797779,0.0,0.0,exact,"SPY_200d exposure frontier diagnostic at 1.00x with 0.0% annual financing; catastrophic_loss=False. Diagnostic only, not paper-forward ready.",exact_frontier_1x,"Approximate exposure frontier; no real margin, liquidation, or leveraged ETF path dependency model."
20260531_223719,simulated_etf_exposure_frontier,SPY_200d_exposure_frontier_1_05x,risk_budget_diagnostic,tier1_exploratory,1.05,1.05,stress,90,all_possible,4541,4541,True,True,0.2704250165161859,0.2704250165161859,0.12001761726491962,0.12001761726491962,0.02422373926447919,0.005064963664391103,0.02422373926447919,3112.2332475791222,3112.2332475791222,3100.1241353696732,-180.67191243113302,-720.7996986963867,0.6947808852675622,0.3052191147324378,0.0015415106804668576,0.18806430301695662,0.08434265580268663,-613.3388926215025,0.0,0.0,approximate,"SPY_200d exposure frontier diagnostic at 1.05x with 4.0% annual financing; catastrophic_loss=False. Diagnostic only, not paper-forward ready.",approximate_exposure_frontier,"Approximate exposure frontier; no real margin, liquidation, or leveraged ETF path dependency model."
20260531_223719,simulated_etf_exposure_frontier,SPY_200d_exposure_frontier_1_05x,risk_budget_diagnostic,tier1_exploratory,1.05,1.05,stress,180,all_possible,4451,4451,True,True,0.5749269827005168,0.5749269827005168,0.42237699393394745,0.42237699393394745,0.07885868344192316,0.006964727027634239,0.07885868344192316,3220.766061682442,3220.766061682442,3202.056411033899,-267.3272822645299,-814.4364602260757,0.6996180633565491,0.3003819366434509,0.001797348910357223,0.4230509997753314,0.309368681195237,-613.3388926215025,0.013704785441473827,0.0,approximate,"SPY_200d exposure frontier diagnostic at 1.05x with 4.0% annual financing; catastrophic_loss=False. Diagnostic only, not paper-forward ready.",approximate_exposure_frontier,"Approximate exposure frontier; no real margin, liquidation, or leveraged ETF path dependency model."
20260531_223719,simulated_etf_exposure_frontier,SPY_200d_exposure_frontier_1_05x,risk_budget_diagnostic,tier1_exploratory,1.05,1.05,stress,30,all_possible,4601,4601,True,True,0.009997826559443599,0.009997826559443599,0.0021734405564007822,0.0021734405564007822,0.00021734405564007825,0.0,0.00021734405564007825,3030.5118818529722,3030.5118818529722,3030.1441721477263,-85.01964340810218,-601.7190088947227,0.630297761356227,0.3697022386437731,0.0,0.006737665724842426,0.0010867202782003911,-572.0619071697984,0.0,0.0,approximate,"SPY_200d exposure frontier diagnostic at 1.05x with 4.0% annual financing; catastrophic_loss=False. Diagnostic only, not paper-forward ready.",approximate_exposure_frontier,"Approximate exposure frontier; no real margin, liquidation, or leveraged ETF path dependency model."
20260531_223719,simulated_etf_exposure_frontier,SPY_200d_exposure_frontier_1_05x,risk_budget_diagnostic,tier1_exploratory,1.05,1.05,stress,60,all_possible,4571,4571,True,True,0.11966746882520236,0.11966746882520236,0.02340844454167578,0.02340844454167578,0.003500328155764603,0.0,0.003500328155764603,3075.9660935306974,3075.9660935306974,3064.071523135853,-137.51436603282218,-621.2471245412735,0.6869394005688033,0.3130605994311967,0.0,0.07547582585867425,0.0142200831327937,-576.2039759433442,0.0,0.0,approximate,"SPY_200d exposure frontier diagnostic at 1.05x with 4.0% annual financing; catastrophic_loss=False. Diagnostic only, not paper-forward ready.",approximate_exposure_frontier,"Approximate exposure frontier; no real margin, liquidation, or leveraged ETF path dependency model."
20260531_223719,simulated_etf_exposure_frontier,SPY_200d_exposure_frontier_1_10x,risk_budget_diagnostic,tier1_exploratory,1.1,1.1,stress,90,all_possible,4541,4541,True,True,0.28826249724730235,0.28826249724730235,0.13719445056155033,0.13719445056155033,0.03325258753578507,0.005945826910372164,0.03325258753578507,3114.0174232258632,3114.0174232258632,3101.83023181912,-189.9695629476555,-754.2473214368406,0.6877339792997137,0.3122660207002863,0.002202158114952654,0.20369962563312047,0.0953534463774499,-637.3382279791722,0.004624532041400573,0.0,approximate,"SPY_200d exposure frontier diagnostic at 1.10x with 5.0% annual financing; catastrophic_loss=False. Diagnostic only, not paper-forward ready.",approximate_exposure_frontier,"Approximate exposure frontier; no real margin, liquidation, or leveraged ETF path dependency model."
20260531_223719,simulated_etf_exposure_frontier,SPY_200d_exposure_frontier_1_10x,risk_budget_diagnostic,tier1_exploratory,1.1,1.1,stress,180,all_possible,4451,4451,True,True,0.5850370703212762,0.5850370703212762,0.4365311166030106,0.4365311166030106,0.09256346888339699,0.012581442372500562,0.09256346888339699,3224.0432878630186,3224.0432878630186,3202.9376183810646,-283.50804941055867,-857.3158125219006,0.6924286677151202,0.3075713322848798,0.004268703662098405,0.43158840709952817,0.320377443271175,-637.3382279791722,0.02426421028982251,0.003594697820714446,approximate,"SPY_200d exposure frontier diagnostic at 1.10x with 5.0% annual financing; catastrophic_loss=False. Diagnostic only, not paper-forward ready.",approximate_exposure_frontier,"Approximate exposure frontier; no real margin, liquidation, or leveraged ETF path dependency model."
20260531_223719,simulated_etf_exposure_frontier,SPY_200d_exposure_frontier_1_10x,risk_budget_diagnostic,tier1_exploratory,1.1,1.1,stress,30,all_possible,4601,4601,True,True,0.013040643338404694,0.013040643338404694,0.002608128667680939,0.002608128667680939,0.0030428167789610956,0.0,0.0030428167789610956,3030.84667385267,3030.84667385267,3030.5806591762903,-89.27259096882699,-629.5982772483853,0.6218213431862638,0.37817865681373614,0.0,0.008693762225603129,0.0019560965007607042,-597.6535466016148,0.0,0.0,approximate,"SPY_200d exposure frontier diagnostic at 1.10x with 5.0% annual financing; catastrophic_loss=False. Diagnostic only, not paper-forward ready.",approximate_exposure_frontier,"Approximate exposure frontier; no real margin, liquidation, or leveraged ETF path dependency model."
20260531_223719,simulated_etf_exposure_frontier,SPY_200d_exposure_frontier_1_10x,risk_budget_diagnostic,tier1_exploratory,1.1,1.1,stress,60,all_possible,4571,4571,True,True,0.1382629621527018,0.1382629621527018,0.029752789323999124,0.029752789323999124,0.013782542113323124,0.0002187705097352877,0.013782542113323124,3077.156321596365,3077.156321596365,3065.1275078308445,-145.19568947439348,-650.7326626705626,0.6777510391599213,0.32224896084007876,0.0002187705097352877,0.09319623714723255,0.018595493327499452,-601.5654407144812,0.0,0.0,approximate,"SPY_200d exposure frontier diagnostic at 1.10x with 5.0% annual financing; catastrophic_loss=False. Diagnostic only, not paper-forward ready.",approximate_exposure_frontier,"Approximate exposure frontier; no real margin, liquidation, or leveraged ETF path dependency model."
20260531_223719,simulated_etf_exposure_frontier,SPY_200d_exposure_frontier_1_15x,risk_budget_diagnostic,tier1_exploratory,1.15,1.15,stress,90,all_possible,4541,4541,True,True,0.3052191147324378,0.3052191147324378,0.1583351684650958,0.1583351684650958,0.034133450781766134,0.007707553402334287,0.034133450781766134,3114.7070225997645,3114.7070225997645,3102.686903456902,-199.48145048043034,-788.058777896701,0.68046685752037,0.31953314247963005,0.004404316229905308,0.2186743008147985,0.10702488438669897,-665.8433738495992,0.011010790574763268,0.00022021581149526536,approximate,"SPY_200d exposure frontier diagnostic at 1.15x with 6.0% annual financing; catastrophic_loss=False. Diagnostic only, not paper-forward ready.",approximate_exposure_frontier,"Approximate exposure frontier; no real margin, liquidation, or leveraged ETF path dependency model."
20260531_223719,simulated_etf_exposure_frontier,SPY_200d_exposure_frontier_1_15x,risk_budget_diagnostic,tier1_exploratory,1.15,1.15,stress,180,all_possible,4451,4451,True,True,0.5924511345764997,0.5924511345764997,0.451808582341047,0.451808582341047,0.09481015502134352,0.019321500786340148,0.09481015502134352,3225.1278695176015,3225.1278695176015,3206.2214027227237,-299.8624423627516,-901.0842756682641,0.6809705684115929,0.3190294315884071,0.00943608177937542,0.4358571107616266,0.3302628622781397,-665.8433738495992,0.026286227813974387,0.00943608177937542,approximate,"SPY_200d exposure frontier diagnostic at 1.15x with 6.0% annual financing; catastrophic_loss=False. Diagnostic only, not paper-forward ready.",approximate_exposure_frontier,"Approximate exposure frontier; no real margin, liquidation, or leveraged ETF path dependency model."
20260531_223719,simulated_etf_exposure_frontier,SPY_200d_exposure_frontier_1_15x,risk_budget_diagnostic,tier1_exploratory,1.15,1.15,stress,30,all_possible,4601,4601,True,True,0.01717018039556618,0.01717018039556618,0.0030428167789610956,0.0030428167789610956,0.0043468811128015645,0.0013040643338404696,0.0043468811128015645,3030.790990043574,3030.790990043574,3030.6710861467595,-93.54985605429238,-657.4630330316168,0.6148663334057813,0.38513366659421866,0.0013040643338404696,0.011953923060204303,0.0023907846120408607,-618.6746923979244,0.00021734405564007825,0.0,approximate,"SPY_200d exposure frontier diagnostic at 1.15x with 6.0% annual financing; catastrophic_loss=False. Diagnostic only, not paper-forward ready.",approximate_exposure_frontier,"Approximate exposure frontier; no real margin, liquidation, or leveraged ETF path dependency model."
20260531_223719,simulated_etf_exposure_frontier,SPY_200d_exposure_frontier_1_15x,risk_budget_diagnostic,tier1_exploratory,1.15,1.15,stress,60,all_possible,4571,4571,True,True,0.15488952089258368,0.15488952089258368,0.0409100853204988,0.0409100853204988,0.017501640778823015,0.003500328155764603,0.017501640778823015,3077.8759525045916,3077.8759525045916,3065.45013268603,-153.1874587647967,-680.1692971693828,0.6681251367315686,0.3318748632684314,0.0030627871362940277,0.10632246773134982,0.02559614963902866,-622.4255854356707,0.003281557646029315,0.0,approximate,"SPY_200d exposure frontier diagnostic at 1.15x with 6.0% annual financing; catastrophic_loss=False. Diagnostic only, not paper-forward ready.",approximate_exposure_frontier,"Approximate exposure frontier; no real margin, liquidation, or leveraged ETF path dependency model."
20260531_223719,simulated_etf_exposure_frontier,SPY_200d_exposure_frontier_1_20x,risk_budget_diagnostic,tier1_exploratory,1.2,1.2,stress,90,all_possible,4541,4541,True,True,0.31821184761065846,0.31821184761065846,0.17683329663069808,0.17683329663069808,0.03523452983924246,0.010570358951772737,0.03523452983924246,3114.3873839649573,3114.3873839649573,3102.8508344990546,-209.32304231308808,-822.2045472613231,0.6674741246421493,0.3325258753578507,0.004404316229905308,0.22682228584012332,0.1195771856419291,-656.267054762247,0.01849812816560229,0.004624532041400573,approximate,"SPY_200d exposure frontier diagnostic at 1.20x with 7.0% annual financing; catastrophic_loss=False. Diagnostic only, not paper-forward ready.",approximate_exposure_frontier,"Approximate exposure frontier; no real margin, liquidation, or leveraged ETF path dependency model."
20260531_223719,simulated_etf_exposure_frontier,SPY_200d_exposure_frontier_1_20x,risk_budget_diagnostic,tier1_exploratory,1.2,1.2,stress,180,all_possible,4451,4451,True,True,0.5998651988317232,0.5998651988317232,0.4661873736239047,0.4661873736239047,0.09660750393170074,0.02875758256571557,0.09660750393170074,3223.764236789615,3223.764236789615,3207.3789450930244,-317.9420719010868,-945.6902684137299,0.6668164457425297,0.3331835542574702,0.007189395641428892,0.4376544596719838,0.33655358346439,-656.267054762247,0.03662098404852842,0.006515389800044934,approximate,"SPY_200d exposure frontier diagnostic at 1.20x with 7.0% annual financing; catastrophic_loss=False. Diagnostic only, not paper-forward ready.",approximate_exposure_frontier,"Approximate exposure frontier; no real margin, liquidation, or leveraged ETF path dependency model."
20260531_223719,simulated_etf_exposure_frontier,SPY_200d_exposure_frontier_1_20x,risk_budget_diagnostic,tier1_exploratory,1.2,1.2,stress,30,all_possible,4601,4601,True,True,0.021299717452727667,0.021299717452727667,0.0041295370571614864,0.0041295370571614864,0.004564225168441643,0.0023907846120408607,0.004564225168441643,3030.3504100959067,3030.3504100959067,3030.405763560283,-97.9225986520214,-685.307032224157,0.6044338187350576,0.3955661812649424,0.0021734405564007822,0.015648772006085634,0.0032601608346011736,-643.4298603128045,0.0023907846120408607,0.0,approximate,"SPY_200d exposure frontier diagnostic at 1.20x with 7.0% annual financing; catastrophic_loss=False. Diagnostic only, not paper-forward ready.",approximate_exposure_frontier,"Approximate exposure frontier; no real margin, liquidation, or leveraged ETF path dependency model."
20260531_223719,simulated_etf_exposure_frontier,SPY_200d_exposure_frontier_1_20x,risk_budget_diagnostic,tier1_exploratory,1.2,1.2,stress,60,all_possible,4571,4571,True,True,0.16976591555458323,0.16976591555458323,0.051629840297527894,0.051629840297527894,0.020345657405381756,0.0059068037628527675,0.020345657405381756,3077.741592387733,3077.741592387733,3065.310585328263,-161.19881192316006,-709.5380364810926,0.6552176766571867,0.3447823233428134,0.003281557646029315,0.11791730474732007,0.031284182892146135,-643.4298603128045,0.008969590899146795,0.0006563115292058631,approximate,"SPY_200d exposure frontier diagnostic at 1.20x with 7.0% annual financing; catastrophic_loss=False. Diagnostic only, not paper-forward ready.",approximate_exposure_frontier,"Approximate exposure frontier; no real margin, liquidation, or leveraged ETF path dependency model."
20260531_223719,simulated_etf_exposure_frontier,SPY_200d_exposure_frontier_1_25x,risk_budget_diagnostic,tier1_exploratory,1.25,1.25,stress,90,all_possible,4541,4541,True,True,0.3305439330543933,0.3305439330543933,0.1920281876238714,0.1920281876238714,0.03545474565073772,0.012772517066725391,0.03545474565073772,3112.66763187159,3112.66763187159,3102.1618974006437,-218.98668786448115,-856.654954360884,0.6476547016075754,0.35234529839242457,0.0061660427218674305,0.23475005505395288,0.1310284078396829,-668.073416339787,0.014314027747192249,0.005505395287381634,approximate,"SPY_200d exposure frontier diagnostic at 1.25x with 8.0% annual financing; catastrophic_loss=False. Diagnostic only, not paper-forward ready.",approximate_exposure_frontier,"Approximate exposure frontier; no real margin, liquidation, or leveraged ETF path dependency model."
20260531_223719,simulated_etf_exposure_frontier,SPY_200d_exposure_frontier_1_25x,risk_budget_diagnostic,tier1_exploratory,1.25,1.25,stress,180,all_possible,4451,4451,True,True,0.6027858908110537,0.6027858908110537,0.4733767692653336,0.4733767692653336,0.10447090541451359,0.03437429791058189,0.10447090541451359,3220.0338489066357,3220.0338489066357,3206.1165014604826,-335.21418685712706,-991.080159225146,0.6486182880251629,0.35138171197483714,0.01168276791732195,0.4376544596719838,0.3403729498988991,-668.073416339787,0.04470905414513592,0.010334756234554033,approximate,"SPY_200d exposure frontier diagnostic at 1.25x with 8.0% annual financing; catastrophic_loss=False. Diagnostic only, not paper-forward ready.",approximate_exposure_frontier,"Approximate exposure frontier; no real margin, liquidation, or leveraged ETF path dependency model."
20260531_223719,simulated_etf_exposure_frontier,SPY_200d_exposure_frontier_1_25x,risk_budget_diagnostic,tier1_exploratory,1.25,1.25,stress,30,all_possible,4601,4601,True,True,0.026515974788089546,0.026515974788089546,0.0041295370571614864,0.0041295370571614864,0.005216257335361878,0.0032601608346011736,0.005216257335361878,3029.596303929007,3029.596303929007,3029.7908838619255,-102.34755467325749,-713.1240465755686,0.5870462942838514,0.41295370571614864,0.0032601608346011736,0.019560965007607043,0.003477504890241252,-668.073416339787,0.0030428167789610956,0.0006520321669202348,approximate,"SPY_200d exposure frontier diagnostic at 1.25x with 8.0% annual financing; catastrophic_loss=False. Diagnostic only, not paper-forward ready.",approximate_exposure_frontier,"Approximate exposure frontier; no real margin, liquidation, or leveraged ETF path dependency model."
20260531_223719,simulated_etf_exposure_frontier,SPY_200d_exposure_frontier_1_25x,risk_budget_diagnostic,tier1_exploratory,1.25,1.25,stress,60,all_possible,4571,4571,True,True,0.18245460511922992,0.18245460511922992,0.05972434915773354,0.05972434915773354,0.021439509954058193,0.00940713191861737,0.021439509954058193,3076.7624042017915,3076.7624042017915,3064.445538663086,-169.34090276987945,-738.8198992593198,0.6396849704659812,0.36031502953401884,0.005469262743382192,0.127761977685408,0.036534675125793045,-668.073416339787,0.007656967840735069,0.0037190986654998905,approximate,"SPY_200d exposure frontier diagnostic at 1.25x with 8.0% annual financing; catastrophic_loss=False. Diagnostic only, not paper-forward ready.",approximate_exposure_frontier,"Approximate exposure frontier; no real margin, liquidation, or leveraged ETF path dependency model."
20260531_223719,etf_benchmark,BIL_cash_proxy,benchmark,benchmark,1.0,1.0,standard,90,all_possible,4541,4541,True,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2999.8119756888113,2999.8119756888113,3011.451425908329,-2.155028394641704,-24.674171298818692,0.4857960801585554,0.5142039198414446,0.0,0.0,0.0,-14.342627892100154,0.0,0.0,exact,Computed directly from cached adjusted ETF benchmark prices on the finalist effective calendar.,exact,Computed from cached adjusted ETF benchmark equity curve.
20260531_223719,etf_benchmark,BIL_cash_proxy,benchmark,benchmark,1.0,1.0,standard,180,all_possible,4451,4451,True,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3001.1260668987643,3001.1260668987643,3024.093802908755,-2.6160670359881806,-24.674171298818692,0.5279712424174343,0.47202875758256574,0.0,0.0,0.0,-12.127978936356612,0.0,0.0,exact,Computed directly from cached adjusted ETF benchmark prices on the finalist effective calendar.,exact,Computed from cached adjusted ETF benchmark equity curve.
