combination_id,horizon,cost_mode,rolling_method,possible_window_count,window_start,window_end,target_300_hit,target_400_hit,target_600_hit,target_900_hit,target_1200_hit,stop_hit,final_equity,worst_drawdown,combo_benchmark_target_300_hit,combo_benchmark_target_400_hit,top2_benchmark_target_300_hit,top2_benchmark_target_400_hit,incremental_target_300_vs_combo,incremental_target_400_vs_combo,incremental_target_300_vs_top2,incremental_target_400_vs_top2,primary_component_id,secondary_component_id,component_primary_return_contribution_if_available,component_secondary_return_contribution_if_available,component_primary_share_of_profit_if_available,component_secondary_share_of_profit_if_available,turnover_cost_total,component_contribution_status,combo_benchmark_final_equity,top2_benchmark_final_equity,spy200d_benchmark_final_equity,combo_benchmark_worst_drawdown,top2_benchmark_worst_drawdown,spy200d_benchmark_worst_drawdown,combo_drawdown_overlap_flags_if_available,top2_drawdown_overlap_flags_if_available,spy200d_drawdown_overlap_flags_if_available
combo_plus_top2_50_50_v1,90,standard,deterministic_stratified_sample,4793,2017-10-19,2018-02-28,False,False,False,False,False,False,3128.425761641047,-204.14301951776588,False,False,False,False,False,False,False,False,combo_SPY200d_GLD_50_50_v1,asset_class_tsmom_top2_v1,68.22069161415398,60.20507002689264,0.5312072184148885,0.4687927815851098,0.0,available_final_equity_window_contribution,3136.0136895035557,3120.707092682294,3202.298117051414,-204.638163920657,-203.63934370508696,-341.2715470187404,True,True,True
combo_plus_top2_50_50_v1,90,standard,deterministic_stratified_sample,4793,2017-10-20,2018-03-01,False,False,False,False,False,False,3104.0584021051964,-204.2668414376426,False,False,False,False,False,False,False,False,combo_SPY200d_GLD_50_50_v1,asset_class_tsmom_top2_v1,56.03944276367476,48.018959341524194,0.5385383748928075,0.4614616251072173,0.0,available_final_equity_window_contribution,3111.5872274732164,3096.399853985481,3139.5314509865552,-204.76228616787512,-203.76286012293713,-339.5193875573191,True,True,True
combo_plus_top2_50_50_v1,90,standard,deterministic_stratified_sample,4793,2018-02-08,2018-06-18,False,False,False,False,False,False,3096.6801148507184,-108.76166850284744,False,False,False,False,False,False,False,False,combo_SPY200d_GLD_50_50_v1,asset_class_tsmom_top2_v1,38.4593546418871,58.22076020883106,0.39780005124395373,0.602199948756044,0.0,available_final_equity_window_contribution,3076.9834970576376,3116.4264970532163,3247.8497895968226,-108.7616685028479,-108.76166850284653,-237.18801635583168,False,False,False
combo_plus_top2_50_50_v1,90,standard,deterministic_stratified_sample,4793,2018-08-10,2018-12-18,False,False,False,False,False,False,2844.380688440964,-221.0597020774626,False,False,False,False,False,False,False,False,combo_SPY200d_GLD_50_50_v1,asset_class_tsmom_top2_v1,-37.835965668449006,-117.78334589058474,0.24313155796281447,0.7568684420371721,0.0,available_final_equity_window_contribution,2922.9460338209124,2764.451923786062,2758.1367612960507,-148.12159502369923,-325.58736764314926,-354.0695895855383,False,True,True
combo_plus_top2_50_50_v1,90,standard,deterministic_stratified_sample,4793,2019-09-11,2020-01-17,False,False,False,False,False,False,3197.7781489881622,-65.51812604514726,False,False,False,False,False,False,False,False,combo_SPY200d_GLD_50_50_v1,asset_class_tsmom_top2_v1,116.32688429661529,81.45126469154715,0.5881685357646759,0.4118314642353252,0.0,available_final_equity_window_contribution,3234.830641707275,3160.413674238928,3348.4347837998735,-76.93401931295284,-106.09758878298908,-118.8981113296636,False,False,False
combo_plus_top2_50_50_v1,90,standard,deterministic_stratified_sample,4793,2021-04-14,2021-08-19,False,False,False,False,False,False,3105.23253117617,-140.43602470118685,False,False,False,False,False,False,False,False,combo_SPY200d_GLD_50_50_v1,asset_class_tsmom_top2_v1,72.81988240609252,32.41264877007705,0.6919902200602255,0.308009779939769,0.0,available_final_equity_window_contribution,3146.4839139003766,3063.6106405978553,3217.6378071563445,-142.93777303251,-144.29258716368895,-121.83730963106518,False,False,False
combo_plus_top2_50_50_v1,90,standard,deterministic_stratified_sample,4793,2022-01-19,2022-05-26,False,False,False,False,False,False,2743.8855845556996,-320.868393464832,False,False,False,False,False,False,False,False,combo_SPY200d_GLD_50_50_v1,asset_class_tsmom_top2_v1,-55.695395498473445,-200.41901994582915,0.2174629467921771,0.7825370532078313,0.0,available_final_equity_window_contribution,2885.53811960088,2604.881120565183,2754.5147084888595,-210.71316273508955,-454.97869395930184,-247.59505099946819,True,True,True
combo_plus_top2_50_50_v1,90,standard,deterministic_stratified_sample,4793,2022-05-02,2022-09-08,False,False,False,False,False,False,2889.541219094125,-142.92282350036066,False,False,False,False,False,False,False,False,combo_SPY200d_GLD_50_50_v1,asset_class_tsmom_top2_v1,-67.14815493743815,-43.310625968434756,0.6079023721496352,0.39209762785034724,0.0,available_final_equity_window_contribution,2865.4458441497745,2912.6726673275784,2984.4551504463175,-160.00148175366576,-132.40113625971117,-34.54252542626773,False,False,False
combo_plus_top2_50_50_v1,90,standard,deterministic_stratified_sample,4793,2022-11-10,2023-03-22,False,False,False,False,False,False,3170.7003415082713,-180.41348633938924,False,False,False,False,False,False,False,False,combo_SPY200d_GLD_50_50_v1,asset_class_tsmom_top2_v1,34.972098776959974,135.7282427313119,0.2048742168173424,0.7951257831826608,0.0,available_final_equity_window_contribution,3068.0291228125316,3274.262808894956,2786.2115275181136,-172.74635636911216,-200.80511422671088,-277.09273496283504,True,True,True
combo_plus_top2_50_50_v1,90,standard,deterministic_stratified_sample,4793,2024-06-14,2024-10-22,True,False,False,False,False,False,3388.6205362218425,-182.6473735896061,True,False,True,False,False,False,False,False,combo_SPY200d_GLD_50_50_v1,asset_class_tsmom_top2_v1,194.31026811092042,194.3102681109211,0.4999999999999979,0.4999999999999996,0.0,available_final_equity_window_contribution,3388.620536221841,3388.6205362218425,3244.3906808219326,-182.64737358960656,-182.6473735896061,-263.27297749821946,True,True,True
combo_plus_top2_50_50_v1,90,standard,deterministic_stratified_sample,4793,2025-05-06,2025-09-12,False,False,False,False,False,False,3230.162176269439,-115.29059087496717,False,False,False,False,False,False,False,False,combo_SPY200d_GLD_50_50_v1,asset_class_tsmom_top2_v1,143.03990912505978,87.12226714438202,0.6214744379094258,0.3785255620905864,0.0,available_final_equity_window_contribution,3290.848746430034,3169.8066582338924,3381.486110288632,-100.89731207104933,-129.64916081829506,-80.72259219719263,False,False,False
combo_plus_top2_50_50_v1,90,standard,deterministic_stratified_sample,4793,2026-01-13,2026-05-21,False,False,False,False,False,False,3004.507088610144,-416.13411944504105,False,False,False,False,False,False,False,False,combo_SPY200d_GLD_50_50_v1,asset_class_tsmom_top2_v1,23.87268112513539,-19.365592514993114,5.296696646124546,-4.296696646124909,0.0,available_final_equity_window_contribution,3048.330488854325,2960.8946772078625,3097.5072763897274,-412.7041787303665,-419.6517481190731,-197.73747913717898,True,True,True
combo_plus_top2_50_50_v1,90,standard,deterministic_stratified_sample,4793,2026-01-14,2026-05-22,False,False,False,False,False,False,2991.0563063445684,-415.03283200156557,False,False,False,False,False,False,False,False,combo_SPY200d_GLD_50_50_v1,asset_class_tsmom_top2_v1,17.09007554439449,-26.033769199828466,-1.9108520710585246,2.9108520710587884,0.0,available_final_equity_window_contribution,3034.683515001432,2947.6391419603624,3125.045635655995,-411.6119685301737,-418.541151368554,-198.71420662589708,True,True,True
combo_plus_top2_50_50_v1,90,standard,deterministic_stratified_sample,4793,2026-01-15,2026-05-26,False,False,False,False,False,False,3006.753183449415,-415.7405151587286,False,False,False,False,False,False,False,False,combo_SPY200d_GLD_50_50_v1,asset_class_tsmom_top2_v1,24.975279885261525,-18.22209643584949,3.698297265628968,-2.698297265629376,0.0,available_final_equity_window_contribution,3050.6093449786326,2963.108168492111,3137.248191020821,-412.3138186850415,-419.25481665130883,-198.17453487948887,True,True,True
combo_plus_top2_50_50_v1,90,standard,deterministic_stratified_sample,4793,2026-01-16,2026-05-27,False,False,False,False,False,False,2994.954917321379,-416.91972210823405,False,False,False,False,False,False,False,False,combo_SPY200d_GLD_50_50_v1,asset_class_tsmom_top2_v1,19.1374093690358,-24.1824920476594,-3.793279632488997,4.793279632489527,0.0,available_final_equity_window_contribution,3038.638990676575,2951.481162015336,3139.335175682454,-413.48330614811584,-420.4439915702369,-198.34071940961576,True,True,True
combo_plus_top2_50_50_v1,90,standard,deterministic_stratified_sample,4793,2026-01-20,2026-05-28,False,False,False,False,False,False,2992.7500962338454,-413.3075404365195,False,False,False,False,False,False,False,False,combo_SPY200d_GLD_50_50_v1,asset_class_tsmom_top2_v1,17.847337573451387,-25.097241339604555,-2.461734410430352,3.4617344104301537,0.0,available_final_equity_window_contribution,3036.4020103182756,2949.3083453669733,3222.248103471704,-409.9008974952576,-416.8012757192,-202.46219901202176,True,True,True
combo_plus_top2_50_50_v1,90,standard,deterministic_stratified_sample,4793,2026-01-21,2026-05-29,False,False,False,False,False,False,2973.4295989283605,-407.98133214716927,False,False,False,False,False,False,False,False,combo_SPY200d_GLD_50_50_v1,asset_class_tsmom_top2_v1,7.910379993564302,-34.480781065205285,-0.2977139852814501,1.2977139852815067,0.0,available_final_equity_window_contribution,3016.799706426428,2930.268297883078,3193.4204703525243,-404.61858990477504,-411.4300443900984,-200.1522263156362,True,True,True
combo_plus_top2_50_50_v1,180,standard,deterministic_stratified_sample,4703,2007-01-03,2007-09-19,False,False,False,False,False,False,3143.548033975001,-59.07158123438239,False,False,False,False,False,False,False,False,combo_SPY200d_GLD_50_50_v1,asset_class_tsmom_top2_v1,121.3524270624484,22.195606912551394,0.8453785377762955,0.15462146222369552,0.0,available_final_equity_window_contribution,3243.2235082526886,3043.59552461725,3043.595524945417,-120.28986809024218,-15.544776620444736,-15.54477662212048,False,False,False
combo_plus_top2_50_50_v1,180,standard,deterministic_stratified_sample,4703,2007-03-21,2007-12-04,False,False,False,False,False,False,3172.0085156882387,-106.27051284209483,True,False,False,False,False,False,False,False,combo_SPY200d_GLD_50_50_v1,asset_class_tsmom_top2_v1,98.85014576160884,73.15836992662803,0.5746816973920776,0.4253183026079116,0.0,available_final_equity_window_contribution,3197.02086476704,3143.4069801553605,2809.753543242906,-168.4888880900121,-87.76248347677529,-246.67165296094936,False,False,False
combo_plus_top2_50_50_v1,180,standard,deterministic_stratified_sample,4703,2008-07-08,2009-03-24,False,False,False,False,False,False,2962.7128988110317,-450.67136855130093,False,False,False,False,False,False,False,False,combo_SPY200d_GLD_50_50_v1,asset_class_tsmom_top2_v1,34.08296018720283,-71.37006137617175,-0.9140683802281343,1.91406838022815,0.0,available_final_equity_window_contribution,3049.1956841304486,2858.1115986937994,3022.8294455014798,-422.5084133096693,-539.082920535167,-22.74109238790561,True,True,False
combo_plus_top2_50_50_v1,180,standard,deterministic_stratified_sample,4703,2008-07-23,2009-04-08,False,False,False,False,False,False,2897.261510998182,-371.7687965477894,False,False,False,False,False,False,False,False,combo_SPY200d_GLD_50_50_v1,asset_class_tsmom_top2_v1,-3.003993322511992,-99.7344956793061,0.029239220390508542,0.970760779609493,0.0,available_final_equity_window_contribution,2973.101136052405,2803.178956700865,3008.5774450280073,-350.69073353095473,-453.80223944071577,-22.62992767884225,True,True,False
combo_plus_top2_50_50_v1,180,standard,deterministic_stratified_sample,4703,2008-10-28,2009-07-16,True,False,False,False,False,False,3291.7854912782886,-236.74898395654873,True,True,True,True,False,False,False,False,combo_SPY200d_GLD_50_50_v1,asset_class_tsmom_top2_v1,202.86230107178727,88.92319020650122,0.6952446476453094,0.30475535235469015,0.0,available_final_equity_window_contribution,3393.2833926984954,3181.0913744584136,3037.461678907396,-244.04882931361317,-362.4404888563172,-214.84746569441813,True,True,True
combo_plus_top2_50_50_v1,180,standard,deterministic_stratified_sample,4703,2008-10-29,2009-07-17,True,False,False,False,False,False,3305.0456748137876,-236.4716797193446,True,True,True,True,False,False,False,False,combo_SPY200d_GLD_50_50_v1,asset_class_tsmom_top2_v1,209.86559727714925,95.18007753663778,0.6879808979598213,0.31201910204017674,0.0,available_final_equity_window_contribution,3407.9519501442,3192.969191287619,3074.080977201142,-243.8344886410141,-361.90981805120055,-215.0814352213829,True,True,True
combo_plus_top2_50_50_v1,180,standard,deterministic_stratified_sample,4703,2008-10-30,2009-07-20,True,True,False,False,False,False,3373.3919558289926,-238.3456573438757,True,True,True,True,False,False,False,False,combo_SPY200d_GLD_50_50_v1,asset_class_tsmom_top2_v1,244.79584083635038,128.59611499264528,0.6556001997762985,0.34439980022370964,0.0,available_final_equity_window_contribution,3479.128301885466,3258.3403189284995,3102.6831154925894,-245.8164165191979,-364.7042692948421,-214.80065293115467,True,True,True
combo_plus_top2_50_50_v1,180,standard,deterministic_stratified_sample,4703,2008-10-31,2009-07-21,True,True,False,False,False,False,3398.8878123125496,-239.78534442144246,True,True,True,True,False,False,False,False,combo_SPY200d_GLD_50_50_v1,asset_class_tsmom_top2_v1,263.872006181728,135.01580613082078,0.6615193496435293,0.3384806503564686,0.0,available_final_equity_window_contribution,3519.44782379913,3269.93637463464,3120.4281799420323,-248.29063364371132,-365.4509325097156,-215.0346094582037,True,True,True
combo_plus_top2_50_50_v1,180,standard,deterministic_stratified_sample,4703,2008-11-03,2009-07-22,True,True,False,False,False,False,3404.571810643514,-239.81228834515787,True,True,True,True,False,False,False,False,combo_SPY200d_GLD_50_50_v1,asset_class_tsmom_top2_v1,269.288206608982,135.2836040345289,0.6656128764400341,0.3343871235599588,0.0,available_final_equity_window_contribution,3531.376708450599,3269.809076294155,3120.657907804127,-248.74421118533155,-364.86759632117446,-215.09543794797492,True,True,True
combo_plus_top2_50_50_v1,180,standard,deterministic_stratified_sample,4703,2008-11-05,2009-07-24,True,False,False,False,False,False,3396.910954281469,-236.2115761944765,True,True,True,False,False,False,False,False,combo_SPY200d_GLD_50_50_v1,asset_class_tsmom_top2_v1,267.6076789027102,129.30327537875945,0.6742259844835032,0.32577401551649837,0.0,available_final_equity_window_contribution,3531.441455784202,3255.763265326352,3199.8452600423457,-245.56644661465634,-358.6524485122559,-214.90807721483498,True,True,True
combo_plus_top2_50_50_v1,180,standard,deterministic_stratified_sample,4703,2009-05-19,2010-02-03,True,True,True,False,False,False,3560.343957854498,-262.86300342988534,True,True,True,True,False,False,False,False,combo_SPY200d_GLD_50_50_v1,asset_class_tsmom_top2_v1,301.59841504173664,258.74554281275806,0.5382380068780028,0.4617619931219912,0.0,available_final_equity_window_contribution,3610.4360540676576,3510.491160911884,3614.696199558636,-266.56134241470227,-259.1823320990143,-252.43451555241654,True,True,True
combo_plus_top2_50_50_v1,180,standard,deterministic_stratified_sample,4703,2010-02-11,2010-10-27,True,False,False,False,False,False,3305.6900963342828,-287.58504913094566,True,False,True,True,False,False,False,False,combo_SPY200d_GLD_50_50_v1,asset_class_tsmom_top2_v1,105.9245864060716,199.76550992821095,0.34650970926529256,0.6534902907347067,0.0,available_final_equity_window_contribution,3204.1668218958625,3408.153670446594,2780.8808862338874,-383.1238331675181,-217.36776831304587,-759.1803745546249,True,True,True
combo_plus_top2_50_50_v1,180,standard,deterministic_stratified_sample,4703,2011-08-31,2012-05-17,False,False,False,False,False,False,2782.8644684077626,-346.5729471257009,False,False,False,False,False,False,False,False,combo_SPY200d_GLD_50_50_v1,asset_class_tsmom_top2_v1,-152.2400590098952,-64.89547258233982,0.7011291882702526,0.29887081172973645,0.0,available_final_equity_window_contribution,2700.4127173788816,2863.587176929019,2803.168089368317,-434.3488406486558,-261.065721357299,-337.66927502469207,True,True,True
combo_plus_top2_50_50_v1,180,standard,deterministic_stratified_sample,4703,2012-03-23,2012-12-10,False,False,False,False,False,False,3050.581314771899,-167.10416291151796,False,False,False,False,False,False,False,False,combo_SPY200d_GLD_50_50_v1,asset_class_tsmom_top2_v1,29.70774243877381,20.873572333123366,0.5873264183175843,0.4126735816823779,0.0,available_final_equity_window_contribution,3054.790294134054,3043.41592211871,3015.685676418996,-232.28803931365792,-152.4850571173315,-295.16634664750745,True,False,True
combo_plus_top2_50_50_v1,180,standard,deterministic_stratified_sample,4703,2013-03-26,2013-12-09,False,False,False,False,False,False,3135.493317085113,-195.84765025928937,False,False,True,True,False,False,False,False,combo_SPY200d_GLD_50_50_v1,asset_class_tsmom_top2_v1,-58.61358034929069,194.10689743440327,-0.4325938844088617,1.4325938844088573,0.0,available_final_equity_window_contribution,2874.5468413922245,3409.932966893995,3519.724973491715,-354.2312576729728,-171.64055258405142,-178.2238105476099,True,True,True
combo_plus_top2_50_50_v1,180,standard,deterministic_stratified_sample,4703,2014-10-14,2015-07-01,False,False,False,False,False,False,3130.392883046077,-118.3676049085957,False,False,False,False,False,False,False,False,combo_SPY200d_GLD_50_50_v1,asset_class_tsmom_top2_v1,40.91696491803731,89.47591812804085,0.31379753221330736,0.686202467786703,0.0,available_final_equity_window_contribution,3077.711843411064,3180.4262717138918,3317.4279950070018,-201.45848734520405,-85.78524423788485,-158.9445200906789,False,False,False
combo_plus_top2_50_50_v1,180,standard,deterministic_stratified_sample,4703,2015-02-18,2015-11-02,False,False,False,False,False,False,2830.44352515206,-253.5610488762345,False,False,False,False,False,False,False,False,combo_SPY200d_GLD_50_50_v1,asset_class_tsmom_top2_v1,-45.31731951863942,-124.23915532929924,0.2672697669568823,0.7327302330431094,0.0,available_final_equity_window_contribution,2907.9053237260987,2747.8399820395416,3006.1012818773775,-208.89575405031155,-366.30669650456093,-127.79191109031353,True,True,False
combo_plus_top2_50_50_v1,180,standard,deterministic_stratified_sample,4703,2015-12-21,2016-09-07,True,False,False,False,False,False,3385.8880792656937,-92.67163984344143,True,True,True,False,False,False,False,False,combo_SPY200d_GLD_50_50_v1,asset_class_tsmom_top2_v1,224.3420410829821,161.54603818271363,0.5813655646214376,0.4186344353785676,0.0,available_final_equity_window_contribution,3451.396355385077,3318.936161496689,3166.69027496155,-85.24466457992958,-110.67232365314885,-171.63614326949892,False,False,False
combo_plus_top2_50_50_v1,180,standard,deterministic_stratified_sample,4703,2016-05-05,2017-01-20,False,False,False,False,False,False,3056.2981039983406,-207.58867275935017,False,False,False,False,False,False,False,False,combo_SPY200d_GLD_50_50_v1,asset_class_tsmom_top2_v1,36.95138015495314,19.34672384338522,0.6563521243280643,0.34364787567189603,0.0,available_final_equity_window_contribution,3072.8746023839603,3038.0485716737257,3315.9287178977693,-217.4286618515771,-225.63205214070786,-171.7131100569036,True,True,False
combo_plus_top2_50_50_v1,180,standard,deterministic_stratified_sample,4703,2017-08-09,2018-04-26,True,False,False,False,False,False,3183.444598849734,-209.19660090655407,True,False,True,False,False,False,False,False,combo_SPY200d_GLD_50_50_v1,asset_class_tsmom_top2_v1,95.82932398580803,87.615274863927,0.522388364589056,0.477611635410949,0.0,available_final_equity_window_contribution,3191.165973691533,3175.5901836009125,3276.9693046021093,-209.7040026599293,-208.68045654746675,-354.8110675705857,True,True,True
combo_plus_top2_50_50_v1,180,standard,deterministic_stratified_sample,4703,2017-10-09,2018-06-26,False,False,False,False,False,False,3105.095101139888,-205.1470036737519,False,False,False,False,False,False,False,False,combo_SPY200d_GLD_50_50_v1,asset_class_tsmom_top2_v1,47.554226690874685,57.54087444901702,0.4524875676895458,0.5475124323104904,0.0,available_final_equity_window_contribution,3094.941091603759,3115.015210536513,3252.3599920131614,-205.64458321812754,-204.64085076175024,-343.74416340343305,True,True,True
combo_plus_top2_50_50_v1,180,standard,deterministic_stratified_sample,4703,2017-10-10,2018-06-27,False,False,False,False,False,False,3073.2957098601764,-204.60895523655563,False,False,False,False,False,False,False,False,combo_SPY200d_GLD_50_50_v1,asset_class_tsmom_top2_v1,32.66716486785238,40.628544992321224,0.4456899991850866,0.5543100008148748,0.0,available_final_equity_window_contribution,3065.2382258982593,3081.1087652478236,3216.9315768478555,-205.10522975628282,-204.10412983496462,-342.83973303015864,True,True,True
combo_plus_top2_50_50_v1,180,standard,deterministic_stratified_sample,4703,2017-10-11,2018-06-28,False,False,False,False,False,False,3076.8223590037883,-204.12341417496373,False,False,False,False,False,False,False,False,combo_SPY200d_GLD_50_50_v1,asset_class_tsmom_top2_v1,31.085300628899372,45.73705837488635,0.4046387149783631,0.5953612850216037,0.0,available_final_equity_window_contribution,3062.0639490192957,3091.3707066878096,3230.248464783383,-204.61851102552646,-203.61978673394697,-342.30195647619803,True,True,True
combo_plus_top2_50_50_v1,180,standard,deterministic_stratified_sample,4703,2017-10-19,2018-07-09,False,False,False,False,False,False,3142.947789762148,-204.14301951776588,False,False,False,False,False,False,False,False,combo_SPY200d_GLD_50_50_v1,asset_class_tsmom_top2_v1,57.26291461734539,85.68487514480137,0.40058621901482727,0.5994137809851625,0.0,available_final_equity_window_contribution,3114.10128612877,3171.6729291870565,3303.864489883666,-204.638163920657,-203.63934370508696,-341.2715470187404,True,True,True
combo_plus_top2_50_50_v1,180,standard,deterministic_stratified_sample,4703,2017-10-20,2018-07-10,False,False,False,False,False,False,3151.889435106371,-204.2668414376426,False,False,False,False,False,False,False,False,combo_SPY200d_GLD_50_50_v1,asset_class_tsmom_top2_v1,59.584778521863356,92.30465658450734,0.3922904741869312,0.6077095258130674,0.0,available_final_equity_window_contribution,3118.7194739953406,3185.016099004011,3298.7288669729005,-204.76228616787512,-203.76286012293713,-339.5193875573191,True,True,True
combo_plus_top2_50_50_v1,180,standard,deterministic_stratified_sample,4703,2017-11-21,2018-08-09,False,False,False,False,False,False,3158.9086137218333,-203.18882306246314,False,False,False,False,False,False,False,False,combo_SPY200d_GLD_50_50_v1,asset_class_tsmom_top2_v1,40.60913196460959,118.2994817572206,0.25555022483359624,0.7444497751663844,0.0,available_final_equity_window_contribution,3080.9374157772377,3238.296579894006,3334.357531509255,-203.68165308284233,-202.68750150944152,-335.75854614571927,True,True,True
combo_plus_top2_50_50_v1,180,standard,deterministic_stratified_sample,4703,2018-05-24,2019-02-11,False,False,False,False,False,False,2917.459130909964,-260.6764167168594,False,False,False,False,False,False,False,False,combo_SPY200d_GLD_50_50_v1,asset_class_tsmom_top2_v1,-33.9776623019626,-48.563206788076826,0.41164652948952685,0.588353470510517,0.0,available_final_equity_window_contribution,2933.711782657832,2896.2803395403425,2859.1866253904013,-175.24373203395908,-437.8510250057543,-383.83055924635073,True,True,True
combo_plus_top2_50_50_v1,180,standard,deterministic_stratified_sample,4703,2019-06-17,2020-03-03,True,True,False,False,False,False,3259.067358506167,-263.9119568555502,True,True,True,False,False,False,False,True,combo_SPY200d_GLD_50_50_v1,asset_class_tsmom_top2_v1,170.01288494233722,89.05447356382999,0.656249733361489,0.34375026663851266,0.0,available_final_equity_window_contribution,3343.466703256849,3175.391549305192,3033.8200623774555,-269.45613350469966,-258.37896603809395,-524.6162080784534,True,True,True
combo_plus_top2_50_50_v1,180,standard,deterministic_stratified_sample,4703,2021-01-05,2021-09-21,True,False,False,False,False,False,3201.436447280886,-145.5292658628664,False,False,True,True,True,False,False,False,combo_SPY200d_GLD_50_50_v1,asset_class_tsmom_top2_v1,59.34188946745087,142.09455781343195,0.2945936064127641,0.7054063935872196,0.0,available_final_equity_window_contribution,3111.582989705876,3291.5242828550354,3537.597110006217,-182.6854414267941,-155.53858372812465,-147.76655813887828,False,False,False
combo_plus_top2_50_50_v1,180,standard,deterministic_stratified_sample,4703,2021-10-06,2022-06-23,False,False,False,False,False,False,2831.054259018911,-411.8986361440175,False,False,False,False,False,False,False,False,combo_SPY200d_GLD_50_50_v1,asset_class_tsmom_top2_v1,-2.1912481221713453,-166.75449285891668,0.012970129400400956,0.987029870599594,0.0,available_final_equity_window_contribution,2990.957776321934,2674.128184780989,2871.94832492405,-226.89139166208724,-592.6773336849215,-437.79533655105115,True,True,True
combo_plus_top2_50_50_v1,180,standard,deterministic_stratified_sample,4703,2022-05-02,2023-01-18,False,False,False,False,False,False,3018.9547082482704,-171.81817887636043,False,False,False,False,False,False,False,False,combo_SPY200d_GLD_50_50_v1,asset_class_tsmom_top2_v1,-6.909537259121853,25.864245507395434,-0.36452881092233796,1.364528810922504,0.0,available_final_equity_window_contribution,2983.842311093937,3051.0514314027982,2897.903203854297,-222.68244569098624,-132.40113625971117,-116.88950481112352,True,False,False
combo_plus_top2_50_50_v1,180,standard,deterministic_stratified_sample,4703,2022-07-27,2023-04-13,False,False,False,False,False,False,3292.8611628585036,-181.26233428727846,False,False,True,False,False,False,False,False,combo_SPY200d_GLD_50_50_v1,asset_class_tsmom_top2_v1,112.99689602061879,179.86426683788318,0.3858377632517066,0.614162236748288,0.0,available_final_equity_window_contribution,3218.821948010629,3363.7851645973365,2924.3632087913415,-173.49765936818358,-201.70730101197069,-275.80762113462015,True,True,True
combo_plus_top2_50_50_v1,180,standard,deterministic_stratified_sample,4703,2024-02-16,2024-11-01,True,True,True,False,False,False,3760.1781463612806,-205.4258105546387,True,True,True,True,False,False,False,False,combo_SPY200d_GLD_50_50_v1,asset_class_tsmom_top2_v1,380.0890731806403,380.0890731806405,0.5,0.5000000000000003,0.0,available_final_equity_window_contribution,3760.178146361281,3760.17814636128,3461.9417174401788,-205.4258105546387,-205.4258105546387,-286.96785750875324,True,True,True
combo_plus_top2_50_50_v1,180,standard,deterministic_stratified_sample,4703,2025-05-06,2026-01-22,True,True,True,False,False,False,3859.5650395366415,-173.34545187537424,True,True,True,True,False,False,False,False,combo_SPY200d_GLD_50_50_v1,asset_class_tsmom_top2_v1,457.74134075866016,401.8236987779833,0.5325267079328994,0.4674732920671029,0.0,available_final_equity_window_contribution,3932.0764961693626,3787.4491411261934,3564.197427656927,-176.6021740933911,-170.10649544652915,-179.8048709316845,False,False,False
combo_plus_top2_50_50_v1,180,standard,deterministic_stratified_sample,4703,2025-09-04,2026-05-21,True,True,True,False,False,False,3547.2226176543136,-491.30200626551186,True,True,True,True,False,False,False,False,combo_SPY200d_GLD_50_50_v1,asset_class_tsmom_top2_v1,299.1355924585749,248.08702519573555,0.5466433272455526,0.4533566727544416,0.0,available_final_equity_window_contribution,3598.962005162492,3495.732330704054,3329.558983444518,-487.25250232976214,-495.45503756982725,-212.55110683460316,True,True,True
combo_plus_top2_50_50_v1,180,standard,deterministic_stratified_sample,4703,2025-09-05,2026-05-22,True,True,True,False,False,False,3522.3088697842836,-488.7483469668932,True,True,True,True,False,False,False,False,combo_SPY200d_GLD_50_50_v1,asset_class_tsmom_top2_v1,286.5460499746739,235.76281980960582,0.5486141755414167,0.4513858244585759,0.0,available_final_equity_window_contribution,3573.684868186598,3471.180222394071,3352.3582528978714,-484.719891293209,-492.8797919009671,-213.16847438950845,True,True,True
combo_plus_top2_50_50_v1,180,standard,deterministic_stratified_sample,4703,2025-09-08,2026-05-26,True,True,True,False,False,False,3510.4656595514116,-485.3882951824544,True,True,True,True,False,False,False,False,combo_SPY200d_GLD_50_50_v1,asset_class_tsmom_top2_v1,280.4498823413587,230.01577721005214,0.5494000959590764,0.4505999040409222,0.0,available_final_equity_window_contribution,3561.6689142300834,3459.5089242059285,3366.34304414654,-481.3875343741511,-489.49133721959925,-212.64605998592242,True,True,True
combo_plus_top2_50_50_v1,180,standard,deterministic_stratified_sample,4703,2025-09-09,2026-05-27,True,True,True,False,False,False,3486.727981766912,-485.37814469855766,True,True,True,True,False,False,False,False,combo_SPY200d_GLD_50_50_v1,asset_class_tsmom_top2_v1,268.58051610782536,218.14746565908536,0.5518082505403302,0.4481917494596675,0.0,available_final_equity_window_contribution,3537.585001364837,3436.115814544833,3357.9971968465998,-481.37746755452736,-489.48110093251535,-212.15561337863437,True,True,True
combo_plus_top2_50_50_v1,180,standard,deterministic_stratified_sample,4703,2025-09-10,2026-05-28,True,True,True,False,False,False,3503.255723725981,-483.8098605411278,True,True,True,True,False,False,False,False,combo_SPY200d_GLD_50_50_v1,asset_class_tsmom_top2_v1,276.7629110723268,226.49281265365533,0.549944884924989,0.45005511507501283,0.0,available_final_equity_window_contribution,3554.353815096965,3452.403645376849,3366.788875375907,-479.82210981055823,-487.89955989211376,-211.54407029781532,True,True,True
