window_start,window_end,final_equity,profit_dollars,total_return,max_drawdown,absolute_600_stop_hit,target_300_before_stop,target_400_before_stop,days_to_300,days_to_400,bil_weight_average,strategy_id,horizon,sampled_results_are_final,exploratory_results_are_final
2021-07-02,2021-11-09,3241.5584191864427,241.55841918644273,0.08051947306214768,-160.2309280696104,False,False,False,,,0.0,dm_global_dual_momentum_top1_v1,90,False,False
2021-07-29,2021-12-06,3131.9392963735822,131.93929637358224,0.04397976545786064,-157.71099967731197,False,False,False,,,0.0,dm_global_dual_momentum_top1_v1,90,False,False
2021-08-25,2022-01-03,3212.3385733045943,212.33857330459432,0.0707795244348648,-154.80911244106846,False,False,False,,,0.0,dm_global_dual_momentum_top1_v1,90,False,False
2021-09-21,2022-01-28,3066.7687249405044,66.7687249405044,0.022256241646834818,-322.46327433449414,False,True,False,97,,0.0,dm_global_dual_momentum_top1_v1,90,False,False
2021-10-18,2022-02-25,2945.5148879429667,-54.48511205703335,-0.01816170401901107,-375.19536918766335,False,False,False,,,0.0,dm_global_dual_momentum_top1_v1,90,False,False
2021-11-12,2022-03-24,2810.203603757882,-189.79639624211813,-0.06326546541403932,-359.07209961153103,False,False,False,,,0.2,dm_global_dual_momentum_top1_v1,90,False,False
2021-12-09,2022-04-20,2769.7686994314363,-230.2313005685637,-0.07674376685618789,-359.78041547509065,False,False,False,,,0.25555555555555554,dm_global_dual_momentum_top1_v1,90,False,False
2022-01-06,2022-05-17,2546.379491805616,-453.620508194384,-0.15120683606479468,-472.4133694144675,False,False,False,,,0.3888888888888889,dm_global_dual_momentum_top1_v1,90,False,False
2022-02-03,2022-06-14,2668.3746738159243,-331.6253261840757,-0.1105417753946919,-404.481282717255,False,False,False,,,0.6,dm_global_dual_momentum_top1_v1,90,False,False
2022-03-02,2022-07-12,2732.9616382924814,-267.03836170751856,-0.0890127872358395,-299.93382202584917,False,False,False,,,0.7777777777777778,dm_global_dual_momentum_top1_v1,90,False,False
2022-03-29,2022-08-08,2679.509532860598,-320.49046713940197,-0.10683015571313403,-326.0820184905019,False,False,False,,,0.7555555555555555,dm_global_dual_momentum_top1_v1,90,False,False
2022-04-25,2022-09-01,3009.009849712249,9.009849712248979,0.0030032832374162766,-1.8274244044328043,False,False,False,,,1.0,dm_global_dual_momentum_top1_v1,90,False,False
2022-05-20,2022-09-29,3013.6163640397713,13.61636403977127,0.004538788013257022,-1.8282048576706984,False,False,False,,,1.0,dm_global_dual_momentum_top1_v1,90,False,False
2022-06-17,2022-10-26,3017.372318358633,17.372318358633038,0.005790772786210985,-1.1724264794047485,False,False,False,,,1.0,dm_global_dual_momentum_top1_v1,90,False,False
2022-07-15,2022-11-21,3023.810202818097,23.81020281809697,0.007936734272699031,-1.5,False,False,False,,,1.0,dm_global_dual_momentum_top1_v1,90,False,False
2022-08-11,2022-12-19,2827.9229652776125,-172.07703472238745,-0.05735901157412915,-194.987795295081,False,False,False,,,0.8555555555555555,dm_global_dual_momentum_top1_v1,90,False,False
2022-09-08,2023-01-18,3047.5392857802835,47.539285780283535,0.015846428593427886,-219.5608398107497,False,False,False,,,0.6444444444444445,dm_global_dual_momentum_top1_v1,90,False,False
2022-10-04,2023-02-13,3081.0320684250682,81.03206842506825,0.02701068947502283,-219.23726150269204,False,False,False,,,0.4444444444444444,dm_global_dual_momentum_top1_v1,90,False,False
2022-10-31,2023-03-13,2938.4098146835477,-61.590185316452335,-0.020530061772150776,-218.90216491202955,False,False,False,,,0.23333333333333334,dm_global_dual_momentum_top1_v1,90,False,False
2022-11-28,2023-04-10,3089.580213505177,89.5802135051772,0.02986007116839251,-225.19709819920945,False,False,False,,,0.022222222222222223,dm_global_dual_momentum_top1_v1,90,False,False
2022-12-22,2023-05-04,3325.019221037645,325.0192210376449,0.10833974034588167,-239.29576336084074,False,True,False,111,,0.0,dm_global_dual_momentum_top1_v1,90,False,False
2023-01-23,2023-06-01,3016.16249937371,16.162499373710034,0.00538749979123665,-220.36688610698866,False,False,False,,,0.0,dm_global_dual_momentum_top1_v1,90,False,False
2023-02-16,2023-06-28,3091.3965534724057,91.39655347240569,0.030465517824135313,-172.27436090881974,False,False,False,,,0.0,dm_global_dual_momentum_top1_v1,90,False,False
2023-03-16,2023-07-26,3342.498548814519,342.4985488145189,0.11416618293817304,-142.44965244504965,False,True,False,91,,0.0,dm_global_dual_momentum_top1_v1,90,False,False
2023-04-13,2023-08-22,2973.279175736493,-26.720824263506984,-0.00890694142116899,-145.89857662441227,False,False,False,,,0.0,dm_global_dual_momentum_top1_v1,90,False,False
2023-05-09,2023-09-18,3017.8016868408954,17.8016868408954,0.00593389561363189,-145.74000752933534,False,False,False,,,0.0,dm_global_dual_momentum_top1_v1,90,False,False
2023-06-06,2023-10-13,2966.3195388859517,-33.680461114048285,-0.011226820371349477,-237.79282692394827,False,False,False,,,0.0,dm_global_dual_momentum_top1_v1,90,False,False
2023-07-05,2023-11-09,2841.8535537340013,-158.14644626599875,-0.05271548208866628,-308.9745346416871,False,False,False,,,0.07777777777777778,dm_global_dual_momentum_top1_v1,90,False,False
2023-07-31,2023-12-06,2746.2950438367807,-253.70495616321932,-0.08456831872107307,-300.58010646942967,False,False,False,,,0.23333333333333334,dm_global_dual_momentum_top1_v1,90,False,False
2023-08-25,2024-01-04,2948.103620079829,-51.89637992017106,-0.01729879330672368,-266.2131400593853,False,False,False,,,0.23333333333333334,dm_global_dual_momentum_top1_v1,90,False,False
2023-09-21,2024-01-31,3096.195797041535,96.19579704153512,0.0320652656805116,-178.21865925130214,False,False,False,,,0.23333333333333334,dm_global_dual_momentum_top1_v1,90,False,False
2023-10-18,2024-02-28,3255.010451603371,255.01045160337117,0.08500348386779044,-137.6215761900985,False,False,False,,,0.23333333333333334,dm_global_dual_momentum_top1_v1,90,False,False
2023-11-14,2024-03-26,3491.6589991684928,491.65899916849276,0.16388633305616418,-63.13424844073552,False,True,True,80,100,0.0,dm_global_dual_momentum_top1_v1,90,False,False
2023-12-11,2024-04-22,3266.6510737553012,266.65107375530124,0.08888369125176698,-183.10029465947946,False,True,True,73,100,0.0,dm_global_dual_momentum_top1_v1,90,False,False
2024-01-09,2024-05-17,3360.5305405553686,360.5305405553686,0.12017684685178942,-177.78536150586115,False,True,False,71,,0.0,dm_global_dual_momentum_top1_v1,90,False,False
2024-02-06,2024-06-14,3304.9572695451257,304.95726954512565,0.10165242318170864,-170.55128956541785,False,True,False,128,,0.0,dm_global_dual_momentum_top1_v1,90,False,False
2024-03-04,2024-07-12,3298.421303514716,298.4213035147159,0.09947376783823869,-164.45233403999327,False,True,False,128,,0.0,dm_global_dual_momentum_top1_v1,90,False,False
2024-04-01,2024-08-08,3057.0846236771513,57.084623677151285,0.019028207892383797,-273.53313469778277,False,False,False,,,0.0,dm_global_dual_momentum_top1_v1,90,False,False
2024-04-25,2024-09-04,3291.7306305613865,291.73063056138653,0.09724354352046216,-283.676091545844,False,True,False,71,,0.0,dm_global_dual_momentum_top1_v1,90,False,False
2024-05-22,2024-10-01,3287.8048101069357,287.80481010693575,0.0959349367023119,-269.57334787737045,False,False,False,,,0.0,dm_global_dual_momentum_top1_v1,90,False,False
2024-06-20,2024-10-28,3124.6203542547114,124.6203542547114,0.041540118084903765,-261.11165237189425,False,False,False,,,0.0,dm_global_dual_momentum_top1_v1,90,False,False
2024-07-17,2024-11-21,3129.1920202575534,129.1920202575534,0.04306400675251787,-214.48701673263076,False,False,False,,,0.0,dm_global_dual_momentum_top1_v1,90,False,False
2024-08-13,2024-12-19,3174.212537971532,174.21253797153213,0.0580708459905106,-201.8172449883391,False,False,False,,,0.0,dm_global_dual_momentum_top1_v1,90,False,False
2024-09-10,2025-01-21,3236.696727646206,236.696727646206,0.07889890921540199,-199.3349306598443,False,False,False,,,0.0,dm_global_dual_momentum_top1_v1,90,False,False
2024-10-04,2025-02-14,3049.710624175335,49.71062417533494,0.01657020805844489,-185.77068858905386,False,False,False,,,0.0,dm_global_dual_momentum_top1_v1,90,False,False
2024-10-31,2025-03-14,2977.7457409267663,-22.254259073233698,-0.007418086357744547,-325.4402143854986,False,False,False,,,0.0,dm_global_dual_momentum_top1_v1,90,False,False
2024-11-26,2025-04-09,2810.646069559719,-189.35393044028115,-0.06311797681342701,-308.09682523264155,False,False,False,,,0.07777777777777778,dm_global_dual_momentum_top1_v1,90,False,False
2024-12-24,2025-05-07,2838.1716958179404,-161.82830418205958,-0.05394276806068654,-306.73141634325566,False,False,False,,,0.23333333333333334,dm_global_dual_momentum_top1_v1,90,False,False
2025-01-24,2025-06-04,2925.72480511895,-74.27519488105008,-0.024758398293683315,-303.3663066202553,False,False,False,,,0.23333333333333334,dm_global_dual_momentum_top1_v1,90,False,False
2025-02-20,2025-07-01,2956.689695865407,-43.310304134593025,-0.014436768044864379,-291.14153271579835,False,False,False,,,0.23333333333333334,dm_global_dual_momentum_top1_v1,90,False,False
2025-03-19,2025-07-29,3103.877849238552,103.87784923855179,0.034625949746183826,-107.48727900719587,False,False,False,,,0.23333333333333334,dm_global_dual_momentum_top1_v1,90,False,False
2025-04-15,2025-08-25,3264.054355182932,264.0543551829319,0.08801811839431073,-171.2635310194196,False,False,False,,,0.1111111111111111,dm_global_dual_momentum_top1_v1,90,False,False
2025-05-12,2025-09-19,3369.370357125955,369.3703571259548,0.12312345237531819,-167.88491632047226,False,True,False,122,,0.0,dm_global_dual_momentum_top1_v1,90,False,False
2025-06-09,2025-10-16,3316.9308555596485,316.93085555964853,0.1056436185198828,-161.67319542808627,False,True,False,115,,0.0,dm_global_dual_momentum_top1_v1,90,False,False
2025-07-07,2025-11-11,3388.0512195920733,388.05121959207327,0.1293504065306912,-161.03872036477014,False,True,True,88,114,0.0,dm_global_dual_momentum_top1_v1,90,False,False
2025-08-01,2025-12-09,3392.2862528130577,392.2862528130577,0.13076208427101932,-181.02964985157814,False,True,True,47,80,0.0,dm_global_dual_momentum_top1_v1,90,False,False
2025-08-28,2026-01-07,3451.1813382174682,451.18133821746824,0.15039377940582277,-174.1642715934472,False,True,True,60,127,0.0,dm_global_dual_momentum_top1_v1,90,False,False
2025-09-24,2026-02-03,3412.4256879393806,412.4256879393806,0.13747522931312695,-164.2626061906044,False,True,True,110,125,0.0,dm_global_dual_momentum_top1_v1,90,False,False
2025-10-21,2026-03-03,3271.573891531948,271.573891531948,0.0905246305106493,-273.84458244137204,False,True,True,94,99,0.0,dm_global_dual_momentum_top1_v1,90,False,False
2025-11-17,2026-03-30,3066.0506609472195,66.05066094721951,0.022016886982406447,-479.367813026101,False,True,True,67,72,0.0,dm_global_dual_momentum_top1_v1,90,False,False
2025-12-12,2026-04-24,3574.1056075902884,574.1056075902884,0.1913685358634294,-479.9864786364851,False,True,True,42,47,0.0,dm_global_dual_momentum_top1_v1,90,False,False
2026-01-12,2026-05-21,3417.17241307196,417.1724130719599,0.1390574710239867,-442.99545101801004,False,True,True,108,114,0.0,dm_global_dual_momentum_top1_v1,90,False,False
2026-02-09,2026-06-18,3526.146362958245,526.1463629582449,0.17538212098608175,-424.18039013933185,False,True,True,86,112,0.0,dm_global_dual_momentum_top1_v1,90,False,False
2008-05-29,2009-02-13,3035.053668890822,35.05366889082188,0.01168455629694054,-23.541830171087895,False,False,False,,,0.9944444444444445,dm_global_dual_momentum_top1_v1,180,False,False
2008-06-24,2009-03-12,3019.737906232772,19.73790623277182,0.00657930207759061,-23.42967088357318,False,False,False,,,1.0,dm_global_dual_momentum_top1_v1,180,False,False
2008-07-21,2009-04-07,3017.2375741789283,17.2375741789283,0.005745858059642783,-23.411291798055572,False,False,False,,,1.0,dm_global_dual_momentum_top1_v1,180,False,False
2008-08-14,2009-05-04,3267.1381551039262,267.13815510392624,0.08904605170130875,-23.377652985087025,False,False,False,,,0.9888888888888889,dm_global_dual_momentum_top1_v1,180,False,False
2008-09-11,2009-06-01,3634.028850385754,634.0288503857541,0.21134295012858462,-174.1475909357623,False,True,True,239,259,0.8833333333333333,dm_global_dual_momentum_top1_v1,180,False,False
2008-10-07,2009-06-25,3389.6918647142975,389.6918647142975,0.1298972882380991,-422.5137016474905,False,True,True,213,233,0.7833333333333333,dm_global_dual_momentum_top1_v1,180,False,False
2008-10-31,2009-07-22,3651.7170873675245,651.7170873675245,0.21723902912250814,-423.0661434995159,False,True,True,189,209,0.6833333333333333,dm_global_dual_momentum_top1_v1,180,False,False
2008-11-26,2009-08-17,3613.991707908713,613.9917079087131,0.2046639026362378,-421.98944132319,False,True,True,173,183,0.5833333333333334,dm_global_dual_momentum_top1_v1,180,False,False
2008-12-24,2009-09-14,3974.0910433278455,974.0910433278455,0.3246970144426151,-422.20924365034443,False,True,True,135,155,0.4777777777777778,dm_global_dual_momentum_top1_v1,180,False,False
2009-01-22,2009-10-08,4194.610670005179,1194.6106700051787,0.3982035566683928,-422.1358345449871,False,True,True,106,126,0.37777777777777777,dm_global_dual_momentum_top1_v1,180,False,False
2009-02-18,2009-11-03,3976.807103653442,976.807103653442,0.3256023678844806,-422.1539664865895,False,True,True,79,99,0.2777777777777778,dm_global_dual_momentum_top1_v1,180,False,False
2009-03-16,2009-11-30,4112.702731983367,1112.702731983367,0.3709009106611223,-422.549988374838,False,True,True,53,73,0.17777777777777778,dm_global_dual_momentum_top1_v1,180,False,False
2009-04-13,2009-12-28,4222.092725026512,1222.0927250265122,0.4073642416755041,-422.19991352373563,False,True,True,25,45,0.07222222222222222,dm_global_dual_momentum_top1_v1,180,False,False
2009-05-07,2010-01-25,3825.8529475187856,825.8529475187856,0.27528431583959523,-396.26886880561915,False,True,True,25,74,0.0,dm_global_dual_momentum_top1_v1,180,False,False
2009-06-03,2010-02-19,3522.9237470199864,522.9237470199864,0.1743079156733287,-488.9016015660136,False,True,True,61,61,0.0,dm_global_dual_momentum_top1_v1,180,False,False
2009-06-29,2010-03-17,3723.723094658445,723.723094658445,0.24124103155281507,-490.46614224651694,False,True,True,35,35,0.0,dm_global_dual_momentum_top1_v1,180,False,False
2009-07-27,2010-04-14,3528.308868350564,528.3088683505639,0.17610295611685456,-447.2018122466211,False,True,True,71,79,0.0,dm_global_dual_momentum_top1_v1,180,False,False
2009-08-20,2010-05-10,3376.1924728453855,376.1924728453855,0.12539749094846186,-446.4515697942943,False,True,True,47,55,0.0,dm_global_dual_momentum_top1_v1,180,False,False
2009-09-16,2010-06-04,2903.6077357444055,-96.39226425559445,-0.032130754751864776,-408.11589096465104,False,False,False,,,0.022222222222222223,dm_global_dual_momentum_top1_v1,180,False,False
2009-10-12,2010-06-30,2827.7295793417366,-172.27042065826345,-0.057423473552754456,-397.45085483603816,False,False,False,,,0.12222222222222222,dm_global_dual_momentum_top1_v1,180,False,False
2009-11-06,2010-07-28,2978.5723136885294,-21.427686311470552,-0.007142562103823469,-418.83521144710176,False,True,False,159,,0.22777777777777777,dm_global_dual_momentum_top1_v1,180,False,False
2009-12-03,2010-08-23,2794.1376442330065,-205.86235576699346,-0.06862078525566451,-400.5504090109548,False,False,False,,,0.2388888888888889,dm_global_dual_momentum_top1_v1,180,False,False
2009-12-30,2010-09-17,2734.5913453282533,-265.4086546717467,-0.0884695515572489,-450.3953268711766,False,False,False,,,0.3055555555555556,dm_global_dual_momentum_top1_v1,180,False,False
2010-01-27,2010-10-13,3023.8414078703127,23.84140787031265,0.007947135956770879,-476.29914189726696,False,True,False,77,,0.35555555555555557,dm_global_dual_momentum_top1_v1,180,False,False
2010-02-24,2010-11-09,3049.270249546322,49.27024954632179,0.01642341651544066,-472.04415336267084,False,True,False,58,,0.35555555555555557,dm_global_dual_momentum_top1_v1,180,False,False
2010-03-22,2010-12-06,2848.9407347160295,-151.0592652839705,-0.050353088427990134,-446.8425373359537,False,False,False,,,0.35555555555555557,dm_global_dual_momentum_top1_v1,180,False,False
2010-04-16,2010-12-31,2840.7157699631334,-159.28423003686657,-0.05309474334562214,-436.4726345790068,False,False,False,,,0.35555555555555557,dm_global_dual_momentum_top1_v1,180,False,False
2010-05-12,2011-01-27,2836.61738422786,-163.38261577214007,-0.054460871924046694,-333.75892982646064,False,False,False,,,0.35555555555555557,dm_global_dual_momentum_top1_v1,180,False,False
2010-06-09,2011-02-24,3032.569502901752,32.569502901752,0.01085650096725077,-245.42504685802078,False,False,False,,,0.31666666666666665,dm_global_dual_momentum_top1_v1,180,False,False
2010-07-06,2011-03-22,3008.905090415172,8.905090415171799,0.0029683634717239116,-245.53214577367862,False,False,False,,,0.21666666666666667,dm_global_dual_momentum_top1_v1,180,False,False
2010-07-30,2011-04-15,3075.9802367096536,75.98023670965358,0.025326745569884457,-245.77792369737472,False,False,False,,,0.11666666666666667,dm_global_dual_momentum_top1_v1,180,False,False
2010-08-25,2011-05-12,3254.603186017351,254.60318601735116,0.0848677286724504,-254.19774006933858,False,False,False,,,0.1388888888888889,dm_global_dual_momentum_top1_v1,180,False,False
2010-09-22,2011-06-09,3205.3192654596714,205.31926545967144,0.06843975515322387,-261.3375026279332,False,True,False,43,,0.0,dm_global_dual_momentum_top1_v1,180,False,False
2010-10-18,2011-07-06,3110.9301652954764,110.9301652954764,0.03697672176515887,-243.78088620534027,False,False,False,,,0.0,dm_global_dual_momentum_top1_v1,180,False,False
2010-11-11,2011-08-01,2945.9493586212566,-54.05064137874342,-0.018016880459581164,-219.00952123780144,False,False,False,,,0.0,dm_global_dual_momentum_top1_v1,180,False,False
2010-12-08,2011-08-25,2548.09648067067,-451.9035193293298,-0.15063450644310994,-669.6816174165283,False,False,False,,,0.0,dm_global_dual_momentum_top1_v1,180,False,False
2011-01-05,2011-09-22,2614.361219288311,-385.6387807116889,-0.1285462602372296,-641.2473453574935,True,False,False,,,0.08333333333333333,dm_global_dual_momentum_top1_v1,180,False,False
2011-02-01,2011-10-18,2710.7163821674926,-289.2836178325074,-0.09642787261083574,-664.7362891351627,False,False,False,,,0.18333333333333332,dm_global_dual_momentum_top1_v1,180,False,False
2011-02-28,2011-11-11,2661.0720899873127,-338.92791001268733,-0.1129759700042291,-652.7045310034878,False,False,False,,,0.2833333333333333,dm_global_dual_momentum_top1_v1,180,False,False
2011-03-24,2011-12-08,2695.105241352638,-304.89475864736187,-0.10163158621578727,-661.0521410453412,False,False,False,,,0.38333333333333336,dm_global_dual_momentum_top1_v1,180,False,False
2011-04-20,2012-01-06,2649.5155936240353,-350.4844063759647,-0.11682813545865489,-650.1253287371428,False,False,False,,,0.4888888888888889,dm_global_dual_momentum_top1_v1,180,False,False
2011-05-17,2012-02-02,2672.8740351452584,-327.1259648547416,-0.10904198828491385,-640.8012163073208,False,False,False,,,0.5777777777777777,dm_global_dual_momentum_top1_v1,180,False,False
2011-06-13,2012-02-29,2866.546560673567,-133.453439326433,-0.04448447977547765,-665.4652855393756,False,False,False,,,0.5777777777777777,dm_global_dual_momentum_top1_v1,180,False,False
2011-07-08,2012-03-26,2825.042911791981,-174.95708820801883,-0.05831902940267297,-614.4024125131791,True,False,False,,,0.5777777777777777,dm_global_dual_momentum_top1_v1,180,False,False
2011-08-04,2012-04-23,3131.350996125936,131.35099612593604,0.043783665375312086,-135.9760509530288,False,False,False,,,0.6833333333333333,dm_global_dual_momentum_top1_v1,180,False,False
2011-08-30,2012-05-17,2995.6026520438495,-4.397347956150497,-0.0014657826520502182,-251.35088086237147,False,False,False,,,0.5833333333333334,dm_global_dual_momentum_top1_v1,180,False,False
2011-09-26,2012-06-13,3023.9644993199977,23.964499319997685,0.007988166439999222,-314.5996536791258,False,False,False,,,0.48333333333333334,dm_global_dual_momentum_top1_v1,180,False,False
2011-10-20,2012-07-10,3087.2741619542553,87.2741619542553,0.029091387318085138,-314.59965367912537,False,False,False,,,0.38333333333333336,dm_global_dual_momentum_top1_v1,180,False,False
2011-11-16,2012-08-06,3213.3973348918917,213.39733489189166,0.07113244496396387,-314.5996536791258,False,False,False,,,0.2777777777777778,dm_global_dual_momentum_top1_v1,180,False,False
2011-12-13,2012-08-30,3234.8333477716847,234.83334777168466,0.07827778259056162,-314.73696652445005,False,False,False,,,0.17777777777777778,dm_global_dual_momentum_top1_v1,180,False,False
2012-01-10,2012-09-26,3316.768611564537,316.76861156453697,0.10558953718817898,-314.7230185220601,False,True,False,240,,0.07777777777777778,dm_global_dual_momentum_top1_v1,180,False,False
2012-02-06,2012-10-22,3246.2228681898046,246.22286818980456,0.08207428939660155,-307.7712503867492,False,True,False,220,,0.0,dm_global_dual_momentum_top1_v1,180,False,False
2012-03-05,2012-11-20,3126.211557606612,126.21155760661213,0.04207051920220395,-302.5949373566673,False,False,False,,,0.0,dm_global_dual_momentum_top1_v1,180,False,False
2012-03-29,2012-12-17,3206.7409291268837,206.74092912688366,0.06891364304229453,-293.7980548844198,False,False,False,,,0.0,dm_global_dual_momentum_top1_v1,180,False,False
2012-04-25,2013-01-14,3370.4868376830427,370.4868376830427,0.12349561256101427,-272.29845197255645,False,True,False,252,,0.0,dm_global_dual_momentum_top1_v1,180,False,False
2012-05-21,2013-02-08,3580.577185006903,580.5771850069032,0.19352572833563442,-219.16795130795845,False,True,True,115,210,0.0,dm_global_dual_momentum_top1_v1,180,False,False
2012-06-18,2013-03-08,3548.510558390028,548.5105583900281,0.18283685279667594,-214.09593721908095,False,True,True,176,198,0.0,dm_global_dual_momentum_top1_v1,180,False,False
2012-07-13,2013-04-04,3493.1060271681094,493.10602716810945,0.1643686757227032,-211.9668196746543,False,True,True,158,173,0.0,dm_global_dual_momentum_top1_v1,180,False,False
2012-08-08,2013-04-30,3541.041386948705,541.0413869487052,0.18034712898290173,-204.81521887571625,False,True,True,147,215,0.0,dm_global_dual_momentum_top1_v1,180,False,False
2012-09-04,2013-05-24,3499.5778185967893,499.57781859678926,0.16652593953226313,-204.03105101602068,False,True,True,129,191,0.0,dm_global_dual_momentum_top1_v1,180,False,False
2012-10-01,2013-06-21,3249.3364895847158,249.33648958471576,0.08311216319490522,-277.1106231254453,False,True,True,164,210,0.0,dm_global_dual_momentum_top1_v1,180,False,False
2012-10-25,2013-07-18,3520.739860987979,520.7398609879788,0.17357995366265966,-314.1270982371784,False,True,True,92,168,0.0,dm_global_dual_momentum_top1_v1,180,False,False
2012-11-23,2013-08-13,3479.3690397211244,479.3690397211244,0.15978967990704152,-309.0816217936376,False,True,True,70,157,0.0,dm_global_dual_momentum_top1_v1,180,False,False
2012-12-19,2013-09-09,3284.6649643823725,284.66496438237255,0.09488832146079096,-295.2319517152946,False,True,False,135,,0.0,dm_global_dual_momentum_top1_v1,180,False,False
2013-01-17,2013-10-04,3209.1440660560943,209.1440660560943,0.06971468868536479,-286.45770076156896,False,False,False,,,0.0,dm_global_dual_momentum_top1_v1,180,False,False
2013-02-13,2013-10-30,3290.7619532224357,290.76195322243575,0.09692065107414516,-283.101891794066,False,True,False,251,,0.0,dm_global_dual_momentum_top1_v1,180,False,False
2013-03-12,2013-11-25,3338.7114860317806,338.7114860317806,0.11290382867726012,-281.3820577567358,False,True,False,247,,0.0,dm_global_dual_momentum_top1_v1,180,False,False
2013-04-08,2013-12-20,3326.2171782089595,326.21717820895947,0.10873905940298645,-282.62207307575727,False,True,False,197,,0.0,dm_global_dual_momentum_top1_v1,180,False,False
2013-05-03,2014-01-21,3236.7640965210308,236.76409652103075,0.07892136550701023,-266.58193332263545,False,False,False,,,0.0,dm_global_dual_momentum_top1_v1,180,False,False
2013-05-30,2014-02-14,3251.0031470670756,251.0031470670756,0.08366771568902509,-248.35974078781737,False,True,False,214,,0.0,dm_global_dual_momentum_top1_v1,180,False,False
2013-06-25,2014-03-13,3403.2724843302576,403.2724843302576,0.13442416144341918,-258.3636392639087,False,True,True,115,184,0.0,dm_global_dual_momentum_top1_v1,180,False,False
2013-07-22,2014-04-08,3196.4869971928947,196.4869971928947,0.06549566573096488,-241.70334495088673,False,False,False,,,0.0,dm_global_dual_momentum_top1_v1,180,False,False
2013-08-16,2014-05-06,3296.8829520869585,296.88295208695854,0.09896098402898623,-247.05247235238858,False,True,False,137,,0.0,dm_global_dual_momentum_top1_v1,180,False,False
2013-09-12,2014-06-02,3342.0304418414644,342.0304418414644,0.1140101472804882,-242.49019359173417,False,True,False,257,,0.0,dm_global_dual_momentum_top1_v1,180,False,False
2013-10-08,2014-06-26,3467.8995737772393,467.8995737772393,0.1559665245924131,-247.1685004354449,False,True,True,84,234,0.0,dm_global_dual_momentum_top1_v1,180,False,False
2013-11-01,2014-07-23,3349.902045668582,349.9020456685821,0.11663401522286065,-234.91202892106048,False,True,False,231,,0.0,dm_global_dual_momentum_top1_v1,180,False,False
2013-11-29,2014-08-19,3266.347075369135,266.3470753691349,0.08878235845637827,-228.92418578878005,False,False,False,,,0.0,dm_global_dual_momentum_top1_v1,180,False,False
2013-12-26,2014-09-15,3125.4335951395983,125.43359513959831,0.04181119837986613,-226.99165279132603,False,False,False,,,0.0,dm_global_dual_momentum_top1_v1,180,False,False
2014-01-23,2014-10-09,2893.906472196668,-106.09352780333211,-0.035364509267777344,-372.88372130833613,False,False,False,,,0.0,dm_global_dual_momentum_top1_v1,180,False,False
2014-02-19,2014-11-04,3084.0747778088135,84.07477780881345,0.02802492593627126,-480.16316459703876,False,True,False,188,,0.0,dm_global_dual_momentum_top1_v1,180,False,False
2014-03-18,2014-12-02,3097.8738269457713,97.87382694577127,0.032624608981923764,-468.29102405697495,False,False,False,,,0.0,dm_global_dual_momentum_top1_v1,180,False,False
2014-04-11,2014-12-29,3231.599937358416,231.5999373584159,0.07719997911947196,-482.0304940215942,False,True,False,137,,0.0,dm_global_dual_momentum_top1_v1,180,False,False
2014-05-08,2015-01-26,3076.395911466952,76.39591146695193,0.025465303822317376,-466.1835637625077,False,False,False,,,0.0,dm_global_dual_momentum_top1_v1,180,False,False
2014-06-04,2015-02-20,3072.881249124771,72.88124912477087,0.02429374970825693,-452.88758944886285,False,False,False,,,0.0,dm_global_dual_momentum_top1_v1,180,False,False
2014-07-01,2015-03-19,2973.921107057807,-26.07889294219285,-0.0086929643140643,-441.9430685575344,False,False,False,,,0.0,dm_global_dual_momentum_top1_v1,180,False,False
2014-07-28,2015-04-15,2978.4253372198564,-21.574662780143626,-0.0071915542600479165,-438.6980125596533,False,False,False,,,0.0,dm_global_dual_momentum_top1_v1,180,False,False
2014-08-21,2015-05-11,2986.985134093707,-13.014865906292926,-0.0043382886354309536,-440.84918112049263,False,False,False,,,0.0,dm_global_dual_momentum_top1_v1,180,False,False
2014-09-17,2015-06-05,2999.048533415488,-0.9514665845122181,-0.00031715552817068726,-311.0896472145696,False,False,False,,,0.0,dm_global_dual_momentum_top1_v1,180,False,False
2014-10-14,2015-07-02,3056.9369059731403,56.936905973140256,0.018978968657713313,-181.27208703867245,False,False,False,,,0.07222222222222222,dm_global_dual_momentum_top1_v1,180,False,False
2014-11-07,2015-07-29,3056.3414558065915,56.34145580659151,0.018780485268863778,-286.1401617575939,False,False,False,,,0.0,dm_global_dual_momentum_top1_v1,180,False,False
2014-12-04,2015-08-24,2686.285989257945,-313.71401074205505,-0.10457133691401832,-438.0679477574495,False,False,False,,,0.0,dm_global_dual_momentum_top1_v1,180,False,False
2014-12-31,2015-09-18,2793.9871433482954,-206.01285665170462,-0.06867095221723485,-440.1569153328064,False,False,False,,,0.07222222222222222,dm_global_dual_momentum_top1_v1,180,False,False
2015-01-29,2015-10-15,2843.0922559707283,-156.90774402927173,-0.052302581343090626,-447.89279735016817,False,False,False,,,0.17777777777777778,dm_global_dual_momentum_top1_v1,180,False,False
2015-02-25,2015-11-10,2712.9911953004284,-287.00880469957156,-0.09566960156652382,-427.49063735308573,False,False,False,,,0.2777777777777778,dm_global_dual_momentum_top1_v1,180,False,False
2015-03-23,2015-12-07,2722.4960402043293,-277.50395979567065,-0.09250131993189026,-428.89440701794456,False,False,False,,,0.37777777777777777,dm_global_dual_momentum_top1_v1,180,False,False
