window_start,window_end,final_equity,profit_dollars,total_return,max_drawdown,absolute_600_stop_hit,target_300_before_stop,target_400_before_stop,days_to_300,days_to_400,strategy_id,horizon,sampled_results_are_final,exploratory_results_are_final
2026-01-30,2026-04-28,3168.13824349209,168.13824349209017,0.05604608116402998,-197.2293115992734,False,False,False,,,mf_wrapper_top1_trend_v1,60,False,False
2026-02-05,2026-05-04,3172.7037233425185,172.70372334251851,0.05756790778083953,-197.16175750770026,False,False,False,,,mf_wrapper_top1_trend_v1,60,False,False
2026-02-10,2026-05-07,2870.7240837143163,-129.2759162856837,-0.04309197209522786,-221.11062600124205,False,False,False,,,mf_wrapper_top1_trend_v1,60,False,False
2026-02-13,2026-05-12,2991.493695975561,-8.506304024439032,-0.0028354346748130643,-233.35133592013926,False,False,False,,,mf_wrapper_top1_trend_v1,60,False,False
2026-02-19,2026-05-15,2971.8000484414756,-28.19995155852439,-0.009399983852841465,-231.59793995181235,False,False,False,,,mf_wrapper_top1_trend_v1,60,False,False
2026-02-24,2026-05-20,2863.766580666358,-136.2334193336419,-0.04541113977788058,-227.87569849338706,False,False,False,,,mf_wrapper_top1_trend_v1,60,False,False
2026-03-02,2026-05-27,2666.9322526297715,-333.0677473702285,-0.11102258245674279,-333.0677473702285,False,False,False,,,mf_wrapper_top1_trend_v1,60,False,False
2026-03-05,2026-06-01,2748.336477982128,-251.66352201787186,-0.083887840672624,-371.33881722043,False,False,False,,,mf_wrapper_top1_trend_v1,60,False,False
2026-03-10,2026-06-04,2687.9140214848653,-312.0859785151347,-0.10402865950504492,-363.1748956231295,False,False,False,,,mf_wrapper_top1_trend_v1,60,False,False
2026-03-13,2026-06-09,2667.3879044094087,-332.61209559059125,-0.11087069853019704,-398.5265756051399,False,False,False,,,mf_wrapper_top1_trend_v1,60,False,False
2026-03-18,2026-06-12,2657.851127652949,-342.1488723470511,-0.11404962411568376,-396.58634478661133,False,False,False,,,mf_wrapper_top1_trend_v1,60,False,False
2026-03-24,2026-06-18,2765.200116090406,-234.79988390959397,-0.07826662796986461,-413.9527807841173,False,False,False,,,mf_wrapper_top1_trend_v1,60,False,False
2023-03-09,2023-07-19,2655.1393502585092,-344.86064974149076,-0.11495354991383022,-501.26623557853236,False,False,False,,,mf_wrapper_top1_trend_v1,90,False,False
2023-03-14,2023-07-24,3155.349251229102,155.3492512291018,0.051783083743033975,-62.624050549293315,False,False,False,,,mf_wrapper_top1_trend_v1,90,False,False
2023-03-17,2023-07-27,3152.457142088268,152.45714208826803,0.05081904736275611,-62.54892412504023,False,False,False,,,mf_wrapper_top1_trend_v1,90,False,False
2023-03-22,2023-08-01,3214.6322709537903,214.63227095379034,0.07154409031793008,-63.836836781584225,False,False,False,,,mf_wrapper_top1_trend_v1,90,False,False
2023-03-27,2023-08-04,3188.9242189074143,188.92421890741434,0.06297473963580469,-63.77864408867072,False,False,False,,,mf_wrapper_top1_trend_v1,90,False,False
2023-03-30,2023-08-09,3133.535947428648,133.5359474286479,0.044511982476215906,-62.599329354932706,False,False,False,,,mf_wrapper_top1_trend_v1,90,False,False
2023-04-04,2023-08-14,3136.836478198476,136.83647819847602,0.045612159399492036,-62.88061887293043,False,False,False,,,mf_wrapper_top1_trend_v1,90,False,False
2023-04-10,2023-08-17,3123.738154158387,123.7381541583868,0.04124605138612902,-71.17818671696477,False,False,False,,,mf_wrapper_top1_trend_v1,90,False,False
2023-04-13,2023-08-22,3108.4626726224387,108.46267262243873,0.03615422420747949,-70.6264040421479,False,False,False,,,mf_wrapper_top1_trend_v1,90,False,False
2023-04-18,2023-08-25,3124.743146405445,124.7431464054448,0.0415810488018149,-70.73185347806566,False,False,False,,,mf_wrapper_top1_trend_v1,90,False,False
2023-04-21,2023-08-30,3125.109418949098,125.1094189490982,0.041703139649699406,-70.4374022770703,False,False,False,,,mf_wrapper_top1_trend_v1,90,False,False
2023-04-26,2023-09-05,3126.6252013910807,126.62520139108074,0.04220840046369356,-70.29108741192795,False,False,False,,,mf_wrapper_top1_trend_v1,90,False,False
2023-05-01,2023-09-08,3113.520310551413,113.52031055141288,0.037840103517137624,-69.89700596211242,False,False,False,,,mf_wrapper_top1_trend_v1,90,False,False
2023-05-04,2023-09-13,3077.959131076829,77.95913107682918,0.025986377025609686,-68.9810674887558,False,False,False,,,mf_wrapper_top1_trend_v1,90,False,False
2023-05-09,2023-09-18,3103.404138232507,103.4041382325072,0.03446804607750242,-69.06151257921192,False,False,False,,,mf_wrapper_top1_trend_v1,90,False,False
2023-05-12,2023-09-21,3083.321952341047,83.32195234104711,0.02777398411368237,-69.08165748399597,False,False,False,,,mf_wrapper_top1_trend_v1,90,False,False
2023-05-18,2023-09-27,3062.7039886549333,62.703988654933255,0.020901329551644476,-68.54194812169953,False,False,False,,,mf_wrapper_top1_trend_v1,90,False,False
2023-05-23,2023-10-02,3040.8583075208353,40.8583075208353,0.01361943584027836,-68.24574430883922,False,False,False,,,mf_wrapper_top1_trend_v1,90,False,False
2023-05-26,2023-10-05,2982.40198033926,-17.598019660740192,-0.00586600655358005,-89.52704115816641,False,False,False,,,mf_wrapper_top1_trend_v1,90,False,False
2023-06-01,2023-10-10,2944.943001332651,-55.056998667349035,-0.018352332889116307,-117.28158160559497,False,False,False,,,mf_wrapper_top1_trend_v1,90,False,False
2023-06-06,2023-10-13,2916.6468434187823,-83.35315658121772,-0.02778438552707252,-128.08915620031712,False,False,False,,,mf_wrapper_top1_trend_v1,90,False,False
2023-06-09,2023-10-18,2949.369526890665,-50.63047310933507,-0.01687682436977833,-132.2559995579013,False,False,False,,,mf_wrapper_top1_trend_v1,90,False,False
2023-06-14,2023-10-23,2927.192091286693,-72.80790871330692,-0.02426930290443563,-132.29388198097922,False,False,False,,,mf_wrapper_top1_trend_v1,90,False,False
2023-06-20,2023-10-26,2939.3655788713077,-60.63442112869234,-0.02021147370956411,-144.11233853457816,False,False,False,,,mf_wrapper_top1_trend_v1,90,False,False
2023-06-23,2023-10-31,2939.424291593832,-60.575708406167905,-0.02019190280205596,-159.2872559640823,False,False,False,,,mf_wrapper_top1_trend_v1,90,False,False
2023-06-28,2023-11-03,2810.785903302201,-189.21409669779905,-0.06307136556593307,-248.80259550311666,False,False,False,,,mf_wrapper_top1_trend_v1,90,False,False
2023-07-03,2023-11-08,2797.1411941010347,-202.85880589896533,-0.06761960196632177,-247.59480551806473,False,False,False,,,mf_wrapper_top1_trend_v1,90,False,False
2023-07-07,2023-11-13,2862.087087471888,-137.91291252811197,-0.04597097084270396,-250.38318969739476,False,False,False,,,mf_wrapper_top1_trend_v1,90,False,False
2023-07-12,2023-11-16,2771.5616804021156,-228.4383195978844,-0.0761461065326281,-283.64341593485506,False,False,False,,,mf_wrapper_top1_trend_v1,90,False,False
2023-07-17,2023-11-21,2749.3870461825272,-250.61295381747277,-0.08353765127249091,-298.96299365244977,False,False,False,,,mf_wrapper_top1_trend_v1,90,False,False
2023-07-20,2023-11-27,2738.6495911081206,-261.3504088918794,-0.08711680296395985,-297.6868353486111,False,False,False,,,mf_wrapper_top1_trend_v1,90,False,False
2023-07-25,2023-11-30,2721.0191116625506,-278.9808883374494,-0.09299362944581646,-325.0975640220445,False,False,False,,,mf_wrapper_top1_trend_v1,90,False,False
2023-07-31,2023-12-06,2720.0673206452684,-279.9326793547316,-0.09331089311824381,-323.90132721370355,False,False,False,,,mf_wrapper_top1_trend_v1,90,False,False
2023-08-03,2023-12-11,2765.5262133651727,-234.47378663482732,-0.07815792887827577,-326.5820007970424,False,False,False,,,mf_wrapper_top1_trend_v1,90,False,False
2023-08-08,2023-12-14,2784.520597176046,-215.47940282395393,-0.07182646760798461,-326.6752507610072,False,False,False,,,mf_wrapper_top1_trend_v1,90,False,False
2023-08-11,2023-12-19,2769.483844840803,-230.51615515919684,-0.076838718386399,-326.488843879401,False,False,False,,,mf_wrapper_top1_trend_v1,90,False,False
2023-08-16,2023-12-22,2829.5869931636807,-170.41300683631925,-0.056804335612106405,-330.3531881219287,False,False,False,,,mf_wrapper_top1_trend_v1,90,False,False
2023-08-21,2023-12-28,2823.873506675491,-176.12649332450883,-0.0587088311081696,-329.591958514206,False,False,False,,,mf_wrapper_top1_trend_v1,90,False,False
2023-08-24,2024-01-03,2798.0664090935607,-201.93359090643935,-0.06731119696881316,-330.35318812192827,False,False,False,,,mf_wrapper_top1_trend_v1,90,False,False
2023-08-29,2024-01-08,2790.9288325798675,-209.0711674201325,-0.06969038914004422,-325.2823851528765,False,False,False,,,mf_wrapper_top1_trend_v1,90,False,False
2023-09-01,2024-01-11,2788.5222612011744,-211.4777387988256,-0.07049257959960853,-325.8381115708471,False,False,False,,,mf_wrapper_top1_trend_v1,90,False,False
2023-09-07,2024-01-17,2768.539392269183,-231.46060773081717,-0.07715353591027241,-326.3956803891274,False,False,False,,,mf_wrapper_top1_trend_v1,90,False,False
2023-09-12,2024-01-22,2926.611621127569,-73.38837887243108,-0.024462792957476998,-318.2998845000129,False,False,False,,,mf_wrapper_top1_trend_v1,90,False,False
2023-09-15,2024-01-25,2834.185595181348,-165.81440481865184,-0.05527146827288398,-310.3807097009735,False,False,False,,,mf_wrapper_top1_trend_v1,90,False,False
2023-09-20,2024-01-30,2815.383388440022,-184.61661155997808,-0.06153887051999274,-305.50270107930555,False,False,False,,,mf_wrapper_top1_trend_v1,90,False,False
2023-09-25,2024-02-02,2828.7147668613316,-171.28523313866845,-0.057095077712889464,-304.9454229890339,False,False,False,,,mf_wrapper_top1_trend_v1,90,False,False
2023-09-28,2024-02-07,2821.1351203392987,-178.86487966070126,-0.059621626553567064,-297.3865387872893,False,False,False,,,mf_wrapper_top1_trend_v1,90,False,False
2023-10-03,2024-02-12,2864.388911801573,-135.61108819842684,-0.045203696066142274,-297.91651999484975,False,False,False,,,mf_wrapper_top1_trend_v1,90,False,False
2023-10-09,2024-02-16,2972.0245521080215,-27.975447891978547,-0.009325149297326196,-229.1588424675274,False,False,False,,,mf_wrapper_top1_trend_v1,90,False,False
2023-10-12,2024-02-22,2957.994288769486,-42.00571123051395,-0.014001903743504629,-228.39156830795582,False,False,False,,,mf_wrapper_top1_trend_v1,90,False,False
2023-10-17,2024-02-27,2964.52059240747,-35.47940759253015,-0.01182646919751007,-228.39156830795582,False,False,False,,,mf_wrapper_top1_trend_v1,90,False,False
2023-10-20,2024-03-01,3007.991869138981,7.991869138981201,0.002663956379660437,-218.7848964137561,False,False,False,,,mf_wrapper_top1_trend_v1,90,False,False
2023-10-25,2024-03-06,3045.962094105969,45.962094105968845,0.015320698035322877,-185.20866561151024,False,False,False,,,mf_wrapper_top1_trend_v1,90,False,False
2023-10-30,2024-03-11,3028.741344713209,28.741344713208946,0.009580448237736405,-188.8964211055727,False,False,False,,,mf_wrapper_top1_trend_v1,90,False,False
2023-11-02,2024-03-14,3125.2877919512594,125.28779195125935,0.041762597317086536,-169.89633235030396,False,False,False,,,mf_wrapper_top1_trend_v1,90,False,False
2023-11-07,2024-03-19,3117.2944623184403,117.29446231844031,0.03909815410614681,-169.32448937323306,False,False,False,,,mf_wrapper_top1_trend_v1,90,False,False
2023-11-10,2024-03-22,3093.4256629822635,93.42566298226347,0.03114188766075454,-162.58962752577236,False,False,False,,,mf_wrapper_top1_trend_v1,90,False,False
2023-11-15,2024-03-27,3238.926628013099,238.92662801309916,0.07964220933769961,-103.79416347942515,False,False,False,,,mf_wrapper_top1_trend_v1,90,False,False
2023-11-20,2024-04-02,3228.3557527314897,228.3557527314897,0.07611858424382989,-103.31728359638646,False,False,False,,,mf_wrapper_top1_trend_v1,90,False,False
2023-11-24,2024-04-05,3180.767529864813,180.7675298648128,0.06025584328827094,-103.56686108572694,False,False,False,,,mf_wrapper_top1_trend_v1,90,False,False
2023-11-29,2024-04-10,3279.5347022611522,279.53470226115223,0.09317823408705084,-39.618533288028175,False,True,False,120,,mf_wrapper_top1_trend_v1,90,False,False
2023-12-04,2024-04-15,3256.4604791398633,256.4604791398633,0.08548682637995442,-39.43506106986797,False,False,False,,,mf_wrapper_top1_trend_v1,90,False,False
2023-12-07,2024-04-18,3208.5493575021565,208.54935750215645,0.0695164525007188,-57.37310286767479,False,False,False,,,mf_wrapper_top1_trend_v1,90,False,False
2023-12-12,2024-04-23,3183.9132264346526,183.91322643465264,0.06130440881155086,-62.12483437374249,False,False,False,,,mf_wrapper_top1_trend_v1,90,False,False
2023-12-18,2024-04-29,3184.9996315925805,184.9996315925805,0.06166654386419346,-71.71852505328843,False,False,False,,,mf_wrapper_top1_trend_v1,90,False,False
2023-12-21,2024-05-02,3130.0703191059797,130.0703191059797,0.04335677303532659,-99.45914123195325,False,False,False,,,mf_wrapper_top1_trend_v1,90,False,False
2023-12-27,2024-05-07,3093.5640599716494,93.56405997164939,0.031188019990549876,-120.76630381455107,False,False,False,,,mf_wrapper_top1_trend_v1,90,False,False
2024-01-02,2024-05-10,3132.0056325221935,132.00563252219354,0.04400187750739781,-128.65230401565896,False,False,False,,,mf_wrapper_top1_trend_v1,90,False,False
2024-01-05,2024-05-15,3154.2032335042513,154.20323350425133,0.05140107783475045,-129.80064484923196,False,False,False,,,mf_wrapper_top1_trend_v1,90,False,False
2024-01-10,2024-05-20,3222.1764299486263,222.17642994862626,0.0740588099828754,-128.65230401565896,False,False,False,,,mf_wrapper_top1_trend_v1,90,False,False
2024-01-16,2024-05-23,3193.3846686694974,193.3846686694974,0.06446155622316585,-129.24244771946314,False,False,False,,,mf_wrapper_top1_trend_v1,90,False,False
2024-01-19,2024-05-29,3190.8871756678445,190.88717566784453,0.06362905855594825,-128.8729808787134,False,False,False,,,mf_wrapper_top1_trend_v1,90,False,False
2024-01-24,2024-06-03,3138.329897378496,138.32989737849584,0.046109965792831886,-129.76328072769047,False,False,False,,,mf_wrapper_top1_trend_v1,90,False,False
2024-01-29,2024-06-06,3033.216952766748,33.21695276674791,0.011072317588916025,-183.45138484641075,False,False,False,,,mf_wrapper_top1_trend_v1,90,False,False
2024-02-01,2024-06-11,3066.9460184839213,66.9460184839213,0.022315339494640485,-183.7655195537368,False,False,False,,,mf_wrapper_top1_trend_v1,90,False,False
2024-02-06,2024-06-14,3001.3079849915016,1.3079849915015984,0.0004359949971672883,-208.0454562151881,False,False,False,,,mf_wrapper_top1_trend_v1,90,False,False
2024-02-09,2024-06-20,2962.1569559171376,-37.843044082862434,-0.012614348027620848,-204.55672053861872,False,False,False,,,mf_wrapper_top1_trend_v1,90,False,False
2024-02-14,2024-06-25,2986.5563515487856,-13.443648451214358,-0.004481216150404754,-203.47619599289055,False,False,False,,,mf_wrapper_top1_trend_v1,90,False,False
2024-02-20,2024-06-28,3004.1914143444947,4.19141434449466,0.0013971381148316642,-203.08100289532877,False,False,False,,,mf_wrapper_top1_trend_v1,90,False,False
2024-02-23,2024-07-03,3013.529678530467,13.529678530467208,0.004509892843489016,-201.23835518714122,False,False,False,,,mf_wrapper_top1_trend_v1,90,False,False
2024-02-29,2024-07-10,3022.908652586467,22.908652586466815,0.0076362175288222645,-201.07249644880767,False,False,False,,,mf_wrapper_top1_trend_v1,90,False,False
2024-03-05,2024-07-15,2976.6186451695708,-23.381354830429245,-0.007793784943476378,-201.0172709412077,False,False,False,,,mf_wrapper_top1_trend_v1,90,False,False
2024-03-08,2024-07-18,2915.1831774987168,-84.81682250128324,-0.028272274167094436,-199.04920266294857,False,False,False,,,mf_wrapper_top1_trend_v1,90,False,False
2024-03-13,2024-07-23,2878.389406916204,-121.61059308379618,-0.04053686436126536,-197.86532591308423,False,False,False,,,mf_wrapper_top1_trend_v1,90,False,False
2024-03-18,2024-07-26,2825.2408891913624,-174.75911080863762,-0.05825303693621253,-225.78112915820384,False,False,False,,,mf_wrapper_top1_trend_v1,90,False,False
2024-03-21,2024-07-31,2797.0126872957103,-202.9873127042897,-0.06766243756809653,-237.55667274514235,False,False,False,,,mf_wrapper_top1_trend_v1,90,False,False
2024-03-26,2024-08-05,2583.098020904287,-416.90197909571316,-0.13896732636523768,-438.9860178628833,False,False,False,,,mf_wrapper_top1_trend_v1,90,False,False
2024-04-01,2024-08-08,2619.511149852598,-380.488850147402,-0.12682961671580062,-437.3471075340035,False,False,False,,,mf_wrapper_top1_trend_v1,90,False,False
2024-04-04,2024-08-13,2660.357259026477,-339.6427409735229,-0.11321424699117433,-439.3387643566366,False,False,False,,,mf_wrapper_top1_trend_v1,90,False,False
2024-04-09,2024-08-16,2685.4895805249753,-314.5104194750247,-0.10483680649167493,-436.99755073390315,False,False,False,,,mf_wrapper_top1_trend_v1,90,False,False
2024-04-12,2024-08-21,2705.9387551885056,-294.06124481149436,-0.09802041493716473,-441.58636418227616,False,False,False,,,mf_wrapper_top1_trend_v1,90,False,False
2024-04-17,2024-08-26,2727.7065582040254,-272.29344179597456,-0.09076448059865816,-444.8201220746487,False,False,False,,,mf_wrapper_top1_trend_v1,90,False,False
2024-04-22,2024-08-29,2734.1075350178585,-265.8924649821415,-0.08863082166071379,-445.5451389423247,False,False,False,,,mf_wrapper_top1_trend_v1,90,False,False
2024-04-25,2024-09-04,2763.0038531016407,-236.99614689835926,-0.07899871563278638,-445.82537050075825,False,False,False,,,mf_wrapper_top1_trend_v1,90,False,False
2024-04-30,2024-09-09,2787.46860174277,-212.5313982572302,-0.0708437994190767,-448.91811368591425,False,False,False,,,mf_wrapper_top1_trend_v1,90,False,False
2024-05-03,2024-09-12,2804.876919187352,-195.1230808126479,-0.06504102693754932,-451.7217000742203,False,False,False,,,mf_wrapper_top1_trend_v1,90,False,False
2024-05-09,2024-09-18,2751.9120157989887,-248.0879842010113,-0.0826959947336704,-387.8446446439257,False,False,False,,,mf_wrapper_top1_trend_v1,90,False,False
2024-05-14,2024-09-23,2733.688231530266,-266.31176846973403,-0.08877058948991134,-444.0543822716254,False,False,False,,,mf_wrapper_top1_trend_v1,90,False,False
2024-05-17,2024-09-26,2756.7846949596865,-243.21530504031352,-0.08107176834677121,-440.71200904004263,False,False,False,,,mf_wrapper_top1_trend_v1,90,False,False
2024-05-22,2024-10-01,2698.255536454537,-301.7444635454631,-0.10058148784848764,-422.4510216327553,False,False,False,,,mf_wrapper_top1_trend_v1,90,False,False
2024-05-28,2024-10-04,2746.871648570382,-253.12835142961785,-0.08437611714320592,-415.0841788517978,False,False,False,,,mf_wrapper_top1_trend_v1,90,False,False
2024-05-31,2024-10-09,2789.4142691743104,-210.58573082568955,-0.07019524360856322,-371.54852028165124,False,False,False,,,mf_wrapper_top1_trend_v1,90,False,False
2024-06-05,2024-10-14,2918.120608230653,-81.87939176934697,-0.027293130589782333,-378.76304841913725,False,False,False,,,mf_wrapper_top1_trend_v1,90,False,False
2024-06-10,2024-10-17,2941.5301660687337,-58.469833931266294,-0.01948994464375542,-381.80153677492444,False,False,False,,,mf_wrapper_top1_trend_v1,90,False,False
2024-06-13,2024-10-22,2971.714432435906,-28.28556756409398,-0.009428522521364613,-386.7363862871348,False,False,False,,,mf_wrapper_top1_trend_v1,90,False,False
2024-06-18,2024-10-25,2924.8310538356277,-75.1689461643723,-0.02505631538812414,-383.0879416195644,False,False,False,,,mf_wrapper_top1_trend_v1,90,False,False
2024-06-24,2024-10-30,2973.4559663364853,-26.54403366351471,-0.008848011221171626,-377.9936956798624,False,False,False,,,mf_wrapper_top1_trend_v1,90,False,False
2024-06-27,2024-11-04,2910.140541002847,-89.85945899715307,-0.02995315299905099,-376.3136699385245,False,False,False,,,mf_wrapper_top1_trend_v1,90,False,False
2024-07-02,2024-11-07,2854.737679762599,-145.26232023740113,-0.04842077341246709,-370.25802890363593,False,False,False,,,mf_wrapper_top1_trend_v1,90,False,False
2024-07-08,2024-11-12,2874.947285297654,-125.05271470234584,-0.04168423823411527,-372.4597710025864,False,False,False,,,mf_wrapper_top1_trend_v1,90,False,False
2024-07-11,2024-11-15,2914.6443837890693,-85.35561621093075,-0.028451872070310302,-345.9804374215946,False,False,False,,,mf_wrapper_top1_trend_v1,90,False,False
2024-07-16,2024-11-20,2957.1766328644503,-42.82336713554969,-0.014274455711849932,-345.8818704812261,False,False,False,,,mf_wrapper_top1_trend_v1,90,False,False
2024-07-22,2024-11-26,3063.998493604078,63.998493604077794,0.021332831201359204,-304.96708391811944,False,False,False,,,mf_wrapper_top1_trend_v1,90,False,False
2024-07-25,2024-12-02,3093.407893514665,93.40789351466492,0.031135964504888314,-238.43442704643985,False,False,False,,,mf_wrapper_top1_trend_v1,90,False,False
2024-07-30,2024-12-05,3001.8381060470497,1.8381060470496777,0.0006127020156831975,-287.0260000331177,False,False,False,,,mf_wrapper_top1_trend_v1,90,False,False
2024-08-02,2024-12-10,3276.253150750247,276.2531507502472,0.09208438358341575,-111.99861111743803,False,True,False,112,,mf_wrapper_top1_trend_v1,90,False,False
2024-08-07,2024-12-13,3292.433538902413,292.43353890241315,0.09747784630080436,-110.60159536129822,False,False,False,,,mf_wrapper_top1_trend_v1,90,False,False
2024-08-12,2024-12-18,3383.804670083456,383.80467008345613,0.12793489002781877,-110.96359643280175,False,True,False,123,,mf_wrapper_top1_trend_v1,90,False,False
2024-08-15,2024-12-23,3304.776260829263,304.7762608292628,0.10159208694308752,-109.98948263172133,False,True,False,124,,mf_wrapper_top1_trend_v1,90,False,False
2024-08-20,2024-12-27,3228.5922385051035,228.59223850510352,0.07619741283503445,-108.74432765901838,False,True,False,120,,mf_wrapper_top1_trend_v1,90,False,False
2024-08-23,2025-01-02,3317.380744645019,317.38074464501915,0.10579358154833973,-109.73817916436838,False,True,False,117,,mf_wrapper_top1_trend_v1,90,False,False
2024-08-28,2025-01-07,3327.7638546744793,327.76385467447926,0.1092546182248264,-110.19978309265662,False,True,False,111,,mf_wrapper_top1_trend_v1,90,False,False
2024-09-03,2025-01-13,3393.6997583846596,393.6997583846596,0.1312332527948865,-109.44643061962779,False,True,False,106,,mf_wrapper_top1_trend_v1,90,False,False
2024-09-06,2025-01-16,3416.05148393165,416.0514839316502,0.13868382797721668,-109.4048800848027,False,True,True,103,131,mf_wrapper_top1_trend_v1,90,False,False
2024-09-11,2025-01-22,3401.409687623422,401.4096876234221,0.1338032292078073,-108.78536928138374,False,True,True,98,126,mf_wrapper_top1_trend_v1,90,False,False
2024-09-16,2025-01-27,3387.924368555754,387.924368555754,0.12930812285191795,-110.45323420020759,False,True,True,91,119,mf_wrapper_top1_trend_v1,90,False,False
2024-09-19,2025-01-30,3445.1851827630553,445.1851827630553,0.1483950609210185,-111.65147958459283,False,True,True,85,90,mf_wrapper_top1_trend_v1,90,False,False
2024-09-24,2025-02-04,3435.7822074878773,435.78220748787726,0.14526073582929233,-110.49558500658986,False,True,True,83,111,mf_wrapper_top1_trend_v1,90,False,False
2024-09-30,2025-02-10,3478.915728893652,478.91572889365216,0.15963857629788403,-109.56061775852913,False,True,True,79,106,mf_wrapper_top1_trend_v1,90,False,False
2024-10-03,2025-02-13,3485.945682511575,485.9456825115749,0.1619818941705249,-109.22453901815334,False,True,True,76,104,mf_wrapper_top1_trend_v1,90,False,False
2024-10-08,2025-02-19,3593.949420670092,593.949420670092,0.19798314022336405,-110.11116354434398,False,True,True,70,97,mf_wrapper_top1_trend_v1,90,False,False
2024-10-11,2025-02-24,3419.599444476605,419.5994444766052,0.1398664814922017,-107.29099785303833,False,True,True,94,122,mf_wrapper_top1_trend_v1,90,False,False
2024-10-16,2025-02-27,3344.907458071857,344.90745807185704,0.11496915269061891,-150.41085266494565,False,True,True,89,117,mf_wrapper_top1_trend_v1,90,False,False
2024-10-21,2025-03-04,3342.2586613604153,342.2586613604153,0.11408622045347183,-170.27678755176703,False,True,True,84,120,mf_wrapper_top1_trend_v1,90,False,False
2024-10-24,2025-03-07,3412.165781808364,412.16578180836404,0.13738859393612124,-173.7187140429328,False,True,True,55,83,mf_wrapper_top1_trend_v1,90,False,False
2024-10-29,2025-03-12,3287.7093859765396,287.7093859765396,0.09590312865884654,-167.15244507943544,False,True,True,104,113,mf_wrapper_top1_trend_v1,90,False,False
2024-11-01,2025-03-17,3355.4497902374123,355.44979023741234,0.11848326341247084,-169.2014878580544,False,True,True,75,109,mf_wrapper_top1_trend_v1,90,False,False
2024-11-06,2025-03-20,3463.06761505531,463.06761505530994,0.15435587168510323,-171.30139059776639,False,True,True,68,96,mf_wrapper_top1_trend_v1,90,False,False
2024-11-11,2025-03-25,3318.558249972003,318.55824997200307,0.10618608332400092,-166.54677909848488,False,True,False,91,,mf_wrapper_top1_trend_v1,90,False,False
2024-11-14,2025-03-28,3303.4107308686293,303.41073086862934,0.10113691028954319,-165.44858662575234,False,True,False,91,,mf_wrapper_top1_trend_v1,90,False,False
2024-11-19,2025-04-02,3409.498249262271,409.4982492622712,0.13649941642075714,-168.07766169045954,False,True,True,83,92,mf_wrapper_top1_trend_v1,90,False,False
2024-11-22,2025-04-07,3100.140349212059,100.14034921205894,0.03338011640401972,-218.043137627978,False,True,False,89,,mf_wrapper_top1_trend_v1,90,False,False
2024-11-27,2025-04-10,3070.262907485595,70.26290748559495,0.02342096916186498,-264.58195825937037,False,True,False,83,,mf_wrapper_top1_trend_v1,90,False,False
2024-12-03,2025-04-15,3000.1376994872758,0.13769948727576775,4.589982909197765e-05,-279.1675298960786,False,False,False,,,mf_wrapper_top1_trend_v1,90,False,False
2024-12-09,2025-04-22,3166.7373128684676,166.7373128684676,0.05557910428948909,-292.26141804733425,False,True,False,66,,mf_wrapper_top1_trend_v1,90,False,False
2024-12-12,2025-04-25,3127.7917111418274,127.79171114182736,0.042597237047275804,-287.0350444919345,False,True,False,69,,mf_wrapper_top1_trend_v1,90,False,False
2024-12-17,2025-04-30,3039.3057870908174,39.305787090817375,0.013101929030272519,-281.30036131248244,False,False,False,,,mf_wrapper_top1_trend_v1,90,False,False
2024-12-20,2025-05-05,2947.008789582151,-52.99121041784883,-0.01766373680594957,-299.0152539190203,False,False,False,,,mf_wrapper_top1_trend_v1,90,False,False
2024-12-26,2025-05-08,2991.1869972619716,-8.813002738028445,-0.002937667579342773,-301.8434952655757,False,False,False,,,mf_wrapper_top1_trend_v1,90,False,False
2024-12-31,2025-05-13,3006.4334408854843,6.433440885484288,0.002144480295161344,-299.7871999134509,False,False,False,,,mf_wrapper_top1_trend_v1,90,False,False
2025-01-06,2025-05-16,2961.2358526502453,-38.764147349754694,-0.01292138244991825,-298.9297514077216,False,False,False,,,mf_wrapper_top1_trend_v1,90,False,False
2025-01-10,2025-05-21,2932.163340082363,-67.83665991763701,-0.0226122199725457,-294.9229037382129,False,False,False,,,mf_wrapper_top1_trend_v1,90,False,False
2025-01-15,2025-05-27,2825.235263641684,-174.764736358316,-0.05825491211943867,-292.99821925609695,False,False,False,,,mf_wrapper_top1_trend_v1,90,False,False
2025-01-21,2025-05-30,2845.937136427792,-154.0628635722078,-0.05135428785740259,-312.52475154874674,False,False,False,,,mf_wrapper_top1_trend_v1,90,False,False
2025-01-24,2025-06-04,2816.1048467774444,-183.89515322255556,-0.06129838440751856,-323.72789559541434,False,False,False,,,mf_wrapper_top1_trend_v1,90,False,False
2025-01-29,2025-06-09,2861.5995089193343,-138.4004910806657,-0.046133497026888515,-325.3047920993977,False,False,False,,,mf_wrapper_top1_trend_v1,90,False,False
2025-02-03,2025-06-12,2856.5314218551675,-143.46857814483246,-0.047822859381610794,-325.1916489764517,False,False,False,,,mf_wrapper_top1_trend_v1,90,False,False
2025-02-06,2025-06-17,2819.777389759195,-180.2226102408049,-0.06007420341360159,-321.83339600727004,False,False,False,,,mf_wrapper_top1_trend_v1,90,False,False
2025-02-11,2025-06-23,2812.0400015389237,-187.95999846107634,-0.06265333282035879,-322.0551082179463,False,False,False,,,mf_wrapper_top1_trend_v1,90,False,False
