experiment_id,horizon,standard_or_stress,rolling_method,number_of_windows,possible_window_count,p_target_300_before_stop,p_target_400_before_stop,p_target_600_before_stop,p_target_900_before_stop,p_target_1200_before_stop,p_any_project_stop_hit,median_stop_enforced_final_equity,mean_stop_enforced_final_equity,p25_stop_enforced_final_equity,p75_stop_enforced_final_equity,p90_stop_enforced_final_equity,p95_stop_enforced_final_equity,max_stop_enforced_final_equity,median_max_drawdown,worst_max_drawdown,expected_profit_dollars,expected_profit_pct,run_validation_scope,selected_horizons,omitted_horizons,selected_horizons_completed,full_horizon_validation_completed,candidate_exhaustive_completed,reduced_validation,reduced_validation_reason,evidence_finality,notes,window_start_equity_min,window_start_equity_max,window_start_equity_violation_count,high_water_start_violation_count,target_state_start_violation_count,stop_state_start_violation_count,reference_check_available,reference_median_abs_error,reference_max_abs_error,reference_error_status,accounting_integrity_status
qqq_spy_gld_ief_dual_momentum_v1,30,stress,deterministic_stratified_sample,40,4853,0.1,0.0,0.0,0.0,0.0,0.0,3032.1252077552713,3029.930829090127,2880.1085818598785,3145.085244464764,3276.284721618538,3325.957674951018,3345.6270840960774,-103.18120356485747,-584.4892875800592,29.93082909012719,0.009976943030042484,all_horizons,"30,60,90,180",,False,False,False,False,,sampled_non_final,predeclared QQQ/SPY/GLD/IEF dual momentum top-1 with BIL fallback; cache-only research_sample row,3000.0,3000.0,0,0,0,0,False,,,not_applicable,passed
qqq_spy_gld_ief_dual_momentum_v1,60,stress,deterministic_stratified_sample,40,4823,0.225,0.15,0.0,0.0,0.0,0.025,3029.0801321309336,3009.896228260261,2833.174156941266,3237.841605370054,3308.6602368881718,3317.4321701641697,3456.597767694184,-167.67734928309324,-612.150587419711,9.896228260261068,0.0032987427534203473,all_horizons,"30,60,90,180",,False,False,False,False,,sampled_non_final,predeclared QQQ/SPY/GLD/IEF dual momentum top-1 with BIL fallback; cache-only research_sample row,3000.0,3000.0,0,0,0,0,False,,,not_applicable,passed
qqq_spy_gld_ief_dual_momentum_v1,90,stress,deterministic_stratified_sample,40,4793,0.475,0.425,0.025,0.0,0.0,0.175,3116.650430669547,3073.419878929197,2871.9567463094554,3235.7783090103803,3326.9233741789258,3359.862321489302,3650.859274662209,-327.45579444961686,-678.3449214264192,73.41987892919678,0.024473292976398886,all_horizons,"30,60,90,180",,False,False,False,False,,sampled_non_final,predeclared QQQ/SPY/GLD/IEF dual momentum top-1 with BIL fallback; cache-only research_sample row,3000.0,3000.0,0,0,0,0,False,,,not_applicable,passed
qqq_spy_gld_ief_dual_momentum_v1,180,stress,deterministic_stratified_sample,40,4703,0.675,0.625,0.4,0.2,0.025,0.3,3450.8785688020816,3287.9965251449707,3041.778762887877,3531.6369976776336,3617.270212934768,3652.726838333501,3999.014522130328,-368.69123320004496,-814.2595198598619,287.99652514497075,0.09599884171499018,all_horizons,"30,60,90,180",,False,False,False,False,,sampled_non_final,predeclared QQQ/SPY/GLD/IEF dual momentum top-1 with BIL fallback; cache-only research_sample row,3000.0,3000.0,0,0,0,0,False,,,not_applicable,passed
value_momentum_factor_etf_rotation_v1,30,standard,deterministic_stratified_sample,40,4853,0.0,0.0,0.0,0.0,0.0,0.0,3048.7826204779767,3053.9948189033435,3000.347147614617,3128.0401619433533,3188.8792299534416,3226.7353748639553,3228.682356115005,-78.98194253581846,-350.4994367142872,53.99481890334346,0.017998272967781226,all_horizons,"30,60,90,180",,False,False,False,False,,sampled_non_final,predeclared value/momentum factor ETF top-2 rotation Option A with BIL fallback; cache-only research_sample row,3000.0,3000.0,0,0,0,0,False,,,not_applicable,passed
value_momentum_factor_etf_rotation_v1,60,standard,deterministic_stratified_sample,40,4823,0.05,0.0,0.0,0.0,0.0,0.0,3024.440570930132,3056.8523989547543,3006.296776425587,3150.710183087842,3241.885675747765,3274.627754180806,3329.1025126737063,-92.04852886088656,-378.4924221232227,56.852398954754335,0.01895079965158475,all_horizons,"30,60,90,180",,False,False,False,False,,sampled_non_final,predeclared value/momentum factor ETF top-2 rotation Option A with BIL fallback; cache-only research_sample row,3000.0,3000.0,0,0,0,0,False,,,not_applicable,passed
value_momentum_factor_etf_rotation_v1,90,standard,deterministic_stratified_sample,40,4793,0.175,0.125,0.0,0.0,0.0,0.0,3072.9329439163885,3088.9280118064394,3004.5965668828744,3213.782867087273,3298.436264401901,3315.191934125029,3347.4319175302303,-184.44813193069035,-407.7487005495659,88.92801180643937,0.029642670602146426,all_horizons,"30,60,90,180",,False,False,False,False,,sampled_non_final,predeclared value/momentum factor ETF top-2 rotation Option A with BIL fallback; cache-only research_sample row,3000.0,3000.0,0,0,0,0,False,,,not_applicable,passed
value_momentum_factor_etf_rotation_v1,180,standard,deterministic_stratified_sample,40,4703,0.5,0.275,0.025,0.0,0.0,0.05,3257.161902428964,3150.0132040909243,2969.557042976954,3349.3665808576366,3388.2686165256505,3467.7041497068335,3494.643339203563,-251.45887071450966,-605.1631446865358,150.01320409092432,0.05000440136364137,all_horizons,"30,60,90,180",,False,False,False,False,,sampled_non_final,predeclared value/momentum factor ETF top-2 rotation Option A with BIL fallback; cache-only research_sample row,3000.0,3000.0,0,0,0,0,False,,,not_applicable,passed
value_momentum_factor_etf_rotation_v1,30,stress,deterministic_stratified_sample,40,4853,0.0,0.0,0.0,0.0,0.0,0.0,3048.7826204779767,3052.8164297493945,3000.150735517991,3126.0724307818336,3187.271984354343,3225.1138033908587,3227.059806201196,-78.96178693185152,-351.83809592407806,52.8164297493945,0.017605476583131496,all_horizons,"30,60,90,180",,False,False,False,False,,sampled_non_final,predeclared value/momentum factor ETF top-2 rotation Option A with BIL fallback; cache-only research_sample row,3000.0,3000.0,0,0,0,0,False,,,not_applicable,passed
value_momentum_factor_etf_rotation_v1,60,stress,deterministic_stratified_sample,40,4823,0.05,0.0,0.0,0.0,0.0,0.0,3018.8202385989316,3054.496902890173,3005.1628830474865,3146.7570441018615,3240.268596348077,3272.994342761474,3327.441928794095,-92.02614826627587,-378.4924221232227,54.496902890172805,0.018165634296724242,all_horizons,"30,60,90,180",,False,False,False,False,,sampled_non_final,predeclared value/momentum factor ETF top-2 rotation Option A with BIL fallback; cache-only research_sample row,3000.0,3000.0,0,0,0,0,False,,,not_applicable,passed
value_momentum_factor_etf_rotation_v1,90,stress,deterministic_stratified_sample,40,4793,0.175,0.1,0.0,0.0,0.0,0.0,3069.0771530288885,3086.1614341863583,3004.5965668828744,3210.833019932662,3296.775027406955,3313.5382889571,3342.428569572943,-185.03180560813757,-413.24141659589486,86.16143418635829,0.028720478062119525,all_horizons,"30,60,90,180",,False,False,False,False,,sampled_non_final,predeclared value/momentum factor ETF top-2 rotation Option A with BIL fallback; cache-only research_sample row,3000.0,3000.0,0,0,0,0,False,,,not_applicable,passed
value_momentum_factor_etf_rotation_v1,180,stress,deterministic_stratified_sample,40,4703,0.475,0.25,0.025,0.0,0.0,0.05,3247.4078714068,3144.900075417322,2963.5801210714717,3344.75672224874,3384.8793531044307,3460.248946948778,3489.4060563123107,-252.70343373231435,-610.7650855067086,144.9000754173221,0.04830002513910747,all_horizons,"30,60,90,180",,False,False,False,False,,sampled_non_final,predeclared value/momentum factor ETF top-2 rotation Option A with BIL fallback; cache-only research_sample row,3000.0,3000.0,0,0,0,0,False,,,not_applicable,passed
sector_top2_momentum_simple_v1,30,standard,deterministic_stratified_sample,40,4853,0.0,0.0,0.0,0.0,0.0,0.0,3006.249800471303,3008.453608276407,2997.5780501687827,3037.7328483396514,3126.7816208072168,3178.7224818986597,3224.038075195102,-89.90164819002894,-548.5180787684599,8.453608276407067,0.0028178694254690217,all_horizons,"30,60,90,180",,False,False,False,False,,sampled_non_final,predeclared core-nine sector top-2 momentum with BIL fallback; XLC/XLRE excluded; cache-only research_sample row,3000.0,3000.0,0,0,0,0,False,,,not_applicable,passed
sector_top2_momentum_simple_v1,60,standard,deterministic_stratified_sample,40,4823,0.05,0.025,0.0,0.0,0.0,0.0,3012.278120367352,3029.2075855244498,2969.8251844951265,3137.8462933424707,3178.3743527990337,3198.2171686990373,3427.648914445627,-104.66159624287934,-550.0673613279005,29.20758552444977,0.00973586184148334,all_horizons,"30,60,90,180",,False,False,False,False,,sampled_non_final,predeclared core-nine sector top-2 momentum with BIL fallback; XLC/XLRE excluded; cache-only research_sample row,3000.0,3000.0,0,0,0,0,False,,,not_applicable,passed
sector_top2_momentum_simple_v1,90,standard,deterministic_stratified_sample,40,4793,0.125,0.025,0.025,0.0,0.0,0.025,3093.902033761298,3078.3528648298434,3001.8860052488544,3152.697255008334,3233.8789833387514,3289.8414314161773,3573.7156367130206,-141.8985219776007,-604.7411764419776,78.35286482984338,0.026117621609947905,all_horizons,"30,60,90,180",,False,False,False,False,,sampled_non_final,predeclared core-nine sector top-2 momentum with BIL fallback; XLC/XLRE excluded; cache-only research_sample row,3000.0,3000.0,0,0,0,0,False,,,not_applicable,passed
sector_top2_momentum_simple_v1,180,standard,deterministic_stratified_sample,40,4703,0.45,0.35,0.1,0.0,0.0,0.025,3149.530951098829,3160.3754153242676,3032.582070776952,3274.3253884771257,3390.238508298593,3491.4312162634633,3702.4805933676985,-368.3184845901642,-878.3361006414493,160.37541532426758,0.053458471774755933,all_horizons,"30,60,90,180",,False,False,False,False,,sampled_non_final,predeclared core-nine sector top-2 momentum with BIL fallback; XLC/XLRE excluded; cache-only research_sample row,3000.0,3000.0,0,0,0,0,False,,,not_applicable,passed
sector_top2_momentum_simple_v1,30,stress,deterministic_stratified_sample,40,4853,0.0,0.0,0.0,0.0,0.0,0.0,3006.249800471303,3007.447903531196,2996.4530501687827,3036.2067219369687,3125.2011277370916,3178.7224818986597,3220.829004879741,-89.90164819002894,-548.2441728452764,7.4479035311960615,0.0024826345103987624,all_horizons,"30,60,90,180",,False,False,False,False,,sampled_non_final,predeclared core-nine sector top-2 momentum with BIL fallback; XLC/XLRE excluded; cache-only research_sample row,3000.0,3000.0,0,0,0,0,False,,,not_applicable,passed
sector_top2_momentum_simple_v1,60,stress,deterministic_stratified_sample,40,4823,0.05,0.025,0.0,0.0,0.0,0.0,3012.278120367352,3026.696316003531,2967.9658485104974,3136.291929329216,3174.0892917681,3195.0962735137355,3422.4907455838506,-106.13011959553546,-549.5210662220002,26.696316003531138,0.008898772001177058,all_horizons,"30,60,90,180",,False,False,False,False,,sampled_non_final,predeclared core-nine sector top-2 momentum with BIL fallback; XLC/XLRE excluded; cache-only research_sample row,3000.0,3000.0,0,0,0,0,False,,,not_applicable,passed
sector_top2_momentum_simple_v1,90,stress,deterministic_stratified_sample,40,4793,0.125,0.025,0.025,0.0,0.0,0.025,3092.369327509908,3074.4899327210437,3001.5110052488544,3147.965683378228,3227.9252250895593,3286.3630231067564,3568.3376563018855,-143.41013853690401,-607.5096911908499,74.48993272104371,0.024829977573681328,all_horizons,"30,60,90,180",,False,False,False,False,,sampled_non_final,predeclared core-nine sector top-2 momentum with BIL fallback; XLC/XLRE excluded; cache-only research_sample row,3000.0,3000.0,0,0,0,0,False,,,not_applicable,passed
sector_top2_momentum_simple_v1,180,stress,deterministic_stratified_sample,40,4703,0.425,0.35,0.1,0.0,0.0,0.025,3140.1042865641066,3151.469916180415,3028.0640437496504,3267.399904606593,3380.612250418114,3482.351082913619,3695.0751491656747,-369.2064717513233,-883.9005340999915,151.4699161804151,0.05048997206013839,all_horizons,"30,60,90,180",,False,False,False,False,,sampled_non_final,predeclared core-nine sector top-2 momentum with BIL fallback; XLC/XLRE excluded; cache-only research_sample row,3000.0,3000.0,0,0,0,0,False,,,not_applicable,passed
managed_futures_proxy_etf_trend_v1,30,standard,deterministic_stratified_sample,40,4853,0.0,0.0,0.0,0.0,0.0,0.0,3003.54482214407,3016.513520394771,3000.00069942265,3014.9825873376094,3073.308645925574,3081.2694038816244,3116.4998951490156,-10.1425841276357,-211.77201033304664,16.51352039477115,0.005504506798257092,all_horizons,"30,60,90,180",,False,False,False,False,,sampled_non_final,predeclared DBMF/KMLM managed-futures fund-wrapper proxy trend rule with BIL fallback; short-history cache-only research_sample row,3000.0,3000.0,0,0,0,0,False,,,not_applicable,passed
managed_futures_proxy_etf_trend_v1,60,standard,deterministic_stratified_sample,40,4823,0.025,0.025,0.0,0.0,0.0,0.0,3008.8659052569,3029.4723206748813,3000.6052344053755,3017.6223109466237,3099.774258113893,3122.6077553864206,3414.1811294491076,-10.14362691791348,-271.0051474392326,29.472320674881303,0.00982410689162716,all_horizons,"30,60,90,180",,False,False,False,False,,sampled_non_final,predeclared DBMF/KMLM managed-futures fund-wrapper proxy trend rule with BIL fallback; short-history cache-only research_sample row,3000.0,3000.0,0,0,0,0,False,,,not_applicable,passed
managed_futures_proxy_etf_trend_v1,90,standard,deterministic_stratified_sample,40,4793,0.175,0.025,0.025,0.0,0.0,0.0,3012.8551606287024,3059.534550872454,2999.3273778193925,3024.430177016051,3254.7137008411146,3265.8385126476237,3617.6784548829246,-11.109579056795383,-353.85506917198927,59.53455087245402,0.01984485029081795,all_horizons,"30,60,90,180",,False,False,False,False,,sampled_non_final,predeclared DBMF/KMLM managed-futures fund-wrapper proxy trend rule with BIL fallback; short-history cache-only research_sample row,3000.0,3000.0,0,0,0,0,False,,,not_applicable,passed
managed_futures_proxy_etf_trend_v1,180,standard,deterministic_stratified_sample,40,4703,0.25,0.175,0.125,0.0,0.0,0.0,3023.2356636907034,3113.9813529732046,3003.618712625931,3072.609989244349,3507.8903783704877,3564.4575789957767,3582.3842183517318,-17.624200084982476,-464.9232104627272,113.9813529732046,0.03799378432440159,all_horizons,"30,60,90,180",,False,False,False,False,,sampled_non_final,predeclared DBMF/KMLM managed-futures fund-wrapper proxy trend rule with BIL fallback; short-history cache-only research_sample row,3000.0,3000.0,0,0,0,0,False,,,not_applicable,passed
managed_futures_proxy_etf_trend_v1,30,stress,deterministic_stratified_sample,40,4853,0.0,0.0,0.0,0.0,0.0,0.0,3003.54482214407,3016.437853515284,3000.00069942265,3014.9825873376094,3073.308645925574,3081.2694038816244,3116.4998951490156,-10.1425841276357,-211.77201033304664,16.437853515284132,0.005479284505094606,all_horizons,"30,60,90,180",,False,False,False,False,,sampled_non_final,predeclared DBMF/KMLM managed-futures fund-wrapper proxy trend rule with BIL fallback; short-history cache-only research_sample row,3000.0,3000.0,0,0,0,0,False,,,not_applicable,passed
managed_futures_proxy_etf_trend_v1,60,stress,deterministic_stratified_sample,40,4823,0.025,0.025,0.0,0.0,0.0,0.0,3008.8659052569,3029.397407516471,3000.6052344053755,3017.6223109466237,3099.774258113893,3122.6077553864206,3414.1811294491076,-10.14362691791348,-271.0051474392326,29.39740751647105,0.009799135838823636,all_horizons,"30,60,90,180",,False,False,False,False,,sampled_non_final,predeclared DBMF/KMLM managed-futures fund-wrapper proxy trend rule with BIL fallback; short-history cache-only research_sample row,3000.0,3000.0,0,0,0,0,False,,,not_applicable,passed
managed_futures_proxy_etf_trend_v1,90,stress,deterministic_stratified_sample,40,4793,0.175,0.025,0.025,0.0,0.0,0.0,3012.8551606287024,3059.259958091611,2999.3273778193925,3024.430177016051,3254.7137008411146,3265.8385126476237,3614.0943455513802,-11.109579056795383,-353.85506917198927,59.259958091611225,0.01975331936387037,all_horizons,"30,60,90,180",,False,False,False,False,,sampled_non_final,predeclared DBMF/KMLM managed-futures fund-wrapper proxy trend rule with BIL fallback; short-history cache-only research_sample row,3000.0,3000.0,0,0,0,0,False,,,not_applicable,passed
managed_futures_proxy_etf_trend_v1,180,stress,deterministic_stratified_sample,40,4703,0.25,0.175,0.125,0.0,0.0,0.0,3023.2356636907034,3113.150818830075,3003.618712625931,3072.609989244349,3506.149394046098,3562.688520074141,3573.4468544896085,-17.624200084982476,-467.81488032113793,113.15081883007497,0.03771693961002498,all_horizons,"30,60,90,180",,False,False,False,False,,sampled_non_final,predeclared DBMF/KMLM managed-futures fund-wrapper proxy trend rule with BIL fallback; short-history cache-only research_sample row,3000.0,3000.0,0,0,0,0,False,,,not_applicable,passed
combo_plus_top2_50_50_v1,30,standard,deterministic_stratified_sample,40,4853,0.025,0.0,0.0,0.0,0.0,0.0,3029.062689689338,3039.8837608484414,2976.5791209691556,3075.237427686581,3202.2567840848637,3268.185995429834,3304.0935183021493,-70.34797484089927,-403.42233845162855,39.8837608484414,0.013294586949480491,all_horizons,"30,60,90,180",,False,False,False,False,,sampled_non_final,historical combination batch 1 fixed monthly sleeve blend using exact window-local component returns; research_sample only; no optimized weights,3000.0,3000.0,0,0,0,0,False,,,not_applicable,passed
combo_plus_top2_50_50_v1,60,standard,deterministic_stratified_sample,40,4823,0.175,0.0,0.0,0.0,0.0,0.0,3031.7168306831495,3039.3907887686164,2897.4631749845094,3148.8808345081384,3305.927004386372,3328.4187164850655,3330.928777631081,-122.52792150590881,-418.0314389058667,39.3907887686164,0.013130262922872227,all_horizons,"30,60,90,180",,False,False,False,False,,sampled_non_final,historical combination batch 1 fixed monthly sleeve blend using exact window-local component returns; research_sample only; no optimized weights,3000.0,3000.0,0,0,0,0,False,,,not_applicable,passed
combo_plus_top2_50_50_v1,90,standard,deterministic_stratified_sample,40,4793,0.2,0.05,0.0,0.0,0.0,0.0,3100.3692584779574,3085.983624711201,2992.326648761526,3205.874155808481,3295.776483782514,3354.9793873174995,3388.6205362218425,-181.53042996449767,-450.67136855130093,85.98362471120117,0.02866120823706697,all_horizons,"30,60,90,180",,False,False,False,False,,sampled_non_final,historical combination batch 1 fixed monthly sleeve blend using exact window-local component returns; research_sample only; no optimized weights,3000.0,3000.0,0,0,0,0,False,,,not_applicable,passed
combo_plus_top2_50_50_v1,180,standard,deterministic_stratified_sample,40,4703,0.5,0.325,0.225,0.0,0.0,0.0,3192.44052306531,3242.5294884735436,3075.940696717885,3400.3088118952905,3524.800244571287,3570.335667279837,3859.5650395366415,-236.34162795691054,-491.30200626551186,242.52948847354355,0.08084316282451454,all_horizons,"30,60,90,180",,False,False,False,False,,sampled_non_final,historical combination batch 1 fixed monthly sleeve blend using exact window-local component returns; research_sample only; no optimized weights,3000.0,3000.0,0,0,0,0,False,,,not_applicable,passed
combo_plus_top2_50_50_v1,30,stress,deterministic_stratified_sample,40,4853,0.025,0.0,0.0,0.0,0.0,0.0,3028.3044744062736,3039.255450115117,2975.825869946544,3075.044141112893,3202.2567840848637,3268.185995429834,3304.0935183021493,-70.33973988382718,-404.08475913037455,39.25545011511713,0.013085150038372406,all_horizons,"30,60,90,180",,False,False,False,False,,sampled_non_final,historical combination batch 1 fixed monthly sleeve blend using exact window-local component returns; research_sample only; no optimized weights,3000.0,3000.0,0,0,0,0,False,,,not_applicable,passed
combo_plus_top2_50_50_v1,60,stress,deterministic_stratified_sample,40,4823,0.175,0.0,0.0,0.0,0.0,0.0,3030.9554857059256,3037.5885024662653,2892.362859564831,3146.7111752542364,3305.927004386372,3328.4187164850655,3330.928777631081,-122.88730846137946,-420.04457956631086,37.588502466265254,0.01252950082208848,all_horizons,"30,60,90,180",,False,False,False,False,,sampled_non_final,historical combination batch 1 fixed monthly sleeve blend using exact window-local component returns; research_sample only; no optimized weights,3000.0,3000.0,0,0,0,0,False,,,not_applicable,passed
combo_plus_top2_50_50_v1,90,stress,deterministic_stratified_sample,40,4793,0.2,0.05,0.0,0.0,0.0,0.0,3099.2072799088664,3083.433317144795,2989.3163519516465,3204.8735147749776,3294.9485817842115,3354.136613496915,3388.6205362218425,-182.07946124004616,-452.659934926377,83.43331714479518,0.027811105714931728,all_horizons,"30,60,90,180",,False,False,False,False,,sampled_non_final,historical combination batch 1 fixed monthly sleeve blend using exact window-local component returns; research_sample only; no optimized weights,3000.0,3000.0,0,0,0,0,False,,,not_applicable,passed
combo_plus_top2_50_50_v1,180,stress,deterministic_stratified_sample,40,4703,0.5,0.325,0.225,0.0,0.0,0.0,3190.051384010939,3238.3292961864645,3073.6363519165197,3397.757455668182,3521.2542764410737,3568.6470228551025,3857.6448245718184,-236.16429356830986,-492.1479124738057,238.3292961864645,0.07944309872882149,all_horizons,"30,60,90,180",,False,False,False,False,,sampled_non_final,historical combination batch 1 fixed monthly sleeve blend using exact window-local component returns; research_sample only; no optimized weights,3000.0,3000.0,0,0,0,0,False,,,not_applicable,passed
combo_plus_managed_futures_80_20_v1,30,standard,deterministic_stratified_sample,40,1349,0.0,0.0,0.0,0.0,0.0,0.0,3040.474774240941,3039.6972648625824,3010.934177088554,3070.194862648617,3106.223443120431,3118.8223872834105,3151.2193422470395,-81.44716895514057,-178.97415237080304,39.697264862582415,0.013232421620860801,all_horizons,"30,60,90,180",,False,False,False,False,,sampled_non_final,historical combination batch 1 fixed monthly sleeve blend using exact window-local component returns; research_sample only; no optimized weights,3000.0,3000.0,0,0,0,0,False,,,not_applicable,passed
combo_plus_managed_futures_80_20_v1,60,standard,deterministic_stratified_sample,40,1319,0.0,0.0,0.0,0.0,0.0,0.0,3082.9513123916668,3067.6879723198635,2973.278074561862,3155.499691652377,3193.623967982142,3202.207317350036,3276.2494389142976,-128.69413970363848,-300.03293646868906,67.68797231986355,0.022562657439954448,all_horizons,"30,60,90,180",,False,False,False,False,,sampled_non_final,historical combination batch 1 fixed monthly sleeve blend using exact window-local component returns; research_sample only; no optimized weights,3000.0,3000.0,0,0,0,0,False,,,not_applicable,passed
combo_plus_managed_futures_80_20_v1,90,standard,deterministic_stratified_sample,40,1289,0.175,0.1,0.0,0.0,0.0,0.0,3155.5908418740637,3155.9893369927668,3029.18788514631,3236.549124901552,3353.4382888194873,3464.1876736092136,3510.1778116166856,-154.38008344088735,-321.10579867061506,155.98933699276677,0.05199644566425565,all_horizons,"30,60,90,180",,False,False,False,False,,sampled_non_final,historical combination batch 1 fixed monthly sleeve blend using exact window-local component returns; research_sample only; no optimized weights,3000.0,3000.0,0,0,0,0,False,,,not_applicable,passed
combo_plus_managed_futures_80_20_v1,180,standard,deterministic_stratified_sample,39,1199,0.6410256410256411,0.5384615384615384,0.41025641025641024,0.02564102564102564,0.0,0.0,3384.617353555583,3389.012287144464,3173.3073598730184,3618.6541046209704,3768.7680091264665,3775.3126052970824,3918.723494393622,-173.090713170227,-372.2506580421841,389.01228714446415,0.1296707623814881,all_horizons,"30,60,90,180",,False,False,False,False,,sampled_non_final,historical combination batch 1 fixed monthly sleeve blend using exact window-local component returns; research_sample only; no optimized weights,3000.0,3000.0,0,0,0,0,False,,,not_applicable,passed
combo_plus_managed_futures_80_20_v1,30,stress,deterministic_stratified_sample,40,1349,0.0,0.0,0.0,0.0,0.0,0.0,3039.8695763215255,3039.1191997223314,3010.637668741486,3068.9389445445104,3106.223443120431,3114.043994959273,3151.2193422470395,-82.62521117902065,-178.97415237080304,39.11919972233136,0.01303973324077723,all_horizons,"30,60,90,180",,False,False,False,False,,sampled_non_final,historical combination batch 1 fixed monthly sleeve blend using exact window-local component returns; research_sample only; no optimized weights,3000.0,3000.0,0,0,0,0,False,,,not_applicable,passed
combo_plus_managed_futures_80_20_v1,60,stress,deterministic_stratified_sample,40,1319,0.0,0.0,0.0,0.0,0.0,0.0,3079.89322489227,3066.1976606436097,2971.1921100881814,3155.499691652377,3193.33830669364,3202.207317350036,3276.2494389142976,-128.69413970363848,-301.1386679250545,66.19766064360965,0.022065886881203145,all_horizons,"30,60,90,180",,False,False,False,False,,sampled_non_final,historical combination batch 1 fixed monthly sleeve blend using exact window-local component returns; research_sample only; no optimized weights,3000.0,3000.0,0,0,0,0,False,,,not_applicable,passed
combo_plus_managed_futures_80_20_v1,90,stress,deterministic_stratified_sample,40,1289,0.175,0.1,0.0,0.0,0.0,0.0,3148.6910420165777,3153.482183215647,3022.9370140819233,3235.902017612153,3353.0394783577076,3463.8462660989576,3509.828747170434,-154.70739407101655,-322.2828355723659,153.48218321564718,0.05116072773854907,all_horizons,"30,60,90,180",,False,False,False,False,,sampled_non_final,historical combination batch 1 fixed monthly sleeve blend using exact window-local component returns; research_sample only; no optimized weights,3000.0,3000.0,0,0,0,0,False,,,not_applicable,passed
combo_plus_managed_futures_80_20_v1,180,stress,deterministic_stratified_sample,39,1199,0.6410256410256411,0.5384615384615384,0.41025641025641024,0.02564102564102564,0.0,0.0,3379.2288293671545,3384.084777102971,3158.778253115108,3616.67048842318,3766.52062105923,3773.061314562644,3916.386685017523,-175.43708146895915,-373.5783491351035,384.0847771029712,0.1280282590343238,all_horizons,"30,60,90,180",,False,False,False,False,,sampled_non_final,historical combination batch 1 fixed monthly sleeve blend using exact window-local component returns; research_sample only; no optimized weights,3000.0,3000.0,0,0,0,0,False,,,not_applicable,passed
top2_plus_managed_futures_80_20_v1,30,standard,deterministic_stratified_sample,40,1349,0.0,0.0,0.0,0.0,0.0,0.0,3005.7031007549485,3016.469481298207,2979.071604836973,3053.330712265065,3090.8558056823986,3114.797815178933,3197.5010493945506,-81.49783974654133,-192.11563429114085,16.46948129820703,0.005489827099402378,all_horizons,"30,60,90,180",,False,False,False,False,,sampled_non_final,historical combination batch 1 fixed monthly sleeve blend using exact window-local component returns; research_sample only; no optimized weights,3000.0,3000.0,0,0,0,0,False,,,not_applicable,passed
top2_plus_managed_futures_80_20_v1,60,standard,deterministic_stratified_sample,40,1319,0.0,0.0,0.0,0.0,0.0,0.0,2996.739607155727,3023.2021093015514,2913.098558712425,3155.446889090536,3170.208039488488,3202.2073173500366,3276.249438914296,-132.39569882667638,-305.22034734662793,23.202109301551445,0.007734036433850511,all_horizons,"30,60,90,180",,False,False,False,False,,sampled_non_final,historical combination batch 1 fixed monthly sleeve blend using exact window-local component returns; research_sample only; no optimized weights,3000.0,3000.0,0,0,0,0,False,,,not_applicable,passed
top2_plus_managed_futures_80_20_v1,90,standard,deterministic_stratified_sample,40,1289,0.15,0.1,0.0,0.0,0.0,0.0,3092.6973722303915,3116.495905388494,3008.4728567728016,3216.565401961651,3352.574282489485,3464.187673609213,3524.8972532613884,-176.80749911035264,-326.627730775127,116.49590538849407,0.03883196846283132,all_horizons,"30,60,90,180",,False,False,False,False,,sampled_non_final,historical combination batch 1 fixed monthly sleeve blend using exact window-local component returns; research_sample only; no optimized weights,3000.0,3000.0,0,0,0,0,False,,,not_applicable,passed
top2_plus_managed_futures_80_20_v1,180,standard,deterministic_stratified_sample,39,1199,0.6923076923076923,0.5641025641025641,0.3333333333333333,0.0,0.0,0.0,3373.926588362097,3335.782525452778,3192.846297147623,3522.838118950366,3622.2720336543184,3666.391199898059,3807.009947131045,-178.97415237080304,-402.74989813569664,335.7825254527779,0.11192750848425925,all_horizons,"30,60,90,180",,False,False,False,False,,sampled_non_final,historical combination batch 1 fixed monthly sleeve blend using exact window-local component returns; research_sample only; no optimized weights,3000.0,3000.0,0,0,0,0,False,,,not_applicable,passed
top2_plus_managed_futures_80_20_v1,30,stress,deterministic_stratified_sample,40,1349,0.0,0.0,0.0,0.0,0.0,0.0,3005.5522923958074,3015.702244223114,2978.4760344702418,3053.330712265065,3090.8558056823986,3114.797815178933,3194.949459972327,-82.69330993036851,-192.11563429114085,15.702244223114121,0.00523408140770476,all_horizons,"30,60,90,180",,False,False,False,False,,sampled_non_final,historical combination batch 1 fixed monthly sleeve blend using exact window-local component returns; research_sample only; no optimized weights,3000.0,3000.0,0,0,0,0,False,,,not_applicable,passed
top2_plus_managed_futures_80_20_v1,60,stress,deterministic_stratified_sample,40,1319,0.0,0.0,0.0,0.0,0.0,0.0,2995.391452151004,3021.8730084590484,2909.032030502577,3154.1859305951766,3170.1762993453212,3202.2073173500366,3276.249438914296,-132.97742600661968,-305.22034734662793,21.87300845904838,0.007291002819682868,all_horizons,"30,60,90,180",,False,False,False,False,,sampled_non_final,historical combination batch 1 fixed monthly sleeve blend using exact window-local component returns; research_sample only; no optimized weights,3000.0,3000.0,0,0,0,0,False,,,not_applicable,passed
