id,display_name,lane,instrument_family,strategy_family,version,parent_id,credibility_tier,status,role,rules_frozen,paper_forward_active,implementation_status,data_source,evidence_source,latest_evidence_path,latest_known_result_summary,allowed_next_action,forbidden_next_actions,promotion_requirements,demotion_or_kill_criteria,notes,risk_framework_status,paper_forward_allowed_by_risk_framework,promotion_blockers
A_ETF_sector_momentum,A ETF Sector Momentum,etf_research,ETF,cross_sectional_momentum,v1,current_no_cash_proxy_alpha_AB,tier3_candidate_validation,watchlist,archived_comparator,True,False,implemented,existing_adjusted_etf_cache,etf_research_evidence,evidence/latest/,Historically useful component; not the current leading paper-forward row.,audit_harden,change_rules_in_place;tune_parameters;promote_to_real_money,New version id plus candidate evidence if changed.,Continued weak paper-forward comparison.,Can be studied as comparator; current paper-forward version remains frozen.,,,
B_ETF_trend_following,B ETF Trend Following,etf_research,ETF,trend_following,v1,current_no_cash_proxy_alpha_AB,tier3_candidate_validation,watchlist,archived_comparator,True,False,implemented,existing_adjusted_etf_cache,etf_research_evidence,evidence/latest/,Useful A/B component but not leading against SPY_200d in exact challenge audit.,audit_harden,change_rules_in_place;tune_parameters;promote_to_real_money,New version id plus candidate evidence if changed.,Continued weak comparison to benchmark candidates.,Comparator only unless a new version is proposed.,,,
crypto_time_series_momentum,Crypto Time-Series Momentum,crypto_exploratory,crypto_spot,time_series_momentum,v1,,tier1_exploratory,exploratory_only,exploratory_screen,True,False,implemented_exploratory,yfinance_crypto_spot_cache,crypto_tier1_exploratory,evidence/exploratory/crypto_spot_momentum/latest/,Tier 1 only; not validated and not paper-forward ready.,audit_harden,paper_forward;leverage;perps;futures;margin;shorting;promote_to_real_money,Tier 2 credible prototype review; better data/execution model.,Data quality or stress-cost failure.,Exploratory only; no real-money conclusion.,,,
crypto_dual_momentum_cash_filter,Crypto Dual Momentum Cash Filter,crypto_exploratory,crypto_spot,dual_momentum,v1,,tier1_exploratory,exploratory_only,exploratory_screen,True,False,implemented_exploratory,yfinance_crypto_spot_cache,crypto_tier1_exploratory,evidence/exploratory/crypto_spot_momentum/latest/,Tier 1 only; not validated and not paper-forward ready.,audit_harden,paper_forward;leverage;perps;futures;margin;shorting;promote_to_real_money,Tier 2 credible prototype review; better data/execution model.,Data quality or stress-cost failure.,Exploratory only.,,,
crypto_cross_sectional_momentum,Crypto Cross-Sectional Momentum,crypto_exploratory,crypto_spot,cross_sectional_momentum,v1,,tier1_exploratory,exploratory_only,exploratory_screen,True,False,implemented_exploratory,yfinance_crypto_spot_cache,crypto_tier1_exploratory,evidence/exploratory/crypto_spot_momentum/latest/,Tier 1 only; not validated and not paper-forward ready.,audit_harden,paper_forward;leverage;perps;futures;margin;shorting;promote_to_real_money,Tier 2 credible prototype review; better data/execution model.,Data quality or stress-cost failure.,Exploratory only.,,,
crypto_buy_hold_equal_weight,Crypto Buy-Hold Equal Weight,crypto_exploratory,crypto_spot,buy_and_hold,v1,,tier1_exploratory,exploratory_only,exploratory_benchmark,True,False,implemented_exploratory,yfinance_crypto_spot_cache,crypto_tier1_exploratory,evidence/exploratory/crypto_spot_momentum/latest/,Tier 1 benchmark only; high drawdown risk.,audit_harden,paper_forward;leverage;perps;futures;margin;shorting;promote_to_real_money,Tier 2 credible prototype review; better data/execution model.,Data quality or stress-cost failure.,Exploratory benchmark only.,,,
individual_stock_momentum_gate1a,Individual Stock Momentum Gate 1A,stock_memo,equities,individual_stock_momentum,gate1a,,blocked,deferred,feasibility_memo,True,False,blocked_by_gate,vendor_review_only,gate0_gate1_gate1a_memos,evidence/latest/research_memos/gate1/individual_stock_momentum/vendor_verification/,Gate 1A decision is continue_defer; no serious prototype or toy demo approved.,continue_vendor_review,implement_loader;implement_strategy;run_backtest;approve_toy_demo;promote_to_real_money,"Verified survivorship-free data, delistings, corporate actions, licensing, and cost/runtime feasibility.",Credible data remains unavailable or too costly.,Implementation remains blocked.,,,
options_directional_gate0_needed,Options Directional Gate 0 Needed,options_memo,options,directional_options,memo_placeholder,,tier0_research_map,memo_only,future_research_placeholder,True,False,not_implemented,none,research_direction,docs/research_direction/,No Gate 0 memo yet; implementation blocked.,create_gate0_memo,implement_strategy;run_backtest;broker_integration;live_orders;promote_to_real_money,Gate 0 and Gate 1 approval.,Execution and modeling risk remains unacceptable.,Memo-only placeholder.,,,
futures_trend_following_gate0_needed,Futures Trend Following Gate 0 Needed,futures_memo,futures,trend_following,memo_placeholder,,tier0_research_map,memo_only,future_research_placeholder,True,False,not_implemented,none,research_direction,docs/research_direction/,No Gate 0 memo yet; implementation blocked.,create_gate0_memo,implement_strategy;run_backtest;broker_integration;live_orders;promote_to_real_money,Gate 0 and Gate 1 approval.,"Leverage, margin, and roll modeling remain unresolved.",Memo-only placeholder.,,,
forex_momentum_carry_gate0_needed,Forex Momentum Carry Gate 0 Needed,forex_memo,forex,momentum_carry,memo_placeholder,,tier0_research_map,memo_only,future_research_placeholder,True,False,not_implemented,none,research_direction,docs/research_direction/,No Gate 0 memo yet; implementation blocked.,create_gate0_memo,implement_strategy;run_backtest;broker_integration;live_orders;promote_to_real_money,Gate 0 and Gate 1 approval.,Execution and financing modeling remain unresolved.,Memo-only placeholder.,,,
intraday_orb_gate0_needed,Intraday ORB Gate 0 Needed,intraday_memo,intraday,opening_range_breakout,memo_placeholder,,tier0_research_map,memo_only,future_research_placeholder,True,False,not_implemented,none,research_direction,docs/research_direction/,No Gate 0 memo yet; implementation blocked.,create_gate0_memo,implement_strategy;run_backtest;broker_integration;live_orders;promote_to_real_money,Gate 0 and Gate 1 approval with timestamp-quality review.,Data quality or execution realism remains unacceptable.,Memo-only placeholder.,,,
volatility_products_gate0_needed,Volatility Products Gate 0 Needed,volatility_memo,volatility_products,volatility,memo_placeholder,,tier0_research_map,memo_only,future_research_placeholder,True,False,not_implemented,none,research_direction,docs/research_direction/,No Gate 0 memo yet; implementation blocked.,create_gate0_memo,implement_strategy;run_backtest;broker_integration;live_orders;promote_to_real_money,Gate 0 and Gate 1 approval with product-risk review.,Leverage/path-dependency risk remains unacceptable.,Memo-only placeholder.,,,
