reference_month,bls_release_date,bls_current_level,bls_prior_year_level_as_of_release,alfred_vintage_date,alfred_current_level,alfred_prior_year_level,alfred_comparison_status,same_information_state_computation,source_reconciliation_status,material_point_in_time_blocker,notes
2017-02,2017-03-15,243.603,237.111,,,,not_available_BLS_archive_hierarchy_complete,true,rounding_only_difference,false,CPI-U NSA is final when released; archived BLS levels and published 12-month rate establish the decision-time state without current revised history.
2017-03,2017-04-14,243.801,238.132,,,,not_available_BLS_archive_hierarchy_complete,true,rounding_only_difference,false,CPI-U NSA is final when released; archived BLS levels and published 12-month rate establish the decision-time state without current revised history.
2017-04,2017-05-12,244.524,239.261,,,,not_available_BLS_archive_hierarchy_complete,true,rounding_only_difference,false,CPI-U NSA is final when released; archived BLS levels and published 12-month rate establish the decision-time state without current revised history.
2017-05,2017-06-14,244.733,240.229,,,,not_available_BLS_archive_hierarchy_complete,true,rounding_only_difference,false,CPI-U NSA is final when released; archived BLS levels and published 12-month rate establish the decision-time state without current revised history.
2017-06,2017-07-14,244.955,241.018,,,,not_available_BLS_archive_hierarchy_complete,true,rounding_only_difference,false,CPI-U NSA is final when released; archived BLS levels and published 12-month rate establish the decision-time state without current revised history.
2017-07,2017-08-11,244.786,240.628,,,,not_available_BLS_archive_hierarchy_complete,true,rounding_only_difference,false,CPI-U NSA is final when released; archived BLS levels and published 12-month rate establish the decision-time state without current revised history.
2017-08,2017-09-14,245.519,240.849,,,,not_available_BLS_archive_hierarchy_complete,true,rounding_only_difference,false,CPI-U NSA is final when released; archived BLS levels and published 12-month rate establish the decision-time state without current revised history.
2017-09,2017-10-13,246.819,241.428,,,,not_available_BLS_archive_hierarchy_complete,true,rounding_only_difference,false,CPI-U NSA is final when released; archived BLS levels and published 12-month rate establish the decision-time state without current revised history.
2017-10,2017-11-15,246.663,241.729,,,,not_available_BLS_archive_hierarchy_complete,true,rounding_only_difference,false,CPI-U NSA is final when released; archived BLS levels and published 12-month rate establish the decision-time state without current revised history.
2017-11,2017-12-13,246.669,241.353,,,,not_available_BLS_archive_hierarchy_complete,true,rounding_only_difference,false,CPI-U NSA is final when released; archived BLS levels and published 12-month rate establish the decision-time state without current revised history.
2017-12,2018-01-12,246.524,241.432,,,,not_available_BLS_archive_hierarchy_complete,true,rounding_only_difference,false,CPI-U NSA is final when released; archived BLS levels and published 12-month rate establish the decision-time state without current revised history.
2018-01,2018-02-14,247.867,242.839,,,,not_available_BLS_archive_hierarchy_complete,true,rounding_only_difference,false,CPI-U NSA is final when released; archived BLS levels and published 12-month rate establish the decision-time state without current revised history.
2018-02,2018-03-13,248.991,243.603,,,,not_available_BLS_archive_hierarchy_complete,true,rounding_only_difference,false,CPI-U NSA is final when released; archived BLS levels and published 12-month rate establish the decision-time state without current revised history.
2018-03,2018-04-11,249.554,243.801,,,,not_available_BLS_archive_hierarchy_complete,true,rounding_only_difference,false,CPI-U NSA is final when released; archived BLS levels and published 12-month rate establish the decision-time state without current revised history.
2018-04,2018-05-10,250.546,244.524,,,,not_available_BLS_archive_hierarchy_complete,true,rounding_only_difference,false,CPI-U NSA is final when released; archived BLS levels and published 12-month rate establish the decision-time state without current revised history.
2018-05,2018-06-12,251.588,244.733,,,,not_available_BLS_archive_hierarchy_complete,true,rounding_only_difference,false,CPI-U NSA is final when released; archived BLS levels and published 12-month rate establish the decision-time state without current revised history.
2018-06,2018-07-12,251.989,244.955,,,,not_available_BLS_archive_hierarchy_complete,true,rounding_only_difference,false,CPI-U NSA is final when released; archived BLS levels and published 12-month rate establish the decision-time state without current revised history.
2018-07,2018-08-10,252.006,244.786,,,,not_available_BLS_archive_hierarchy_complete,true,rounding_only_difference,false,CPI-U NSA is final when released; archived BLS levels and published 12-month rate establish the decision-time state without current revised history.
2018-08,2018-09-13,252.146,245.519,,,,not_available_BLS_archive_hierarchy_complete,true,rounding_only_difference,false,CPI-U NSA is final when released; archived BLS levels and published 12-month rate establish the decision-time state without current revised history.
2018-09,2018-10-11,252.439,246.819,,,,not_available_BLS_archive_hierarchy_complete,true,rounding_only_difference,false,CPI-U NSA is final when released; archived BLS levels and published 12-month rate establish the decision-time state without current revised history.
2018-10,2018-11-14,252.885,246.663,,,,not_available_BLS_archive_hierarchy_complete,true,rounding_only_difference,false,CPI-U NSA is final when released; archived BLS levels and published 12-month rate establish the decision-time state without current revised history.
2018-11,2018-12-12,252.038,246.669,,,,not_available_BLS_archive_hierarchy_complete,true,rounding_only_difference,false,CPI-U NSA is final when released; archived BLS levels and published 12-month rate establish the decision-time state without current revised history.
2018-12,2019-01-11,251.233,246.524,,,,not_available_BLS_archive_hierarchy_complete,true,rounding_only_difference,false,CPI-U NSA is final when released; archived BLS levels and published 12-month rate establish the decision-time state without current revised history.
2019-01,2019-02-13,251.712,247.867,,,,not_available_BLS_archive_hierarchy_complete,true,rounding_only_difference,false,CPI-U NSA is final when released; archived BLS levels and published 12-month rate establish the decision-time state without current revised history.
2019-02,2019-03-12,252.776,248.991,,,,not_available_BLS_archive_hierarchy_complete,true,rounding_only_difference,false,CPI-U NSA is final when released; archived BLS levels and published 12-month rate establish the decision-time state without current revised history.
2019-03,2019-04-10,254.202,249.554,,,,not_available_BLS_archive_hierarchy_complete,true,rounding_only_difference,false,CPI-U NSA is final when released; archived BLS levels and published 12-month rate establish the decision-time state without current revised history.
2019-04,2019-05-10,255.548,250.546,,,,not_available_BLS_archive_hierarchy_complete,true,rounding_only_difference,false,CPI-U NSA is final when released; archived BLS levels and published 12-month rate establish the decision-time state without current revised history.
2019-05,2019-06-12,256.092,251.588,,,,not_available_BLS_archive_hierarchy_complete,true,rounding_only_difference,false,CPI-U NSA is final when released; archived BLS levels and published 12-month rate establish the decision-time state without current revised history.
2019-06,2019-07-11,256.143,251.989,,,,not_available_BLS_archive_hierarchy_complete,true,rounding_only_difference,false,CPI-U NSA is final when released; archived BLS levels and published 12-month rate establish the decision-time state without current revised history.
2019-07,2019-08-13,256.571,252.006,,,,not_available_BLS_archive_hierarchy_complete,true,rounding_only_difference,false,CPI-U NSA is final when released; archived BLS levels and published 12-month rate establish the decision-time state without current revised history.
2019-08,2019-09-12,256.558,252.146,,,,not_available_BLS_archive_hierarchy_complete,true,rounding_only_difference,false,CPI-U NSA is final when released; archived BLS levels and published 12-month rate establish the decision-time state without current revised history.
2019-09,2019-10-10,256.759,252.439,,,,not_available_BLS_archive_hierarchy_complete,true,rounding_only_difference,false,CPI-U NSA is final when released; archived BLS levels and published 12-month rate establish the decision-time state without current revised history.
2019-10,2019-11-13,257.346,252.885,,,,not_available_BLS_archive_hierarchy_complete,true,rounding_only_difference,false,CPI-U NSA is final when released; archived BLS levels and published 12-month rate establish the decision-time state without current revised history.
2019-11,2019-12-11,257.208,252.038,,,,not_available_BLS_archive_hierarchy_complete,true,rounding_only_difference,false,CPI-U NSA is final when released; archived BLS levels and published 12-month rate establish the decision-time state without current revised history.
2019-12,2020-01-14,256.974,251.233,,,,not_available_BLS_archive_hierarchy_complete,true,rounding_only_difference,false,CPI-U NSA is final when released; archived BLS levels and published 12-month rate establish the decision-time state without current revised history.
2020-01,2020-02-13,257.971,251.712,,,,not_available_BLS_archive_hierarchy_complete,true,rounding_only_difference,false,CPI-U NSA is final when released; archived BLS levels and published 12-month rate establish the decision-time state without current revised history.
2020-02,2020-03-11,258.678,252.776,,,,not_available_BLS_archive_hierarchy_complete,true,rounding_only_difference,false,CPI-U NSA is final when released; archived BLS levels and published 12-month rate establish the decision-time state without current revised history.
2020-03,2020-04-10,258.115,254.202,,,,not_available_BLS_archive_hierarchy_complete,true,rounding_only_difference,false,CPI-U NSA is final when released; archived BLS levels and published 12-month rate establish the decision-time state without current revised history.
2020-04,2020-05-12,256.389,255.548,,,,not_available_BLS_archive_hierarchy_complete,true,rounding_only_difference,false,CPI-U NSA is final when released; archived BLS levels and published 12-month rate establish the decision-time state without current revised history.
2020-05,2020-06-10,256.394,256.092,,,,not_available_BLS_archive_hierarchy_complete,true,rounding_only_difference,false,CPI-U NSA is final when released; archived BLS levels and published 12-month rate establish the decision-time state without current revised history.
2020-06,2020-07-14,257.797,256.143,,,,not_available_BLS_archive_hierarchy_complete,true,rounding_only_difference,false,CPI-U NSA is final when released; archived BLS levels and published 12-month rate establish the decision-time state without current revised history.
2020-07,2020-08-12,259.101,256.571,,,,not_available_BLS_archive_hierarchy_complete,true,rounding_only_difference,false,CPI-U NSA is final when released; archived BLS levels and published 12-month rate establish the decision-time state without current revised history.
2020-08,2020-09-11,259.918,256.558,,,,not_available_BLS_archive_hierarchy_complete,true,rounding_only_difference,false,CPI-U NSA is final when released; archived BLS levels and published 12-month rate establish the decision-time state without current revised history.
2020-09,2020-10-13,260.280,256.759,,,,not_available_BLS_archive_hierarchy_complete,true,rounding_only_difference,false,CPI-U NSA is final when released; archived BLS levels and published 12-month rate establish the decision-time state without current revised history.
2020-10,2020-11-12,260.388,257.346,,,,not_available_BLS_archive_hierarchy_complete,true,rounding_only_difference,false,CPI-U NSA is final when released; archived BLS levels and published 12-month rate establish the decision-time state without current revised history.
2020-11,2020-12-10,260.229,257.208,,,,not_available_BLS_archive_hierarchy_complete,true,rounding_only_difference,false,CPI-U NSA is final when released; archived BLS levels and published 12-month rate establish the decision-time state without current revised history.
2020-12,2021-01-13,260.474,256.974,,,,not_available_BLS_archive_hierarchy_complete,true,rounding_only_difference,false,CPI-U NSA is final when released; archived BLS levels and published 12-month rate establish the decision-time state without current revised history.
2021-01,2021-02-10,261.582,257.971,,,,not_available_BLS_archive_hierarchy_complete,true,rounding_only_difference,false,CPI-U NSA is final when released; archived BLS levels and published 12-month rate establish the decision-time state without current revised history.
2021-02,2021-03-10,263.014,258.678,,,,not_available_BLS_archive_hierarchy_complete,true,rounding_only_difference,false,CPI-U NSA is final when released; archived BLS levels and published 12-month rate establish the decision-time state without current revised history.
2021-03,2021-04-13,264.877,258.115,,,,not_available_BLS_archive_hierarchy_complete,true,rounding_only_difference,false,CPI-U NSA is final when released; archived BLS levels and published 12-month rate establish the decision-time state without current revised history.
2021-04,2021-05-12,267.054,256.389,,,,not_available_BLS_archive_hierarchy_complete,true,rounding_only_difference,false,CPI-U NSA is final when released; archived BLS levels and published 12-month rate establish the decision-time state without current revised history.
2021-05,2021-06-10,269.195,256.394,,,,not_available_BLS_archive_hierarchy_complete,true,rounding_only_difference,false,CPI-U NSA is final when released; archived BLS levels and published 12-month rate establish the decision-time state without current revised history.
2021-06,2021-07-13,271.696,257.797,,,,not_available_BLS_archive_hierarchy_complete,true,rounding_only_difference,false,CPI-U NSA is final when released; archived BLS levels and published 12-month rate establish the decision-time state without current revised history.
2021-07,2021-08-11,273.003,259.101,,,,not_available_BLS_archive_hierarchy_complete,true,rounding_only_difference,false,CPI-U NSA is final when released; archived BLS levels and published 12-month rate establish the decision-time state without current revised history.
2021-08,2021-09-14,273.567,259.918,,,,not_available_BLS_archive_hierarchy_complete,true,rounding_only_difference,false,CPI-U NSA is final when released; archived BLS levels and published 12-month rate establish the decision-time state without current revised history.
2021-09,2021-10-13,274.310,260.280,,,,not_available_BLS_archive_hierarchy_complete,true,rounding_only_difference,false,CPI-U NSA is final when released; archived BLS levels and published 12-month rate establish the decision-time state without current revised history.
2021-10,2021-11-10,276.589,260.388,,,,not_available_BLS_archive_hierarchy_complete,true,rounding_only_difference,false,CPI-U NSA is final when released; archived BLS levels and published 12-month rate establish the decision-time state without current revised history.
2021-11,2021-12-10,277.948,260.229,,,,not_available_BLS_archive_hierarchy_complete,true,rounding_only_difference,false,CPI-U NSA is final when released; archived BLS levels and published 12-month rate establish the decision-time state without current revised history.
2021-12,2022-01-12,278.802,260.474,,,,not_available_BLS_archive_hierarchy_complete,true,rounding_only_difference,false,CPI-U NSA is final when released; archived BLS levels and published 12-month rate establish the decision-time state without current revised history.
2022-01,2022-02-10,281.148,261.582,,,,not_available_BLS_archive_hierarchy_complete,true,rounding_only_difference,false,CPI-U NSA is final when released; archived BLS levels and published 12-month rate establish the decision-time state without current revised history.
2022-02,2022-03-10,283.716,263.014,,,,not_available_BLS_archive_hierarchy_complete,true,rounding_only_difference,false,CPI-U NSA is final when released; archived BLS levels and published 12-month rate establish the decision-time state without current revised history.
2022-03,2022-04-12,287.504,264.877,,,,not_available_BLS_archive_hierarchy_complete,true,rounding_only_difference,false,CPI-U NSA is final when released; archived BLS levels and published 12-month rate establish the decision-time state without current revised history.
2022-04,2022-05-11,289.109,267.054,,,,not_available_BLS_archive_hierarchy_complete,true,rounding_only_difference,false,CPI-U NSA is final when released; archived BLS levels and published 12-month rate establish the decision-time state without current revised history.
2022-05,2022-06-10,292.296,269.195,,,,not_available_BLS_archive_hierarchy_complete,true,rounding_only_difference,false,CPI-U NSA is final when released; archived BLS levels and published 12-month rate establish the decision-time state without current revised history.
2022-06,2022-07-13,296.311,271.696,,,,not_available_BLS_archive_hierarchy_complete,true,rounding_only_difference,false,CPI-U NSA is final when released; archived BLS levels and published 12-month rate establish the decision-time state without current revised history.
2022-07,2022-08-10,296.276,273.003,,,,not_available_BLS_archive_hierarchy_complete,true,rounding_only_difference,false,CPI-U NSA is final when released; archived BLS levels and published 12-month rate establish the decision-time state without current revised history.
2022-08,2022-09-13,296.171,273.567,,,,not_available_BLS_archive_hierarchy_complete,true,rounding_only_difference,false,CPI-U NSA is final when released; archived BLS levels and published 12-month rate establish the decision-time state without current revised history.
2022-09,2022-10-13,296.808,274.310,,,,not_available_BLS_archive_hierarchy_complete,true,rounding_only_difference,false,CPI-U NSA is final when released; archived BLS levels and published 12-month rate establish the decision-time state without current revised history.
2022-10,2022-11-10,298.012,276.589,,,,not_available_BLS_archive_hierarchy_complete,true,rounding_only_difference,false,CPI-U NSA is final when released; archived BLS levels and published 12-month rate establish the decision-time state without current revised history.
2022-11,2022-12-13,297.711,277.948,,,,not_available_BLS_archive_hierarchy_complete,true,rounding_only_difference,false,CPI-U NSA is final when released; archived BLS levels and published 12-month rate establish the decision-time state without current revised history.
2022-12,2023-01-12,296.797,278.802,,,,not_available_BLS_archive_hierarchy_complete,true,rounding_only_difference,false,CPI-U NSA is final when released; archived BLS levels and published 12-month rate establish the decision-time state without current revised history.
2023-01,2023-02-14,299.170,281.148,,,,not_available_BLS_archive_hierarchy_complete,true,rounding_only_difference,false,CPI-U NSA is final when released; archived BLS levels and published 12-month rate establish the decision-time state without current revised history.
2023-02,2023-03-14,300.840,283.716,,,,not_available_BLS_archive_hierarchy_complete,true,rounding_only_difference,false,CPI-U NSA is final when released; archived BLS levels and published 12-month rate establish the decision-time state without current revised history.
2023-03,2023-04-12,301.836,287.504,,,,not_available_BLS_archive_hierarchy_complete,true,rounding_only_difference,false,CPI-U NSA is final when released; archived BLS levels and published 12-month rate establish the decision-time state without current revised history.
2023-04,2023-05-10,303.363,289.109,,,,not_available_BLS_archive_hierarchy_complete,true,rounding_only_difference,false,CPI-U NSA is final when released; archived BLS levels and published 12-month rate establish the decision-time state without current revised history.
2023-05,2023-06-13,304.127,292.296,,,,not_available_BLS_archive_hierarchy_complete,true,rounding_only_difference,false,CPI-U NSA is final when released; archived BLS levels and published 12-month rate establish the decision-time state without current revised history.
2023-06,2023-07-12,305.109,296.311,,,,not_available_BLS_archive_hierarchy_complete,true,rounding_only_difference,false,CPI-U NSA is final when released; archived BLS levels and published 12-month rate establish the decision-time state without current revised history.
2023-07,2023-08-10,305.691,296.276,,,,not_available_BLS_archive_hierarchy_complete,true,rounding_only_difference,false,CPI-U NSA is final when released; archived BLS levels and published 12-month rate establish the decision-time state without current revised history.
2023-08,2023-09-13,307.026,296.171,,,,not_available_BLS_archive_hierarchy_complete,true,rounding_only_difference,false,CPI-U NSA is final when released; archived BLS levels and published 12-month rate establish the decision-time state without current revised history.
2023-09,2023-10-12,307.789,296.808,,,,not_available_BLS_archive_hierarchy_complete,true,rounding_only_difference,false,CPI-U NSA is final when released; archived BLS levels and published 12-month rate establish the decision-time state without current revised history.
2023-10,2023-11-14,307.671,298.012,,,,not_available_BLS_archive_hierarchy_complete,true,rounding_only_difference,false,CPI-U NSA is final when released; archived BLS levels and published 12-month rate establish the decision-time state without current revised history.
2023-11,2023-12-12,307.051,297.711,,,,not_available_BLS_archive_hierarchy_complete,true,rounding_only_difference,false,CPI-U NSA is final when released; archived BLS levels and published 12-month rate establish the decision-time state without current revised history.
2023-12,2024-01-11,306.746,296.797,,,,not_available_BLS_archive_hierarchy_complete,true,rounding_only_difference,false,CPI-U NSA is final when released; archived BLS levels and published 12-month rate establish the decision-time state without current revised history.
2024-01,2024-02-13,308.417,299.170,,,,not_available_BLS_archive_hierarchy_complete,true,rounding_only_difference,false,CPI-U NSA is final when released; archived BLS levels and published 12-month rate establish the decision-time state without current revised history.
2024-02,2024-03-12,310.326,300.840,,,,not_available_BLS_archive_hierarchy_complete,true,rounding_only_difference,false,CPI-U NSA is final when released; archived BLS levels and published 12-month rate establish the decision-time state without current revised history.
2024-03,2024-04-10,312.332,301.836,,,,not_available_BLS_archive_hierarchy_complete,true,rounding_only_difference,false,CPI-U NSA is final when released; archived BLS levels and published 12-month rate establish the decision-time state without current revised history.
2024-04,2024-05-15,313.548,303.363,,,,not_available_BLS_archive_hierarchy_complete,true,rounding_only_difference,false,CPI-U NSA is final when released; archived BLS levels and published 12-month rate establish the decision-time state without current revised history.
2024-05,2024-06-12,314.069,304.127,,,,not_available_BLS_archive_hierarchy_complete,true,rounding_only_difference,false,CPI-U NSA is final when released; archived BLS levels and published 12-month rate establish the decision-time state without current revised history.
2024-06,2024-07-11,314.175,305.109,,,,not_available_BLS_archive_hierarchy_complete,true,rounding_only_difference,false,CPI-U NSA is final when released; archived BLS levels and published 12-month rate establish the decision-time state without current revised history.
2024-07,2024-08-14,314.540,305.691,,,,not_available_BLS_archive_hierarchy_complete,true,rounding_only_difference,false,CPI-U NSA is final when released; archived BLS levels and published 12-month rate establish the decision-time state without current revised history.
2024-08,2024-09-11,314.796,307.026,,,,not_available_BLS_archive_hierarchy_complete,true,rounding_only_difference,false,CPI-U NSA is final when released; archived BLS levels and published 12-month rate establish the decision-time state without current revised history.
2024-09,2024-10-10,315.301,307.789,,,,not_available_BLS_archive_hierarchy_complete,true,rounding_only_difference,false,CPI-U NSA is final when released; archived BLS levels and published 12-month rate establish the decision-time state without current revised history.
2024-10,2024-11-13,315.664,307.671,,,,not_available_BLS_archive_hierarchy_complete,true,rounding_only_difference,false,CPI-U NSA is final when released; archived BLS levels and published 12-month rate establish the decision-time state without current revised history.
2024-11,2024-12-11,315.493,307.051,,,,not_available_BLS_archive_hierarchy_complete,true,rounding_only_difference,false,CPI-U NSA is final when released; archived BLS levels and published 12-month rate establish the decision-time state without current revised history.
2024-12,2025-01-15,315.605,306.746,,,,not_available_BLS_archive_hierarchy_complete,true,rounding_only_difference,false,CPI-U NSA is final when released; archived BLS levels and published 12-month rate establish the decision-time state without current revised history.
2025-01,2025-02-12,317.671,308.417,,,,not_available_BLS_archive_hierarchy_complete,true,rounding_only_difference,false,CPI-U NSA is final when released; archived BLS levels and published 12-month rate establish the decision-time state without current revised history.
2025-02,2025-03-12,319.082,310.326,,,,not_available_BLS_archive_hierarchy_complete,true,rounding_only_difference,false,CPI-U NSA is final when released; archived BLS levels and published 12-month rate establish the decision-time state without current revised history.
2025-03,2025-04-10,319.799,312.332,,,,not_available_BLS_archive_hierarchy_complete,true,rounding_only_difference,false,CPI-U NSA is final when released; archived BLS levels and published 12-month rate establish the decision-time state without current revised history.
2025-04,2025-05-13,320.795,313.548,,,,not_available_BLS_archive_hierarchy_complete,true,rounding_only_difference,false,CPI-U NSA is final when released; archived BLS levels and published 12-month rate establish the decision-time state without current revised history.
2025-05,2025-06-11,321.465,314.069,,,,not_available_BLS_archive_hierarchy_complete,true,rounding_only_difference,false,CPI-U NSA is final when released; archived BLS levels and published 12-month rate establish the decision-time state without current revised history.
2025-06,2025-07-15,322.561,314.175,,,,not_available_BLS_archive_hierarchy_complete,true,rounding_only_difference,false,CPI-U NSA is final when released; archived BLS levels and published 12-month rate establish the decision-time state without current revised history.
2025-07,2025-08-12,323.048,314.540,,,,not_available_BLS_archive_hierarchy_complete,true,rounding_only_difference,false,CPI-U NSA is final when released; archived BLS levels and published 12-month rate establish the decision-time state without current revised history.
2025-08,2025-09-11,323.976,314.796,,,,not_available_BLS_archive_hierarchy_complete,true,rounding_only_difference,false,CPI-U NSA is final when released; archived BLS levels and published 12-month rate establish the decision-time state without current revised history.
2025-09,2025-10-24,324.800,315.301,,,,not_available_BLS_archive_hierarchy_complete,true,rounding_only_difference,false,CPI-U NSA is final when released; archived BLS levels and published 12-month rate establish the decision-time state without current revised history.
2025-11,2025-12-18,324.122,315.493,,,,not_available_BLS_archive_hierarchy_complete,true,rounding_only_difference,false,CPI-U NSA is final when released; archived BLS levels and published 12-month rate establish the decision-time state without current revised history.
2025-12,2026-01-13,324.054,315.605,,,,not_available_BLS_archive_hierarchy_complete,true,rounding_only_difference,false,CPI-U NSA is final when released; archived BLS levels and published 12-month rate establish the decision-time state without current revised history.
2026-01,2026-02-13,325.252,317.671,,,,not_available_BLS_archive_hierarchy_complete,true,rounding_only_difference,false,CPI-U NSA is final when released; archived BLS levels and published 12-month rate establish the decision-time state without current revised history.
2026-02,2026-03-11,326.785,319.082,,,,not_available_BLS_archive_hierarchy_complete,true,rounding_only_difference,false,CPI-U NSA is final when released; archived BLS levels and published 12-month rate establish the decision-time state without current revised history.
2026-03,2026-04-10,330.213,319.799,,,,not_available_BLS_archive_hierarchy_complete,true,rounding_only_difference,false,CPI-U NSA is final when released; archived BLS levels and published 12-month rate establish the decision-time state without current revised history.
2026-04,2026-05-12,333.020,320.795,,,,not_available_BLS_archive_hierarchy_complete,true,rounding_only_difference,false,CPI-U NSA is final when released; archived BLS levels and published 12-month rate establish the decision-time state without current revised history.
2026-05,2026-06-10,335.123,321.465,,,,not_available_BLS_archive_hierarchy_complete,true,rounding_only_difference,false,CPI-U NSA is final when released; archived BLS levels and published 12-month rate establish the decision-time state without current revised history.
2026-06,2026-07-14,333.952,322.561,,,,not_available_BLS_archive_hierarchy_complete,true,rounding_only_difference,false,CPI-U NSA is final when released; archived BLS levels and published 12-month rate establish the decision-time state without current revised history.
