reference_month,month_end_session,SPY,IYR,GSG,GLD,AGG,TIP
2023-02,2023-02-28,-0.025142735327485011,-0.059617687914440776,-0.042432798556278239,-0.053675963916421932,-0.026656500181417075,-0.013529615200172596
2023-03,2023-03-31,0.037077862676123896,-0.019369807517427007,-0.0093549301676542074,0.079161282471661432,0.026412080401239102,0.028643322176638453
2023-04,2023-04-28,0.015974847765912514,0.0091873047903747729,-0.010437424605459933,0.0086235226532469511,0.0057551906584374368,0.00051754919643443031
2023-05,2023-05-31,0.004616233643151002,-0.040266139736890749,-0.062280250156774297,-0.013419890078922081,-0.011442713875859822,-0.011960458839594068
2023-06,2023-06-30,0.064799721432865942,0.057381999451445953,0.043920711916086486,-0.022213706061100069,-0.0036823165990186313,-0.0033983660305477725
2023-07,2023-07-31,0.032733398390098145,0.017448626414410917,0.10826067907288173,0.022886642358626696,-0.00015351772537264274,0.00041053832526349865
2023-08,2023-08-31,-0.016252075188960213,-0.030777861376082627,0.0046296472085025631,-0.012777635059315395,-0.0063128826550619133,-0.0081260780761285289
2023-09,2023-09-29,-0.047434378697539858,-0.073955654591452258,0.037327163016775078,-0.047605861131121974,-0.025896374688193169,-0.019168360882024227
2023-10,2023-10-31,-0.021708632309322184,-0.03596101676251684,-0.039093783170474516,0.073724115570933835,-0.015706350500284016,-0.0072331420765623378
2023-11,2023-11-30,0.091343798267642384,0.12292572619255848,-0.043920429609353273,0.025313725649470209,0.045929194838810083,0.02776780512352417
2023-12,2023-12-29,0.045655143097741435,0.089750831377622964,-0.029980697779691257,0.012821182352028115,0.036976508550903064,0.024357905391743762
2024-01,2024-01-31,0.015926632711911415,-0.050978855186427197,0.043868449229487183,-0.014228180398366375,-0.0015114839130772051,0.0033493030573994442
2024-02,2024-02-29,0.052186956608417878,0.021325509859845493,0.0085960028932674515,0.0045635480195189704,-0.014745932666876183,-0.010477499392756995
2024-03,2024-03-28,0.032702045995554929,0.018538437820805997,0.044507508965757392,0.086683238464626555,0.0090251002484138532,0.0064656322475638017
2024-04,2024-04-30,-0.040319823349879935,-0.081201200663453821,0.009519537484373064,0.02989497307015121,-0.024782294778311398,-0.016908136280598396
2024-05,2024-05-31,0.050579658484615431,0.049273414492419176,-0.014369092422387486,0.016189210429127243,0.016695722590019946,0.017770616944505546
2024-06,2024-06-28,0.035280251291501363,0.018763613831271897,0.0091115648582802411,-0.0013469974027454645,0.0088544951537741223,0.0076152060908034613
2024-07,2024-07-31,0.012108917042970901,0.076248133474572599,-0.028893878134111817,0.053671963349382512,0.024191840225434413,0.017273944480527881
2024-08,2024-08-30,0.023365777064432658,0.054008261907726229,-0.021850270030374985,0.020922490269364991,0.014614361414324595,0.0079903616050878146
2024-09,2024-09-30,0.021004532891100158,0.03063106038914265,-0.0019011841153402376,0.050888514912532434,0.013328396950557764,0.014976100263143666
2024-10,2024-10-31,-0.0089234569494744953,-0.034946586184923967,0.014285677955264031,0.042993487423709675,-0.025187514688966628,-0.018468988225199379
2024-11,2024-11-29,0.05963347157489407,0.040687620742062336,-0.0075117301945117898,-0.031241364603208033,0.011109945436499791,0.004980734815646759
2024-12,2024-12-31,-0.024060208830796292,-0.082892189882054268,0.029801375889524362,-0.014088486936242206,-0.016933988001389011,-0.017144001099001271
2025-01,2025-01-31,0.026856430400189923,0.01891259419365876,0.034451078742744556,0.067856078736433734,0.0051600650651639768,0.013702238526095645
2025-02,2025-02-28,-0.012694935709927635,0.037861219232057763,-0.014653637522120455,0.018216241876359174,0.022373684082388046,0.021572132232318131
2025-03,2025-03-31,-0.055719220141634218,-0.023382356684869321,0.026137895887648144,0.094465858899983157,-0.00026283871973142858,0.0067973115521158256
2025-04,2025-04-30,-0.0086701808551917781,-0.021514297904465907,-0.088713237468334372,0.05424437277239913,0.0043104729918319595,0.001259222959819839
2025-05,2025-05-30,0.062845097360344049,0.0090724250068128232,0.020240967532238363,-0.00055957769465042606,-0.0060688458116742172,-0.0063191000098393735
2025-06,2025-06-30,0.051386161045584133,0.0076801427671377986,0.041095929905433426,0.0040513189855819753,0.014553552666596969,0.0093839043394077226
2025-07,2025-07-31,0.023031441524578256,0.001160748365918618,0.034482681032820484,-0.0061345510598058706,-0.0026394372549852774,9.11972093509128e-05
2025-08,2025-08-29,0.020519537835420598,0.029089327900349904,-0.0013157359781009736,0.049874624687468394,0.01190348615787884,0.016123358881481975
2025-09,2025-09-30,0.035620412937162005,0.00055463862127225205,0.0087834366082599757,0.11758415768627128,0.011267717502253749,0.0042167275994255959
2025-10,2025-10-31,0.023837321961131641,-0.024927959326030646,0.010448401318785994,0.035586670754335525,0.0061546997045205387,0.0032245499878591488
2025-11,2025-11-28,0.0019500340229998692,0.023663764373629048,0.002585151902533056,0.053678175670231143,0.0060569860581343171,0.0021708742423234284
2025-12,2025-12-31,0.00079751957848128718,-0.02219826014156101,-0.0090245375028011887,0.021733506676447911,-0.0027897986926423979,-0.0061906405373777229
2026-01,2026-01-30,0.0147377327962257,0.024709753299619441,0.10494363106417559,0.12273224230545998,0.0025029880861711096,0.0051860854045380211
2026-02,2026-02-27,-0.0086419517230924559,0.05269723334270715,0.018838286925424219,0.087200779252738725,0.015981204087577972,0.01267190849715627
2026-03,2026-03-31,-0.049379546098731408,-0.06373010818233793,0.2422958835653255,-0.11051161024305556,-0.017945452697657904,-0.013585908640165734
2026-04,2026-04-30,0.10505265471572445,0.085342606642583307,0.066356570221657085,-0.015408224107347213,0.0016879150499418127,0.010873476569869256
2026-05,2026-05-29,0.052625732248222423,-0.011692500635169689,-0.075312596643066332,-0.015436926989543909,0.0029362021440129116,0.0019009138976715523
2026-06,2026-06-30,-0.01283571434565034,0.013034566473280718,-0.10062889724416901,-0.11684884638695336,-0.00081024019970621364,-0.0045664599605722556
