run_id,lane,strategy,portfolio_id,portfolio_role,family_id,family_group,family_role,independent_family_account,role,credibility_tier,leverage_multiplier,exposure_multiplier,standard_or_stress,horizon,rolling_method,number_of_windows,possible_window_count,sampled_results_are_final,final_validation_completed,rolling_status,pct_target_300_hit,pct_target_300_before_stop,pct_target_400_hit,pct_target_400_before_stop,pct_any_project_stop_hit,pct_absolute_floor_stop_hit,pct_trailing_drawdown_stop_hit,median_final_equity,median_stop_enforced_final_equity,mean_stop_enforced_final_equity,median_max_drawdown,worst_max_drawdown,pct_positive_return,pct_loss,pct_below_2400,pct_above_3300,pct_above_3400,average_portfolio_turnover,median_portfolio_turnover,unavailable_window_count,worst_stop_enforced_loss,pct_windows_stop_overshoot_gt_50,pct_windows_stop_overshoot_gt_100,average_exposure,median_exposure,percent_time_cash,percent_time_reduced_exposure,percent_time_full_exposure,stop_enforced_metric_quality,risk_framework_name,risk_band,risk_budget_used_pct,target_300_progress_pct,target_400_progress_pct,drawdown_warning_hit,drawdown_review_hit,hard_stop_hit,risk_framework_verdict,exposure_policy_status,instrument_risk_role,paper_forward_allowed_by_risk_framework,promotion_blockers,notes,rolling_metric_quality,rolling_notes
20260602_004658,independent_family_challenge,IEF_buy_hold,,,family_bond_treasury_ief_v1,bond_treasury_etf,bond_defensive_benchmark,True,bond_defensive_benchmark,benchmark,1.0,1.0,stress,90.0,all_possible,4793,4793,True,True,completed,0.043605257667431674,0.043605257667431674,0.0058418527018568745,0.0058418527018568745,0.0,0.0,0.0,3035.2689690075563,3035.2689690075563,3034.351918316328,-99.2358070000696,-398.3305247312819,0.6257041518881703,0.37429584811182975,0.0,0.02315877321093261,0.0012518255789693302,,,0.0,-348.63551783857156,0.0,0.0,,,,,,exact,balanced_speculative_research_v1,warning,0.6638842078854699,0.11756323002518759,0.0881724225188907,True,False,False,blocked_by_gate,paper_forward_eligible_if_candidate_validated,blocked_until_gate,False,none,"Independent family row: separate $3,000 account; not a portfolio mix.",exact_family_all_possible,Computed from cached adjusted prices or exact fixed-rule benchmark weights; raw OHLCV excluded.
20260602_004658,independent_family_challenge,IEF_buy_hold,,,family_bond_treasury_ief_v1,bond_treasury_etf,bond_defensive_benchmark,True,bond_defensive_benchmark,benchmark,1.0,1.0,stress,180.0,all_possible,4703,4703,True,True,completed,0.17244312141186477,0.17244312141186477,0.07080586859451414,0.07080586859451414,0.0,0.0,0.0,3081.2537332300417,3081.2537332300417,3073.3342252798875,-150.93146017426034,-523.3473600441753,0.6493727408037423,0.3506272591962577,0.0,0.10674037848182011,0.028067191154582182,,,0.0,-485.9329351863512,0.0,0.0,,,,,,exact,balanced_speculative_research_v1,review,0.8722456000736255,0.2708457774334723,0.20313433307510423,True,True,False,blocked_by_gate,paper_forward_eligible_if_candidate_validated,blocked_until_gate,False,none,"Independent family row: separate $3,000 account; not a portfolio mix.",exact_family_all_possible,Computed from cached adjusted prices or exact fixed-rule benchmark weights; raw OHLCV excluded.
20260602_004658,independent_family_challenge,IEF_buy_hold,,,family_bond_treasury_ief_v1,bond_treasury_etf,bond_defensive_benchmark,True,bond_defensive_benchmark,benchmark,1.0,1.0,stress,30.0,all_possible,4853,4853,True,True,completed,0.00288481351741191,0.00288481351741191,0.0,0.0,0.0,0.0,0.0,3008.5778302050753,3008.5778302050753,3009.055513165938,-52.865360975396925,-266.79666750674915,0.5604780548114568,0.43952194518854315,0.0,0.002678755409025345,0.0,,,0.0,-266.79666750674915,0.0,0.0,,,,,,exact,balanced_speculative_research_v1,normal,0.44466111251124857,0.028592767350251052,0.021444575512688288,False,False,False,blocked_by_gate,paper_forward_eligible_if_candidate_validated,blocked_until_gate,False,none,"Independent family row: separate $3,000 account; not a portfolio mix.",exact_family_all_possible,Computed from cached adjusted prices or exact fixed-rule benchmark weights; raw OHLCV excluded.
20260602_004658,independent_family_challenge,IEF_buy_hold,,,family_bond_treasury_ief_v1,bond_treasury_etf,bond_defensive_benchmark,True,bond_defensive_benchmark,benchmark,1.0,1.0,stress,60.0,all_possible,4823,4823,True,True,completed,0.013062409288824383,0.013062409288824383,0.002902757619738752,0.002902757619738752,0.0,0.0,0.0,3020.5682833148576,3020.5682833148576,3021.5429934196527,-79.29629218821037,-352.7776503713917,0.601078167115903,0.39892183288409705,0.0,0.005598175409496164,0.00041467965996267884,,,0.0,-350.21339736318714,0.0,0.0,,,,,,exact,balanced_speculative_research_v1,warning,0.5879627506189862,0.0685609443828586,0.05142070828714395,True,False,False,blocked_by_gate,paper_forward_eligible_if_candidate_validated,blocked_until_gate,False,none,"Independent family row: separate $3,000 account; not a portfolio mix.",exact_family_all_possible,Computed from cached adjusted prices or exact fixed-rule benchmark weights; raw OHLCV excluded.
20260602_004658,independent_family_challenge,GLD_buy_hold,,,family_gold_gld_v1,gold_commodity_etf,gold_defensive_benchmark,True,gold_defensive_benchmark,benchmark,1.0,1.0,standard,90.0,all_possible,4793,4793,True,True,completed,0.41915293135823073,0.4185270185687461,0.2789484665136658,0.2789484665136658,0.05174212393073232,0.01815147089505529,0.05174212393073232,3113.8949456089895,3108.132345477207,3112.3858438946163,-253.0237169717857,-878.652881566878,0.6459419987481744,0.35405800125182557,0.010014604631754642,0.2441059878990194,0.16461506363446693,,,0.0,-687.1035828668478,0.012309618193198415,0.0014604631754642186,,,,,,exact,balanced_speculative_research_v1,hard_stop,1.46442146927813,0.3604411515906895,0.2703308636930171,True,True,True,blocked_by_gate,paper_forward_eligible_if_candidate_validated,blocked_until_gate,False,project_stop_hit,"Independent family row: separate $3,000 account; not a portfolio mix.",exact_family_all_possible,Computed from cached adjusted prices or exact fixed-rule benchmark weights; raw OHLCV excluded.
20260602_004658,independent_family_challenge,GLD_buy_hold,,,family_gold_gld_v1,gold_commodity_etf,gold_defensive_benchmark,True,gold_defensive_benchmark,benchmark,1.0,1.0,standard,180.0,all_possible,4703,4703,True,True,completed,0.6062088028917713,0.6006804167552626,0.5079736338507336,0.5022326174782054,0.16776525621943442,0.054433340421007864,0.16776525621943442,3195.7589943798735,3167.109122240763,3223.073955823266,-403.54057381553,-989.7281314852548,0.6325749521581969,0.36742504784180313,0.02764193068254306,0.4265362534552413,0.36785030831384224,,,0.0,-732.0897605728942,0.05273229853285137,0.012970444397193281,,,,,,exact,balanced_speculative_research_v1,hard_stop,1.649546885808758,0.5570304074692103,0.41777280560190777,True,True,True,blocked_by_gate,paper_forward_eligible_if_candidate_validated,blocked_until_gate,False,project_stop_hit,"Independent family row: separate $3,000 account; not a portfolio mix.",exact_family_all_possible,Computed from cached adjusted prices or exact fixed-rule benchmark weights; raw OHLCV excluded.
20260602_004658,independent_family_challenge,GLD_buy_hold,,,family_gold_gld_v1,gold_commodity_etf,gold_defensive_benchmark,True,gold_defensive_benchmark,benchmark,1.0,1.0,standard,30.0,all_possible,4853,4853,True,True,completed,0.10859262311971976,0.10859262311971976,0.04821759736245621,0.04821759736245621,0.00494539460127756,0.0010302905419328251,0.00494539460127756,3021.5414656411026,3021.5414656411026,3037.2769307478657,-137.59980075052135,-764.0221174603544,0.5571811250772718,0.4428188749227282,0.000206058108386565,0.06346589738306202,0.023284566247681847,,,0.0,-608.3003954133274,0.001442406758705955,0.00082423243354626,,,,,,exact,balanced_speculative_research_v1,hard_stop,1.2733701957672572,0.07180488547034201,0.053853664102756514,True,True,True,blocked_by_gate,paper_forward_eligible_if_candidate_validated,blocked_until_gate,False,project_stop_hit,"Independent family row: separate $3,000 account; not a portfolio mix.",exact_family_all_possible,Computed from cached adjusted prices or exact fixed-rule benchmark weights; raw OHLCV excluded.
20260602_004658,independent_family_challenge,GLD_buy_hold,,,family_gold_gld_v1,gold_commodity_etf,gold_defensive_benchmark,True,gold_defensive_benchmark,benchmark,1.0,1.0,standard,60.0,all_possible,4823,4823,True,True,completed,0.30043541364296084,0.30043541364296084,0.17084801990462367,0.17084801990462367,0.02778353721749948,0.00725689404934688,0.02778353721749948,3061.7093640466687,3060.069926237112,3073.655643942866,-205.81814398546567,-816.5179116605354,0.6039809247356417,0.39601907526435826,0.004561476259589467,0.17271407837445574,0.102011196350819,,,0.0,-687.1035828668478,0.008500933029234915,0.001451378809869376,,,,,,exact,balanced_speculative_research_v1,hard_stop,1.3608631861008924,0.20023308745704071,0.15017481559278054,True,True,True,blocked_by_gate,paper_forward_eligible_if_candidate_validated,blocked_until_gate,False,project_stop_hit,"Independent family row: separate $3,000 account; not a portfolio mix.",exact_family_all_possible,Computed from cached adjusted prices or exact fixed-rule benchmark weights; raw OHLCV excluded.
20260602_004658,independent_family_challenge,GLD_buy_hold,,,family_gold_gld_v1,gold_commodity_etf,gold_defensive_benchmark,True,gold_defensive_benchmark,benchmark,1.0,1.0,stress,90.0,all_possible,4793,4793,True,True,completed,0.41581472981431256,0.41518881702482785,0.2758189025662424,0.2758189025662424,0.05153348633423743,0.01815147089505529,0.05153348633423743,3112.33675702704,3106.5671079233302,3110.873916575474,-253.04531090329738,-878.2152458697205,0.6442728979762153,0.3557271020237847,0.010431879824744418,0.2424368871270603,0.1635718756519925,,,0.0,-688.2804982775851,0.012309618193198415,0.0014604631754642186,,,,,,exact,balanced_speculative_research_v1,hard_stop,1.4636920764495343,0.35522369307776747,0.2664177698083256,True,True,True,blocked_by_gate,paper_forward_eligible_if_candidate_validated,blocked_until_gate,False,project_stop_hit,"Independent family row: separate $3,000 account; not a portfolio mix.",exact_family_all_possible,Computed from cached adjusted prices or exact fixed-rule benchmark weights; raw OHLCV excluded.
20260602_004658,independent_family_challenge,GLD_buy_hold,,,family_gold_gld_v1,gold_commodity_etf,gold_defensive_benchmark,True,gold_defensive_benchmark,benchmark,1.0,1.0,stress,180.0,all_possible,4703,4703,True,True,completed,0.6042951307675951,0.5987667446310866,0.5060599617265575,0.5003189453540293,0.16776525621943442,0.055071231129066554,0.16776525621943442,3194.1496232580853,3165.529404202461,3221.450377654339,-403.3479679767602,-989.2349317097214,0.63108654050606,0.36891345949394005,0.028279821390601742,0.4263236232192218,0.36699978736976396,,,0.0,-733.2307929092931,0.052944928768870934,0.012970444397193281,,,,,,exact,balanced_speculative_research_v1,hard_stop,1.648724886182869,0.5517646806748705,0.41382351050615285,True,True,True,blocked_by_gate,paper_forward_eligible_if_candidate_validated,blocked_until_gate,False,project_stop_hit,"Independent family row: separate $3,000 account; not a portfolio mix.",exact_family_all_possible,Computed from cached adjusted prices or exact fixed-rule benchmark weights; raw OHLCV excluded.
20260602_004658,independent_family_challenge,GLD_buy_hold,,,family_gold_gld_v1,gold_commodity_etf,gold_defensive_benchmark,True,gold_defensive_benchmark,benchmark,1.0,1.0,stress,30.0,all_possible,4853,4853,True,True,completed,0.10632598392746755,0.10632598392746755,0.046569132495363694,0.046569132495363694,0.00494539460127756,0.0010302905419328251,0.00494539460127756,3020.033715626665,3020.033715626665,3035.7582203513625,-137.6120196371753,-763.6498250298632,0.5536781372347002,0.44632186276529984,0.00041211621677313,0.06222954873274263,0.022872450030908716,,,0.0,-609.5929332293445,0.001442406758705955,0.00082423243354626,,,,,,exact,balanced_speculative_research_v1,hard_stop,1.2727497083831054,0.06677905208888357,0.05008428906666268,True,True,True,blocked_by_gate,paper_forward_eligible_if_candidate_validated,blocked_until_gate,False,project_stop_hit,"Independent family row: separate $3,000 account; not a portfolio mix.",exact_family_all_possible,Computed from cached adjusted prices or exact fixed-rule benchmark weights; raw OHLCV excluded.
20260602_004658,independent_family_challenge,GLD_buy_hold,,,family_gold_gld_v1,gold_commodity_etf,gold_defensive_benchmark,True,gold_defensive_benchmark,benchmark,1.0,1.0,stress,60.0,all_possible,4823,4823,True,True,completed,0.2973253161932407,0.2973253161932407,0.16856728177482894,0.16856728177482894,0.02778353721749948,0.00725689404934688,0.02778353721749948,3060.1773989652297,3058.578781886242,3072.1187718571696,-206.06326942877195,-816.1228090651284,0.6008708272859217,0.3991291727140784,0.004976155919552146,0.171055359734605,0.1009744972009123,,,0.0,-688.2804982775851,0.008500933029234915,0.001451378809869376,,,,,,exact,balanced_speculative_research_v1,hard_stop,1.360204681775214,0.19526260628747272,0.14644695471560454,True,True,True,blocked_by_gate,paper_forward_eligible_if_candidate_validated,blocked_until_gate,False,project_stop_hit,"Independent family row: separate $3,000 account; not a portfolio mix.",exact_family_all_possible,Computed from cached adjusted prices or exact fixed-rule benchmark weights; raw OHLCV excluded.
20260602_004658,independent_family_challenge,family_individual_stock_momentum_v1,,,family_individual_stock_momentum_v1,individual_stock_momentum,blocked_research_family,True,blocked_research_family,blocked,1.0,1.0,not_applicable,,not_run,0,0,False,False,blocked_by_gate,,,,,,,,,,,,,,,,,,,,,,,,,,,,,unavailable,balanced_speculative_research_v1,normal,0.0,0.0,0.0,False,False,False,blocked_by_gate,paper_forward_eligible_if_candidate_validated,blocked_until_gate,False,stop_enforced_metric_quality_unavailable;final_validation_completed_false,Gate 1A continue_defer; no survivorship-free data/delisting treatment.,unavailable,Gate 1A continue_defer; no survivorship-free data/delisting treatment.
20260602_004658,independent_family_challenge,family_options_directional_v1,,,family_options_directional_v1,options_directional,blocked_research_family,True,blocked_research_family,blocked,1.0,1.0,not_applicable,,not_run,0,0,False,False,blocked_by_gate,,,,,,,,,,,,,,,,,,,,,,,,,,,,,unavailable,balanced_speculative_research_v1,normal,0.0,0.0,0.0,False,False,False,blocked_by_gate,paper_forward_eligible_if_candidate_validated,blocked_until_gate,False,stop_enforced_metric_quality_unavailable;final_validation_completed_false,"No option-chain, bid/ask, IV, Greeks, assignment/exercise, margin, or spread-fill model.",unavailable,"No option-chain, bid/ask, IV, Greeks, assignment/exercise, margin, or spread-fill model."
20260602_004658,independent_family_challenge,family_options_premium_v1,,,family_options_premium_v1,options_premium,blocked_research_family,True,blocked_research_family,blocked,1.0,1.0,not_applicable,,not_run,0,0,False,False,blocked_by_gate,,,,,,,,,,,,,,,,,,,,,,,,,,,,,unavailable,balanced_speculative_research_v1,normal,0.0,0.0,0.0,False,False,False,blocked_by_gate,paper_forward_eligible_if_candidate_validated,blocked_until_gate,False,stop_enforced_metric_quality_unavailable;final_validation_completed_false,"No option-chain, margin, assignment, tail-risk, or realistic fill model.",unavailable,"No option-chain, margin, assignment, tail-risk, or realistic fill model."
20260602_004658,independent_family_challenge,family_futures_trend_following_v1,,,family_futures_trend_following_v1,futures_trend_following,blocked_research_family,True,blocked_research_family,blocked,1.0,1.0,not_applicable,,not_run,0,0,False,False,blocked_by_gate,,,,,,,,,,,,,,,,,,,,,,,,,,,,,unavailable,balanced_speculative_research_v1,normal,0.0,0.0,0.0,False,False,False,blocked_by_gate,paper_forward_eligible_if_candidate_validated,blocked_until_gate,False,stop_enforced_metric_quality_unavailable;final_validation_completed_false,"No continuous contract, roll, margin, leverage, or gap model.",unavailable,"No continuous contract, roll, margin, leverage, or gap model."
20260602_004658,independent_family_challenge,family_forex_momentum_carry_v1,,,family_forex_momentum_carry_v1,forex_momentum_carry,blocked_research_family,True,blocked_research_family,blocked,1.0,1.0,not_applicable,,not_run,0,0,False,False,blocked_by_gate,,,,,,,,,,,,,,,,,,,,,,,,,,,,,unavailable,balanced_speculative_research_v1,normal,0.0,0.0,0.0,False,False,False,blocked_by_gate,paper_forward_eligible_if_candidate_validated,blocked_until_gate,False,stop_enforced_metric_quality_unavailable;final_validation_completed_false,"No spread, financing, leverage, or broker execution model.",unavailable,"No spread, financing, leverage, or broker execution model."
20260602_004658,independent_family_challenge,family_intraday_orb_v1,,,family_intraday_orb_v1,intraday_opening_range_breakout,blocked_research_family,True,blocked_research_family,blocked,1.0,1.0,not_applicable,,not_run,0,0,False,False,blocked_by_gate,,,,,,,,,,,,,,,,,,,,,,,,,,,,,unavailable,balanced_speculative_research_v1,normal,0.0,0.0,0.0,False,False,False,blocked_by_gate,paper_forward_eligible_if_candidate_validated,blocked_until_gate,False,stop_enforced_metric_quality_unavailable;final_validation_completed_false,"Current daily bars cannot model intraday fills, spreads, queue, or stop behavior.",unavailable,"Current daily bars cannot model intraday fills, spreads, queue, or stop behavior."
20260602_004658,independent_family_challenge,family_volatility_products_v1,,,family_volatility_products_v1,volatility_products,blocked_research_family,True,blocked_research_family,blocked,1.0,1.0,not_applicable,,not_run,0,0,False,False,blocked_by_gate,,,,,,,,,,,,,,,,,,,,,,,,,,,,,unavailable,balanced_speculative_research_v1,normal,0.0,0.0,0.0,False,False,False,blocked_by_gate,paper_forward_eligible_if_candidate_validated,blocked_until_gate,False,stop_enforced_metric_quality_unavailable;final_validation_completed_false,"No product mechanics, decay, roll-yield, path-dependency, or event-risk model.",unavailable,"No product mechanics, decay, roll-yield, path-dependency, or event-risk model."
20260602_004658,independent_family_challenge,family_event_news_momentum_v1,,,family_event_news_momentum_v1,event_news_momentum,blocked_research_family,True,blocked_research_family,blocked,1.0,1.0,not_applicable,,not_run,0,0,False,False,blocked_by_gate,,,,,,,,,,,,,,,,,,,,,,,,,,,,,unavailable,balanced_speculative_research_v1,normal,0.0,0.0,0.0,False,False,False,blocked_by_gate,paper_forward_eligible_if_candidate_validated,blocked_until_gate,False,stop_enforced_metric_quality_unavailable;final_validation_completed_false,No point-in-time event timestamps or reliable historical event data.,unavailable,No point-in-time event timestamps or reliable historical event data.
