date,event_type,strategy,symbol,project_equity,high_water_mark,drawdown_dollars,drawdown_pct,daily_pnl,weekly_pnl,total_open_risk,cluster_open_risk,notes
2010-11-03,strategy_position_limit_reached,B_ETF_trend_following,XLK,3252.8490257257026,3252.8490257257026,0.0,0.0,,,32.886502994802235,32.886502994802235,Skipped signal: position_limit_exceeded
2010-11-03,strategy_position_limit_reached,B_ETF_trend_following,SPY,3252.8490257257026,3252.8490257257026,0.0,0.0,,,32.886502994802235,32.886502994802235,Skipped signal: position_limit_exceeded
2010-11-03,strategy_position_limit_reached,B_ETF_trend_following,XLV,3252.8490257257026,3252.8490257257026,0.0,0.0,,,32.886502994802235,32.886502994802235,Skipped signal: position_limit_exceeded
2010-11-03,strategy_position_limit_reached,B_ETF_trend_following,XLE,3252.8490257257026,3252.8490257257026,0.0,0.0,,,32.886502994802235,32.886502994802235,Skipped signal: position_limit_exceeded
2010-11-04,strategy_position_limit_reached,B_ETF_trend_following,XLK,3277.156467199057,3277.156467199057,0.0,0.0,,,26.598886943072674,26.598886943072674,Skipped signal: position_limit_exceeded
2010-11-04,strategy_position_limit_reached,B_ETF_trend_following,XLY,3277.156467199057,3277.156467199057,0.0,0.0,,,26.598886943072674,26.598886943072674,Skipped signal: position_limit_exceeded
2010-11-04,strategy_position_limit_reached,B_ETF_trend_following,SPY,3277.156467199057,3277.156467199057,0.0,0.0,,,26.598886943072674,26.598886943072674,Skipped signal: position_limit_exceeded
2010-11-04,strategy_position_limit_reached,B_ETF_trend_following,IWM,3277.156467199057,3277.156467199057,0.0,0.0,,,26.598886943072674,26.598886943072674,Skipped signal: position_limit_exceeded
2010-11-04,strategy_position_limit_reached,B_ETF_trend_following,XLV,3277.156467199057,3277.156467199057,0.0,0.0,,,26.598886943072674,26.598886943072674,Skipped signal: position_limit_exceeded
2010-11-05,strategy_position_limit_reached,B_ETF_trend_following,XLK,3272.689714328239,3272.689714328239,0.0,0.0,,,11.495626658177885,11.495626658177885,Skipped signal: position_limit_exceeded
2010-11-05,strategy_position_limit_reached,B_ETF_trend_following,XLY,3272.689714328239,3272.689714328239,0.0,0.0,,,11.495626658177885,11.495626658177885,Skipped signal: position_limit_exceeded
2010-11-05,strategy_position_limit_reached,B_ETF_trend_following,SPY,3272.689714328239,3272.689714328239,0.0,0.0,,,11.495626658177885,11.495626658177885,Skipped signal: position_limit_exceeded
2010-11-05,strategy_position_limit_reached,B_ETF_trend_following,IWM,3272.689714328239,3272.689714328239,0.0,0.0,,,11.495626658177885,11.495626658177885,Skipped signal: position_limit_exceeded
2010-11-05,strategy_position_limit_reached,B_ETF_trend_following,XLE,3272.689714328239,3272.689714328239,0.0,0.0,,,11.495626658177885,11.495626658177885,Skipped signal: position_limit_exceeded
2010-11-08,strategy_position_limit_reached,B_ETF_trend_following,XLY,3272.737960044658,3272.737960044658,0.0,0.0,,,10.578503256285405,10.578503256285405,Skipped signal: position_limit_exceeded
2010-11-08,strategy_position_limit_reached,B_ETF_trend_following,SPY,3272.737960044658,3272.737960044658,0.0,0.0,,,10.578503256285405,10.578503256285405,Skipped signal: position_limit_exceeded
2010-11-08,strategy_position_limit_reached,B_ETF_trend_following,XLE,3272.737960044658,3272.737960044658,0.0,0.0,,,10.578503256285405,10.578503256285405,Skipped signal: position_limit_exceeded
2010-11-08,strategy_position_limit_reached,B_ETF_trend_following,GLD,3272.737960044658,3272.737960044658,0.0,0.0,,,10.578503256285405,0.0,Skipped signal: position_limit_exceeded
2010-11-08,strategy_position_limit_reached,B_ETF_trend_following,IWM,3272.737960044658,3272.737960044658,0.0,0.0,,,10.578503256285405,10.578503256285405,Skipped signal: position_limit_exceeded
2010-11-09,strategy_position_limit_reached,B_ETF_trend_following,XLE,3260.3912458234586,3260.3912458234586,0.0,0.0,,,8.790935781736763,8.790935781736763,Skipped signal: position_limit_exceeded
2010-11-09,strategy_position_limit_reached,B_ETF_trend_following,GLD,3260.3912458234586,3260.3912458234586,0.0,0.0,,,8.790935781736763,0.0,Skipped signal: position_limit_exceeded
2010-11-09,strategy_position_limit_reached,B_ETF_trend_following,XLB,3260.3912458234586,3260.3912458234586,0.0,0.0,,,8.790935781736763,8.790935781736763,Skipped signal: position_limit_exceeded
2010-11-11,strategy_position_limit_reached,B_ETF_trend_following,XLE,3257.782152464629,3257.782152464629,0.0,0.0,,,8.421068764164556,8.421068764164556,Skipped signal: position_limit_exceeded
2010-11-12,strategy_position_limit_reached,B_ETF_trend_following,XLE,3232.743672640164,3232.743672640164,0.0,0.0,,,8.421068764164556,8.421068764164556,Skipped signal: position_limit_exceeded
2010-11-29,strategy_position_limit_reached,A_ETF_sector_momentum,SMH,3244.932307370076,3244.932307370076,0.0,0.0,,,68.29111141063326,68.29111141063326,Skipped signal: position_limit_exceeded
2010-12-06,strategy_position_limit_reached,A_ETF_sector_momentum,SMH,3340.665808545275,3340.665808545275,0.0,0.0,,,13.592420055980522,13.592420055980522,Skipped signal: position_limit_exceeded
2010-12-06,strategy_position_limit_reached,A_ETF_sector_momentum,XLE,3340.665808545275,3340.665808545275,0.0,0.0,,,13.592420055980522,13.592420055980522,Skipped signal: position_limit_exceeded
2010-12-13,strategy_position_limit_reached,A_ETF_sector_momentum,SMH,3348.3121770568882,3348.3121770568882,0.0,0.0,,,0.0,0.0,Skipped signal: position_limit_exceeded
2010-12-13,strategy_position_limit_reached,A_ETF_sector_momentum,IWM,3348.3121770568882,3348.3121770568882,0.0,0.0,,,0.0,0.0,Skipped signal: position_limit_exceeded
2010-12-20,strategy_position_limit_reached,A_ETF_sector_momentum,XLE,3368.7664335174804,3368.7664335174804,0.0,0.0,,,36.61985451425777,36.61985451425777,Skipped signal: position_limit_exceeded
2010-12-20,strategy_position_limit_reached,B_ETF_trend_following,XLY,3368.7654981536207,3368.7654981536207,0.0,0.0,,,36.7238400414436,36.7238400414436,Skipped signal: position_limit_exceeded
2010-12-20,strategy_position_limit_reached,B_ETF_trend_following,XLB,3368.7654981536207,3368.7654981536207,0.0,0.0,,,36.7238400414436,36.7238400414436,Skipped signal: position_limit_exceeded
2010-12-20,strategy_position_limit_reached,B_ETF_trend_following,QQQ,3368.7654981536207,3368.7654981536207,0.0,0.0,,,36.7238400414436,36.7238400414436,Skipped signal: position_limit_exceeded
2010-12-20,strategy_position_limit_reached,B_ETF_trend_following,SPY,3368.7654981536207,3368.7654981536207,0.0,0.0,,,36.7238400414436,36.7238400414436,Skipped signal: position_limit_exceeded
2010-12-21,strategy_position_limit_reached,B_ETF_trend_following,XLE,3395.1004476993453,3395.1004476993453,0.0,0.0,,,36.7238400414436,36.7238400414436,Skipped signal: position_limit_exceeded
2010-12-21,strategy_position_limit_reached,B_ETF_trend_following,XLY,3395.1004476993453,3395.1004476993453,0.0,0.0,,,36.7238400414436,36.7238400414436,Skipped signal: position_limit_exceeded
2010-12-21,strategy_position_limit_reached,B_ETF_trend_following,XLB,3395.1004476993453,3395.1004476993453,0.0,0.0,,,36.7238400414436,36.7238400414436,Skipped signal: position_limit_exceeded
2010-12-21,strategy_position_limit_reached,B_ETF_trend_following,QQQ,3395.1004476993453,3395.1004476993453,0.0,0.0,,,36.7238400414436,36.7238400414436,Skipped signal: position_limit_exceeded
2010-12-21,strategy_position_limit_reached,B_ETF_trend_following,XLK,3395.1004476993453,3395.1004476993453,0.0,0.0,,,36.7238400414436,36.7238400414436,Skipped signal: position_limit_exceeded
2010-12-22,strategy_position_limit_reached,B_ETF_trend_following,XLE,3393.592720594907,3393.592720594907,0.0,0.0,,,30.150171827023886,30.150171827023886,Skipped signal: position_limit_exceeded
2010-12-22,strategy_position_limit_reached,B_ETF_trend_following,XLY,3393.592720594907,3393.592720594907,0.0,0.0,,,30.150171827023886,30.150171827023886,Skipped signal: position_limit_exceeded
2010-12-22,strategy_position_limit_reached,B_ETF_trend_following,XLB,3393.592720594907,3393.592720594907,0.0,0.0,,,30.150171827023886,30.150171827023886,Skipped signal: position_limit_exceeded
2010-12-22,strategy_position_limit_reached,B_ETF_trend_following,QQQ,3393.592720594907,3393.592720594907,0.0,0.0,,,30.150171827023886,30.150171827023886,Skipped signal: position_limit_exceeded
2010-12-22,strategy_position_limit_reached,B_ETF_trend_following,SPY,3393.592720594907,3393.592720594907,0.0,0.0,,,30.150171827023886,30.150171827023886,Skipped signal: position_limit_exceeded
2010-12-23,strategy_position_limit_reached,B_ETF_trend_following,XLE,3385.91858510113,3385.91858510113,0.0,0.0,,,28.343459588798307,28.343459588798307,Skipped signal: position_limit_exceeded
2010-12-23,strategy_position_limit_reached,B_ETF_trend_following,XLY,3385.91858510113,3385.91858510113,0.0,0.0,,,28.343459588798307,28.343459588798307,Skipped signal: position_limit_exceeded
2010-12-23,strategy_position_limit_reached,B_ETF_trend_following,SPY,3385.91858510113,3385.91858510113,0.0,0.0,,,28.343459588798307,28.343459588798307,Skipped signal: position_limit_exceeded
2010-12-23,strategy_position_limit_reached,B_ETF_trend_following,XLI,3385.91858510113,3385.91858510113,0.0,0.0,,,28.343459588798307,28.343459588798307,Skipped signal: position_limit_exceeded
2010-12-23,strategy_position_limit_reached,B_ETF_trend_following,XLP,3385.91858510113,3385.91858510113,0.0,0.0,,,28.343459588798307,28.343459588798307,Skipped signal: position_limit_exceeded
2010-12-27,strategy_position_limit_reached,A_ETF_sector_momentum,XLE,3388.414709628613,3388.414709628613,0.0,0.0,,,25.911868038227208,25.911868038227208,Skipped signal: position_limit_exceeded
2010-12-27,strategy_position_limit_reached,B_ETF_trend_following,XLE,3388.414709628613,3388.414709628613,0.0,0.0,,,25.911868038227208,25.911868038227208,Skipped signal: position_limit_exceeded
2010-12-27,strategy_position_limit_reached,B_ETF_trend_following,XLB,3388.414709628613,3388.414709628613,0.0,0.0,,,25.911868038227208,25.911868038227208,Skipped signal: position_limit_exceeded
2010-12-27,strategy_position_limit_reached,B_ETF_trend_following,XLP,3388.414709628613,3388.414709628613,0.0,0.0,,,25.911868038227208,25.911868038227208,Skipped signal: position_limit_exceeded
2010-12-27,strategy_position_limit_reached,B_ETF_trend_following,XLU,3388.414709628613,3388.414709628613,0.0,0.0,,,25.911868038227208,25.911868038227208,Skipped signal: position_limit_exceeded
2010-12-28,strategy_position_limit_reached,B_ETF_trend_following,XLB,3378.2145200668774,3378.2145200668774,0.0,0.0,,,24.30197331502276,24.30197331502276,Skipped signal: position_limit_exceeded
2010-12-28,strategy_position_limit_reached,B_ETF_trend_following,XLK,3378.2145200668774,3378.2145200668774,0.0,0.0,,,24.30197331502276,24.30197331502276,Skipped signal: position_limit_exceeded
2010-12-28,strategy_position_limit_reached,B_ETF_trend_following,XLF,3378.2145200668774,3378.2145200668774,0.0,0.0,,,24.30197331502276,24.30197331502276,Skipped signal: position_limit_exceeded
2010-12-28,strategy_position_limit_reached,B_ETF_trend_following,XLU,3378.2145200668774,3378.2145200668774,0.0,0.0,,,24.30197331502276,24.30197331502276,Skipped signal: position_limit_exceeded
2010-12-29,strategy_position_limit_reached,B_ETF_trend_following,XLE,3388.152920934011,3388.152920934011,0.0,0.0,,,22.49705652287002,22.49705652287002,Skipped signal: position_limit_exceeded
2010-12-29,strategy_position_limit_reached,B_ETF_trend_following,XLB,3388.152920934011,3388.152920934011,0.0,0.0,,,22.49705652287002,22.49705652287002,Skipped signal: position_limit_exceeded
2010-12-29,strategy_position_limit_reached,B_ETF_trend_following,SPY,3388.152920934011,3388.152920934011,0.0,0.0,,,22.49705652287002,22.49705652287002,Skipped signal: position_limit_exceeded
2010-12-29,strategy_position_limit_reached,B_ETF_trend_following,XLU,3388.152920934011,3388.152920934011,0.0,0.0,,,22.49705652287002,22.49705652287002,Skipped signal: position_limit_exceeded
2010-12-30,strategy_position_limit_reached,B_ETF_trend_following,XLE,3383.6670204047045,3383.6670204047045,0.0,0.0,,,20.623767500609823,20.623767500609823,Skipped signal: position_limit_exceeded
2010-12-30,strategy_position_limit_reached,B_ETF_trend_following,XLB,3383.6670204047045,3383.6670204047045,0.0,0.0,,,20.623767500609823,20.623767500609823,Skipped signal: position_limit_exceeded
2010-12-30,strategy_position_limit_reached,B_ETF_trend_following,SPY,3383.6670204047045,3383.6670204047045,0.0,0.0,,,20.623767500609823,20.623767500609823,Skipped signal: position_limit_exceeded
2010-12-30,strategy_position_limit_reached,B_ETF_trend_following,XLK,3383.6670204047045,3383.6670204047045,0.0,0.0,,,20.623767500609823,20.623767500609823,Skipped signal: position_limit_exceeded
2010-12-31,strategy_position_limit_reached,B_ETF_trend_following,XLE,3370.339550188745,3370.339550188745,0.0,0.0,,,17.69592656075732,17.69592656075732,Skipped signal: position_limit_exceeded
2011-01-03,strategy_position_limit_reached,B_ETF_trend_following,XLE,3403.870583209542,3403.870583209542,0.0,0.0,,,16.436026005253815,16.436026005253815,Skipped signal: position_limit_exceeded
2011-01-04,strategy_position_limit_reached,B_ETF_trend_following,XLE,3395.95049787308,3395.95049787308,0.0,0.0,,,16.40858230060793,16.40858230060793,Skipped signal: position_limit_exceeded
2011-01-04,strategy_position_limit_reached,B_ETF_trend_following,XLB,3395.95049787308,3395.95049787308,0.0,0.0,,,16.40858230060793,16.40858230060793,Skipped signal: position_limit_exceeded
2011-01-04,strategy_position_limit_reached,B_ETF_trend_following,SPY,3395.95049787308,3395.95049787308,0.0,0.0,,,16.40858230060793,16.40858230060793,Skipped signal: position_limit_exceeded
2011-01-04,strategy_position_limit_reached,B_ETF_trend_following,XLY,3395.95049787308,3395.95049787308,0.0,0.0,,,16.40858230060793,16.40858230060793,Skipped signal: position_limit_exceeded
2011-01-04,strategy_position_limit_reached,B_ETF_trend_following,XLI,3395.95049787308,3395.95049787308,0.0,0.0,,,16.40858230060793,16.40858230060793,Skipped signal: position_limit_exceeded
2011-01-05,strategy_position_limit_reached,B_ETF_trend_following,XLK,3412.944552939509,3412.944552939509,0.0,0.0,,,16.40858230060793,16.40858230060793,Skipped signal: position_limit_exceeded
2011-01-05,strategy_position_limit_reached,B_ETF_trend_following,XLV,3412.944552939509,3412.944552939509,0.0,0.0,,,16.40858230060793,16.40858230060793,Skipped signal: position_limit_exceeded
2011-01-05,strategy_position_limit_reached,B_ETF_trend_following,XLU,3412.944552939509,3412.944552939509,0.0,0.0,,,16.40858230060793,16.40858230060793,Skipped signal: position_limit_exceeded
2011-01-06,strategy_position_limit_reached,B_ETF_trend_following,SPY,3406.9734501709763,3406.9734501709763,0.0,0.0,,,13.411146258140064,13.411146258140064,Skipped signal: position_limit_exceeded
2011-01-06,strategy_position_limit_reached,B_ETF_trend_following,XLK,3406.9734501709763,3406.9734501709763,0.0,0.0,,,13.411146258140064,13.411146258140064,Skipped signal: position_limit_exceeded
2011-01-06,strategy_position_limit_reached,B_ETF_trend_following,QQQ,3406.9734501709763,3406.9734501709763,0.0,0.0,,,13.411146258140064,13.411146258140064,Skipped signal: position_limit_exceeded
2011-01-06,strategy_position_limit_reached,B_ETF_trend_following,XLY,3406.9734501709763,3406.9734501709763,0.0,0.0,,,13.411146258140064,13.411146258140064,Skipped signal: position_limit_exceeded
2011-01-06,strategy_position_limit_reached,B_ETF_trend_following,XLI,3406.9734501709763,3406.9734501709763,0.0,0.0,,,13.411146258140064,13.411146258140064,Skipped signal: position_limit_exceeded
2011-01-07,strategy_position_limit_reached,B_ETF_trend_following,XLK,3402.308758857833,3402.308758857833,0.0,0.0,,,13.216761542996082,13.216761542996082,Skipped signal: position_limit_exceeded
2011-01-07,strategy_position_limit_reached,B_ETF_trend_following,QQQ,3402.308758857833,3402.308758857833,0.0,0.0,,,13.216761542996082,13.216761542996082,Skipped signal: position_limit_exceeded
2011-01-07,strategy_position_limit_reached,B_ETF_trend_following,XLV,3402.308758857833,3402.308758857833,0.0,0.0,,,13.216761542996082,13.216761542996082,Skipped signal: position_limit_exceeded
2011-01-10,strategy_position_limit_reached,A_ETF_sector_momentum,XLE,3401.329227250393,3401.329227250393,0.0,0.0,,,43.581321971208986,43.581321971208986,Skipped signal: position_limit_exceeded
2011-01-18,strategy_position_limit_reached,A_ETF_sector_momentum,XLI,3486.1742501769904,3486.1742501769904,0.0,0.0,,,7.836563663788021,7.836563663788021,Skipped signal: position_limit_exceeded
2011-01-25,strategy_position_limit_reached,B_ETF_trend_following,XLI,3398.31481975887,3398.31481975887,0.0,0.0,,,46.74545080546512,46.74545080546512,Skipped signal: position_limit_exceeded
2011-01-27,strategy_position_limit_reached,B_ETF_trend_following,XLI,3387.2829326511146,3387.2829326511146,0.0,0.0,,,43.932619899867845,43.932619899867845,Skipped signal: position_limit_exceeded
2011-01-27,strategy_position_limit_reached,B_ETF_trend_following,XLE,3387.2829326511146,3387.2829326511146,0.0,0.0,,,43.932619899867845,43.932619899867845,Skipped signal: position_limit_exceeded
2011-01-27,strategy_position_limit_reached,B_ETF_trend_following,SPY,3387.2829326511146,3387.2829326511146,0.0,0.0,,,43.932619899867845,43.932619899867845,Skipped signal: position_limit_exceeded
2011-01-27,strategy_position_limit_reached,B_ETF_trend_following,XLY,3387.2829326511146,3387.2829326511146,0.0,0.0,,,43.932619899867845,43.932619899867845,Skipped signal: position_limit_exceeded
2011-01-27,strategy_position_limit_reached,B_ETF_trend_following,XLK,3387.2829326511146,3387.2829326511146,0.0,0.0,,,43.932619899867845,43.932619899867845,Skipped signal: position_limit_exceeded
2011-01-28,strategy_position_limit_reached,B_ETF_trend_following,SPY,3323.092217166542,3323.092217166542,0.0,0.0,,,53.852291268039366,53.852291268039366,Skipped signal: position_limit_exceeded
2011-01-28,strategy_position_limit_reached,B_ETF_trend_following,SMH,3323.092217166542,3323.092217166542,0.0,0.0,,,53.852291268039366,53.852291268039366,Skipped signal: position_limit_exceeded
2011-01-28,strategy_position_limit_reached,B_ETF_trend_following,XLY,3323.092217166542,3323.092217166542,0.0,0.0,,,53.852291268039366,53.852291268039366,Skipped signal: position_limit_exceeded
2011-01-28,strategy_position_limit_reached,B_ETF_trend_following,XLK,3323.092217166542,3323.092217166542,0.0,0.0,,,53.852291268039366,53.852291268039366,Skipped signal: position_limit_exceeded
2011-03-01,strategy_position_limit_reached,B_ETF_trend_following,XLU,3438.5495408160778,3438.5495408160778,0.0,0.0,,,61.61471343000105,46.16507031801412,Skipped signal: position_limit_exceeded
2011-03-04,strategy_position_limit_reached,B_ETF_trend_following,SMH,3480.524992840504,3480.524992840504,0.0,0.0,,,46.412521357677385,42.80839542843496,Skipped signal: position_limit_exceeded
2011-03-04,strategy_position_limit_reached,B_ETF_trend_following,XLV,3480.524992840504,3480.524992840504,0.0,0.0,,,46.412521357677385,42.80839542843496,Skipped signal: position_limit_exceeded
2011-03-04,strategy_position_limit_reached,B_ETF_trend_following,XLU,3480.524992840504,3480.524992840504,0.0,0.0,,,46.412521357677385,42.80839542843496,Skipped signal: position_limit_exceeded
2011-03-09,strategy_position_limit_reached,B_ETF_trend_following,XLU,3419.5242096358984,3419.5242096358984,0.0,0.0,,,45.070545774690885,41.798849198712915,Skipped signal: position_limit_exceeded
2011-03-10,strategy_position_limit_reached,B_ETF_trend_following,XLU,3313.761137547441,3313.761137547441,0.0,0.0,,,44.66140795798536,41.798849198712915,Skipped signal: position_limit_exceeded
2011-03-10,strategy_position_limit_reached,B_ETF_trend_following,XLP,3313.761137547441,3313.761137547441,0.0,0.0,,,44.66140795798536,41.798849198712915,Skipped signal: position_limit_exceeded
2011-03-28,cluster_risk_block,B_ETF_trend_following,XLE,3361.4598693505486,3361.4598693505486,0.0,0.0,,,55.69291685738417,55.69291685738417,Skipped signal: correlation_cluster_risk_exceeded
2011-03-30,cluster_risk_block,B_ETF_trend_following,XLI,3403.4080393615614,3403.4080393615614,0.0,0.0,,,80.543912627751,80.543912627751,Skipped signal: correlation_cluster_risk_exceeded
2011-03-30,cluster_risk_block,B_ETF_trend_following,IWM,3403.4080393615614,3403.4080393615614,0.0,0.0,,,80.543912627751,80.543912627751,Skipped signal: correlation_cluster_risk_exceeded
2011-03-30,strategy_position_limit_reached,B_ETF_trend_following,XLB,3403.915983513935,3403.915983513935,0.0,0.0,,,85.93444017408625,85.93444017408625,Skipped signal: position_limit_exceeded
2011-03-31,strategy_position_limit_reached,B_ETF_trend_following,XLI,3400.3410142460134,3400.3410142460134,0.0,0.0,,,65.11242756511074,65.11242756511074,Skipped signal: position_limit_exceeded
2011-03-31,strategy_position_limit_reached,B_ETF_trend_following,XLV,3400.3410142460134,3400.3410142460134,0.0,0.0,,,65.11242756511074,65.11242756511074,Skipped signal: position_limit_exceeded
2011-03-31,strategy_position_limit_reached,B_ETF_trend_following,IWM,3400.3410142460134,3400.3410142460134,0.0,0.0,,,65.11242756511074,65.11242756511074,Skipped signal: position_limit_exceeded
2011-03-31,strategy_position_limit_reached,B_ETF_trend_following,XLB,3400.3410142460134,3400.3410142460134,0.0,0.0,,,65.11242756511074,65.11242756511074,Skipped signal: position_limit_exceeded
2011-04-01,strategy_position_limit_reached,B_ETF_trend_following,XLI,3412.606824317306,3412.606824317306,0.0,0.0,,,61.24160165152439,61.24160165152439,Skipped signal: position_limit_exceeded
2011-04-01,strategy_position_limit_reached,B_ETF_trend_following,XLV,3412.606824317306,3412.606824317306,0.0,0.0,,,61.24160165152439,61.24160165152439,Skipped signal: position_limit_exceeded
2011-04-01,strategy_position_limit_reached,B_ETF_trend_following,IWM,3412.606824317306,3412.606824317306,0.0,0.0,,,61.24160165152439,61.24160165152439,Skipped signal: position_limit_exceeded
2011-04-01,strategy_position_limit_reached,B_ETF_trend_following,XLB,3412.606824317306,3412.606824317306,0.0,0.0,,,61.24160165152439,61.24160165152439,Skipped signal: position_limit_exceeded
2011-04-04,strategy_position_limit_reached,B_ETF_trend_following,XLI,3416.8606606685767,3416.8606606685767,0.0,0.0,,,60.436751097090195,60.436751097090195,Skipped signal: position_limit_exceeded
2011-04-04,strategy_position_limit_reached,B_ETF_trend_following,XLV,3416.8606606685767,3416.8606606685767,0.0,0.0,,,60.436751097090195,60.436751097090195,Skipped signal: position_limit_exceeded
2011-04-04,strategy_position_limit_reached,B_ETF_trend_following,IWM,3416.8606606685767,3416.8606606685767,0.0,0.0,,,60.436751097090195,60.436751097090195,Skipped signal: position_limit_exceeded
2011-04-04,strategy_position_limit_reached,B_ETF_trend_following,SPY,3416.8606606685767,3416.8606606685767,0.0,0.0,,,60.436751097090195,60.436751097090195,Skipped signal: position_limit_exceeded
2011-04-04,strategy_position_limit_reached,B_ETF_trend_following,XLY,3416.8606606685767,3416.8606606685767,0.0,0.0,,,60.436751097090195,60.436751097090195,Skipped signal: position_limit_exceeded
2011-04-05,strategy_position_limit_reached,B_ETF_trend_following,XLI,3429.1619505747694,3429.1619505747694,0.0,0.0,,,57.39147390721439,57.39147390721439,Skipped signal: position_limit_exceeded
2011-04-05,strategy_position_limit_reached,B_ETF_trend_following,XLV,3429.1619505747694,3429.1619505747694,0.0,0.0,,,57.39147390721439,57.39147390721439,Skipped signal: position_limit_exceeded
2011-04-05,strategy_position_limit_reached,B_ETF_trend_following,IWM,3429.1619505747694,3429.1619505747694,0.0,0.0,,,57.39147390721439,57.39147390721439,Skipped signal: position_limit_exceeded
2011-04-05,strategy_position_limit_reached,B_ETF_trend_following,SPY,3429.1619505747694,3429.1619505747694,0.0,0.0,,,57.39147390721439,57.39147390721439,Skipped signal: position_limit_exceeded
2011-04-05,strategy_position_limit_reached,B_ETF_trend_following,XLY,3429.1619505747694,3429.1619505747694,0.0,0.0,,,57.39147390721439,57.39147390721439,Skipped signal: position_limit_exceeded
2011-04-06,strategy_position_limit_reached,B_ETF_trend_following,IWM,3411.208010887854,3411.208010887854,0.0,0.0,,,53.08228610451057,53.08228610451057,Skipped signal: position_limit_exceeded
2011-04-06,strategy_position_limit_reached,B_ETF_trend_following,GLD,3411.208010887854,3411.208010887854,0.0,0.0,,,53.08228610451057,0.0,Skipped signal: position_limit_exceeded
2011-04-06,strategy_position_limit_reached,B_ETF_trend_following,XLB,3411.208010887854,3411.208010887854,0.0,0.0,,,53.08228610451057,53.08228610451057,Skipped signal: position_limit_exceeded
2011-04-06,strategy_position_limit_reached,B_ETF_trend_following,XLY,3411.208010887854,3411.208010887854,0.0,0.0,,,53.08228610451057,53.08228610451057,Skipped signal: position_limit_exceeded
2011-04-07,strategy_position_limit_reached,B_ETF_trend_following,IWM,3405.1064608651154,3405.1064608651154,0.0,0.0,,,51.69984533610102,51.69984533610102,Skipped signal: position_limit_exceeded
2011-04-07,strategy_position_limit_reached,B_ETF_trend_following,GLD,3405.1064608651154,3405.1064608651154,0.0,0.0,,,51.69984533610102,0.0,Skipped signal: position_limit_exceeded
2011-04-07,strategy_position_limit_reached,B_ETF_trend_following,SPY,3405.1064608651154,3405.1064608651154,0.0,0.0,,,51.69984533610102,51.69984533610102,Skipped signal: position_limit_exceeded
2011-04-07,strategy_position_limit_reached,B_ETF_trend_following,SMH,3405.1064608651154,3405.1064608651154,0.0,0.0,,,51.69984533610102,51.69984533610102,Skipped signal: position_limit_exceeded
2011-04-08,strategy_position_limit_reached,B_ETF_trend_following,GLD,3400.1999794924423,3400.1999794924423,0.0,0.0,,,49.42716877472637,0.0,Skipped signal: position_limit_exceeded
2011-04-11,strategy_position_limit_reached,B_ETF_trend_following,GLD,3351.681166782002,3351.681166782002,0.0,0.0,,,46.15413420405326,0.0,Skipped signal: position_limit_exceeded
2011-04-12,strategy_position_limit_reached,B_ETF_trend_following,XLV,3276.3786365786777,3276.3786365786777,0.0,0.0,,,45.477337089254576,45.477337089254576,Skipped signal: position_limit_exceeded
2011-04-15,strategy_position_limit_reached,B_ETF_trend_following,GLD,3310.0555952227187,3310.0555952227187,0.0,0.0,,,21.80485247859781,0.0,Skipped signal: position_limit_exceeded
2011-04-18,strategy_position_limit_reached,B_ETF_trend_following,GLD,3293.5466467937854,3293.5466467937854,0.0,0.0,,,46.60253266282798,0.0,Skipped signal: position_limit_exceeded
2011-04-19,strategy_position_limit_reached,B_ETF_trend_following,GLD,3310.8011939380144,3310.8011939380144,0.0,0.0,,,46.60253266282798,0.0,Skipped signal: position_limit_exceeded
2011-04-21,strategy_position_limit_reached,B_ETF_trend_following,GLD,3341.362974099533,3341.362974099533,0.0,0.0,,,30.06391051158647,0.0,Skipped signal: position_limit_exceeded
2011-04-21,strategy_position_limit_reached,B_ETF_trend_following,XLY,3341.362974099533,3341.362974099533,0.0,0.0,,,30.06391051158647,30.06391051158647,Skipped signal: position_limit_exceeded
2011-04-21,strategy_position_limit_reached,B_ETF_trend_following,QQQ,3341.362974099533,3341.362974099533,0.0,0.0,,,30.06391051158647,30.06391051158647,Skipped signal: position_limit_exceeded
2011-04-21,strategy_position_limit_reached,B_ETF_trend_following,SMH,3341.362974099533,3341.362974099533,0.0,0.0,,,30.06391051158647,30.06391051158647,Skipped signal: position_limit_exceeded
2011-04-21,strategy_position_limit_reached,B_ETF_trend_following,XLU,3341.362974099533,3341.362974099533,0.0,0.0,,,30.06391051158647,30.06391051158647,Skipped signal: position_limit_exceeded
2011-04-25,strategy_position_limit_reached,A_ETF_sector_momentum,GLD,3339.2012912314567,3339.2012912314567,0.0,0.0,,,23.038024026594385,0.0,Skipped signal: position_limit_exceeded
2011-04-25,strategy_position_limit_reached,B_ETF_trend_following,GLD,3339.2012912314567,3339.2012912314567,0.0,0.0,,,23.038024026594385,0.0,Skipped signal: position_limit_exceeded
2011-04-25,strategy_position_limit_reached,B_ETF_trend_following,XLY,3339.2012912314567,3339.2012912314567,0.0,0.0,,,23.038024026594385,23.038024026594385,Skipped signal: position_limit_exceeded
2011-04-25,strategy_position_limit_reached,B_ETF_trend_following,SPY,3339.2012912314567,3339.2012912314567,0.0,0.0,,,23.038024026594385,23.038024026594385,Skipped signal: position_limit_exceeded
