run_id,lane,strategy,role,credibility_tier,leverage_multiplier,exposure_multiplier,standard_or_stress,horizon,rolling_method,number_of_windows,possible_window_count,sampled_results_are_final,final_validation_completed,pct_target_300_hit,pct_target_300_before_stop,pct_target_400_hit,pct_target_400_before_stop,pct_any_project_stop_hit,pct_absolute_floor_stop_hit,pct_trailing_drawdown_stop_hit,median_final_equity,median_stop_enforced_final_equity,mean_stop_enforced_final_equity,median_max_drawdown,worst_max_drawdown,pct_positive_return,pct_loss,pct_below_2400,pct_above_3300,pct_above_3400,worst_stop_enforced_loss,pct_windows_stop_overshoot_gt_50,pct_windows_stop_overshoot_gt_100,average_exposure,median_exposure,percent_time_cash,percent_time_reduced_exposure,percent_time_full_exposure,stop_enforced_metric_quality,risk_framework_name,risk_band,risk_budget_used_pct,target_300_progress_pct,target_400_progress_pct,drawdown_warning_hit,drawdown_review_hit,hard_stop_hit,risk_framework_verdict,exposure_policy_status,instrument_risk_role,paper_forward_allowed_by_risk_framework,promotion_blockers,notes,rolling_metric_quality,rolling_notes
20260601_012350,etf_volatility_control_diagnostic,SPY_200d_vol_target_12_cap_1_10_v1,risk_control_diagnostic,tier1_exploratory,1.0,1.1,standard,180,all_possible,4451,4451,True,True,0.4960682992585936,0.4960682992585936,0.3399236126713098,0.3399236126713098,0.0,0.0,0.0,3178.127601941075,3178.127601941075,3176.167364984528,-220.18440253655126,-547.0603219194318,0.6596270501011009,0.30105594248483486,0.0,0.36171646820939113,0.22242192765670635,-369.5025098171782,0.0,0.0,0.7218013829152017,0.8781860561171415,0.210621832796625,0.5528021168776056,0.23657605032576948,approximate,balanced_speculative_research_v1,review,0.9117672031990529,0.5937586731369174,0.44531900485268805,True,True,False,diagnostic_only,diagnostic_only,diagnostic,False,tier1_exploratory;leverage_or_exposure_diagnostic;exposure_multiplier_gt_1;stop_enforced_metric_quality_approximate,"SPY_200d 12% target-vol diagnostic with 60-day realized volatility and 1.10 cap; financing=5.0%; catastrophic_loss=False. Tier 1 diagnostic only, not paper-forward ready.",approximate_volatility_control_diagnostic,Predeclared target vol/window/cap; no target-vol grid search or strategy-rule change.
20260601_012350,etf_volatility_control_diagnostic,SPY_200d_vol_target_12_cap_1_10_v1,risk_control_diagnostic,tier1_exploratory,1.0,1.1,standard,30,all_possible,4601,4601,True,True,0.0004346881112801565,0.0004346881112801565,0.0,0.0,0.0,0.0,0.0,3022.952329249093,3022.952329249093,3026.5984668576466,-68.51664069024719,-483.66527915903134,0.5735709628341665,0.3086285590089111,0.0,0.00021734405564007825,0.0,-459.3891496726742,0.0,0.0,0.6921304592654806,0.8847938128678039,0.24385278562631313,0.5317612113308701,0.2243860030428168,approximate,balanced_speculative_research_v1,review,0.8061087985983856,0.07650776416364352,0.057380823122732634,True,True,False,diagnostic_only,diagnostic_only,diagnostic,False,tier1_exploratory;leverage_or_exposure_diagnostic;exposure_multiplier_gt_1;stop_enforced_metric_quality_approximate,"SPY_200d 12% target-vol diagnostic with 60-day realized volatility and 1.10 cap; financing=5.0%; catastrophic_loss=False. Tier 1 diagnostic only, not paper-forward ready.",approximate_volatility_control_diagnostic,Predeclared target vol/window/cap; no target-vol grid search or strategy-rule change.
20260601_012350,etf_volatility_control_diagnostic,SPY_200d_vol_target_12_cap_1_10_v1,risk_control_diagnostic,tier1_exploratory,1.0,1.1,standard,60,all_possible,4571,4571,True,True,0.049442135200175014,0.049442135200175014,0.003937869175235178,0.003937869175235178,0.0,0.0,0.0,3054.7307298349315,3054.7307298349315,3054.76035616116,-115.5126171651832,-499.9023536061927,0.631152920586305,0.29402756508422667,0.0,0.029971559833734413,0.0024064756070881644,-459.3891496726742,0.0,0.0,0.7066569124497353,0.8813549610182806,0.2282724422081237,0.5419747684678772,0.22975278932399915,approximate,balanced_speculative_research_v1,review,0.8331705893436545,0.18243576611643827,0.1368268245873287,True,True,False,diagnostic_only,diagnostic_only,diagnostic,False,tier1_exploratory;leverage_or_exposure_diagnostic;exposure_multiplier_gt_1;stop_enforced_metric_quality_approximate,"SPY_200d 12% target-vol diagnostic with 60-day realized volatility and 1.10 cap; financing=5.0%; catastrophic_loss=False. Tier 1 diagnostic only, not paper-forward ready.",approximate_volatility_control_diagnostic,Predeclared target vol/window/cap; no target-vol grid search or strategy-rule change.
20260601_012350,etf_volatility_control_diagnostic,SPY_200d_vol_target_12_cap_1_00_v1,risk_control_diagnostic,tier1_exploratory,1.0,1.0,stress,90,all_possible,4541,4541,True,True,0.14512221977537987,0.14512221977537987,0.03281215591279454,0.03281215591279454,0.0,0.0,0.0,3085.7928314385586,3085.7928314385586,3081.550095833659,-142.34869559338404,-502.5552218490193,0.6439110328121559,0.29773177714159876,0.0,0.08874697203259194,0.01981942303457388,-457.6072425805878,0.0,0.0,0.6833619406034445,0.8859246629102288,0.22141721108908952,0.4197460177640755,0.358836771146835,exact,balanced_speculative_research_v1,review,0.8375920364150321,0.2859761047951952,0.21448207859639637,True,True,False,diagnostic_only,paper_forward_eligible_if_candidate_validated,diagnostic,False,tier1_exploratory;leverage_or_exposure_diagnostic,"SPY_200d 12% target-vol diagnostic with 60-day realized volatility and 1.00 cap; financing=0.0%; catastrophic_loss=False. Tier 1 diagnostic only, not paper-forward ready.",exact_volatility_control_diagnostic,Predeclared target vol/window/cap; no target-vol grid search or strategy-rule change.
20260601_012350,etf_volatility_control_diagnostic,SPY_200d_vol_target_12_cap_1_00_v1,risk_control_diagnostic,tier1_exploratory,1.0,1.0,stress,180,all_possible,4451,4451,True,True,0.4787688159964053,0.4787688159964053,0.3206021118849697,0.3206021118849697,0.0,0.0,0.0,3176.3443471167834,3176.3443471167834,3170.9162158629247,-216.01734872786528,-533.4434180643052,0.6537856661424399,0.3068973264434958,0.0,0.35407773534037296,0.21388452033250954,-364.4192828728692,0.0,0.0,0.6919885294951238,0.8781860561171415,0.210621832796625,0.42728350682742955,0.3620946603759455,exact,balanced_speculative_research_v1,review,0.8890723634405087,0.587814490389278,0.44086086779195854,True,True,False,diagnostic_only,paper_forward_eligible_if_candidate_validated,diagnostic,False,tier1_exploratory;leverage_or_exposure_diagnostic,"SPY_200d 12% target-vol diagnostic with 60-day realized volatility and 1.00 cap; financing=0.0%; catastrophic_loss=False. Tier 1 diagnostic only, not paper-forward ready.",exact_volatility_control_diagnostic,Predeclared target vol/window/cap; no target-vol grid search or strategy-rule change.
20260601_012350,etf_volatility_control_diagnostic,SPY_200d_vol_target_12_cap_1_00_v1,risk_control_diagnostic,tier1_exploratory,1.0,1.0,stress,30,all_possible,4601,4601,True,True,0.00021734405564007825,0.00021734405564007825,0.0,0.0,0.0,0.0,0.0,3022.2220430485395,3022.2220430485395,3025.001834177602,-67.27590279367269,-472.3570066657958,0.572266898500326,0.30993262334275157,0.0,0.00021734405564007825,0.0,-452.17503947698333,0.0,0.0,0.6636394536275482,0.8847938128678039,0.24385278562631313,0.40801275085126426,0.34813446352242267,exact,balanced_speculative_research_v1,review,0.7872616777763263,0.07407347682846496,0.05555510762134872,True,True,False,diagnostic_only,paper_forward_eligible_if_candidate_validated,diagnostic,False,tier1_exploratory;leverage_or_exposure_diagnostic,"SPY_200d 12% target-vol diagnostic with 60-day realized volatility and 1.00 cap; financing=0.0%; catastrophic_loss=False. Tier 1 diagnostic only, not paper-forward ready.",exact_volatility_control_diagnostic,Predeclared target vol/window/cap; no target-vol grid search or strategy-rule change.
20260601_012350,etf_volatility_control_diagnostic,SPY_200d_vol_target_12_cap_1_00_v1,risk_control_diagnostic,tier1_exploratory,1.0,1.0,stress,60,all_possible,4571,4571,True,True,0.03872238022314592,0.03872238022314592,0.0024064756070881644,0.0024064756070881644,0.0,0.0,0.0,3056.0008648221133,3056.0008648221133,3052.5265345104135,-112.92880110923988,-487.0917765916097,0.6324655436447167,0.29271494202581494,0.0,0.022533362502734633,0.0017501640778823015,-452.17503947698333,0.0,0.0,0.6774906392521599,0.8813549610182806,0.2282724422081237,0.41546707503828484,0.3562604827535915,exact,balanced_speculative_research_v1,review,0.8118196276526828,0.18666954940704425,0.14000216205528318,True,True,False,diagnostic_only,paper_forward_eligible_if_candidate_validated,diagnostic,False,tier1_exploratory;leverage_or_exposure_diagnostic,"SPY_200d 12% target-vol diagnostic with 60-day realized volatility and 1.00 cap; financing=0.0%; catastrophic_loss=False. Tier 1 diagnostic only, not paper-forward ready.",exact_volatility_control_diagnostic,Predeclared target vol/window/cap; no target-vol grid search or strategy-rule change.
20260601_012350,etf_volatility_control_diagnostic,SPY_200d_vol_target_12_cap_1_10_v1,risk_control_diagnostic,tier1_exploratory,1.0,1.1,stress,90,all_possible,4541,4541,True,True,0.16450121118696323,0.16450121118696323,0.04536445716802467,0.04536445716802467,0.0,0.0,0.0,3082.027207770435,3082.027207770435,3080.9140083116663,-148.13339015740576,-520.8407545405262,0.6353226161638406,0.3063201937899141,0.0,0.0953534463774499,0.024664170887469722,-469.5875009051906,0.0,0.0,0.7127762668878971,0.8859246629102288,0.22141721108908952,0.5464851109643005,0.2320976779466099,approximate,balanced_speculative_research_v1,review,0.8680679242342103,0.27342402590144954,0.20506801942608718,True,True,False,diagnostic_only,diagnostic_only,diagnostic,False,tier1_exploratory;leverage_or_exposure_diagnostic;exposure_multiplier_gt_1;stop_enforced_metric_quality_approximate,"SPY_200d 12% target-vol diagnostic with 60-day realized volatility and 1.10 cap; financing=5.0%; catastrophic_loss=False. Tier 1 diagnostic only, not paper-forward ready.",approximate_volatility_control_diagnostic,Predeclared target vol/window/cap; no target-vol grid search or strategy-rule change.
20260601_012350,etf_volatility_control_diagnostic,SPY_200d_vol_target_12_cap_1_10_v1,risk_control_diagnostic,tier1_exploratory,1.0,1.1,stress,180,all_possible,4451,4451,True,True,0.48483486856886093,0.48483486856886093,0.33363289148505954,0.33363289148505954,0.0,0.0,0.0,3171.082955436123,3171.082955436123,3169.872787399907,-223.14994964301923,-552.385748552364,0.6501909683217254,0.3104920242642103,0.0,0.35497640979555156,0.21860256122219726,-377.1329504920318,0.0,0.0,0.7218013829152017,0.8781860561171415,0.210621832796625,0.5528021168776056,0.23657605032576948,approximate,balanced_speculative_research_v1,review,0.9206429142539401,0.5702765181204101,0.42770738859030755,True,True,False,diagnostic_only,diagnostic_only,diagnostic,False,tier1_exploratory;leverage_or_exposure_diagnostic;exposure_multiplier_gt_1;stop_enforced_metric_quality_approximate,"SPY_200d 12% target-vol diagnostic with 60-day realized volatility and 1.10 cap; financing=5.0%; catastrophic_loss=False. Tier 1 diagnostic only, not paper-forward ready.",approximate_volatility_control_diagnostic,Predeclared target vol/window/cap; no target-vol grid search or strategy-rule change.
20260601_012350,etf_volatility_control_diagnostic,SPY_200d_vol_target_12_cap_1_10_v1,risk_control_diagnostic,tier1_exploratory,1.0,1.1,stress,30,all_possible,4601,4601,True,True,0.00021734405564007825,0.00021734405564007825,0.0,0.0,0.0,0.0,0.0,3021.3103908168014,3021.3103908168014,3024.740401982377,-68.82874859304047,-488.1356367632561,0.5681373614431645,0.3140621603999131,0.0,0.00021734405564007825,0.0,-465.2741163019973,0.0,0.0,0.6921304592654806,0.8847938128678039,0.24385278562631313,0.5317612113308701,0.2243860030428168,approximate,balanced_speculative_research_v1,review,0.8135593946054268,0.07103463605600457,0.05327597704200343,True,True,False,diagnostic_only,diagnostic_only,diagnostic,False,tier1_exploratory;leverage_or_exposure_diagnostic;exposure_multiplier_gt_1;stop_enforced_metric_quality_approximate,"SPY_200d 12% target-vol diagnostic with 60-day realized volatility and 1.10 cap; financing=5.0%; catastrophic_loss=False. Tier 1 diagnostic only, not paper-forward ready.",approximate_volatility_control_diagnostic,Predeclared target vol/window/cap; no target-vol grid search or strategy-rule change.
20260601_012350,etf_volatility_control_diagnostic,SPY_200d_vol_target_12_cap_1_10_v1,risk_control_diagnostic,tier1_exploratory,1.0,1.1,stress,60,all_possible,4571,4571,True,True,0.04812951214176329,0.04812951214176329,0.003937869175235178,0.003937869175235178,0.0,0.0,0.0,3052.0804532124553,3052.0804532124553,3052.0538969763597,-116.0117758409715,-504.5213974275657,0.6252461168234522,0.2999343688470794,0.0,0.028658936775322687,0.002187705097352877,-465.2741163019973,0.0,0.0,0.7066569124497353,0.8813549610182806,0.2282724422081237,0.5419747684678772,0.22975278932399915,approximate,balanced_speculative_research_v1,review,0.8408689957126095,0.17360151070818422,0.13020113303113817,True,True,False,diagnostic_only,diagnostic_only,diagnostic,False,tier1_exploratory;leverage_or_exposure_diagnostic;exposure_multiplier_gt_1;stop_enforced_metric_quality_approximate,"SPY_200d 12% target-vol diagnostic with 60-day realized volatility and 1.10 cap; financing=5.0%; catastrophic_loss=False. Tier 1 diagnostic only, not paper-forward ready.",approximate_volatility_control_diagnostic,Predeclared target vol/window/cap; no target-vol grid search or strategy-rule change.
20260601_012350,etf_benchmark,BIL_cash_proxy,benchmark,benchmark,1.0,1.0,standard,90,all_possible,4541,4541,True,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2999.8119756888113,2999.8119756888113,3011.451425908329,-2.155028394641704,-24.674171298818692,0.4857960801585554,0.5142039198414446,0.0,0.0,0.0,-14.342627892100154,0.0,0.0,,,,,,exact,balanced_speculative_research_v1,normal,0.041123618831364485,0.0,0.0,False,False,False,watchlist,paper_forward_eligible_if_candidate_validated,defensive_benchmark,True,none,Computed directly from cached adjusted ETF benchmark prices on the finalist effective calendar.,exact,Computed from cached adjusted ETF benchmark equity curve.
20260601_012350,etf_benchmark,BIL_cash_proxy,benchmark,benchmark,1.0,1.0,standard,180,all_possible,4451,4451,True,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3001.1260668987643,3001.1260668987643,3024.093802908755,-2.6160670359881806,-24.674171298818692,0.5279712424174343,0.47202875758256574,0.0,0.0,0.0,-12.127978936356612,0.0,0.0,,,,,,exact,balanced_speculative_research_v1,normal,0.041123618831364485,0.00375355632921431,0.0028151672469107327,False,False,False,watchlist,paper_forward_eligible_if_candidate_validated,defensive_benchmark,True,none,Computed directly from cached adjusted ETF benchmark prices on the finalist effective calendar.,exact,Computed from cached adjusted ETF benchmark equity curve.
20260601_012350,etf_benchmark,BIL_cash_proxy,benchmark,benchmark,1.0,1.0,standard,30,all_possible,4601,4601,True,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2999.1557409301963,2999.1557409301963,3002.784305368906,-1.827976990019124,-24.674171298818692,0.43512279939143667,0.5648772006085634,0.0,0.0,0.0,-13.175339994850674,0.0,0.0,,,,,,exact,balanced_speculative_research_v1,normal,0.041123618831364485,0.0,0.0,False,False,False,watchlist,paper_forward_eligible_if_candidate_validated,defensive_benchmark,True,none,Computed directly from cached adjusted ETF benchmark prices on the finalist effective calendar.,exact,Computed from cached adjusted ETF benchmark equity curve.
20260601_012350,etf_benchmark,BIL_cash_proxy,benchmark,benchmark,1.0,1.0,standard,60,all_possible,4571,4571,True,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2999.611730249524,2999.611730249524,3007.1362033249393,-2.153416920446034,-24.674171298818692,0.4670750382848392,0.5329249617151608,0.0,0.0,0.0,-13.43056890810567,0.0,0.0,,,,,,exact,balanced_speculative_research_v1,normal,0.041123618831364485,0.0,0.0,False,False,False,watchlist,paper_forward_eligible_if_candidate_validated,defensive_benchmark,True,none,Computed directly from cached adjusted ETF benchmark prices on the finalist effective calendar.,exact,Computed from cached adjusted ETF benchmark equity curve.
20260601_012350,etf_benchmark,BIL_cash_proxy,benchmark,benchmark,1.0,1.0,stress,90,all_possible,4541,4541,True,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2998.3109938250236,2998.3109938250236,3009.945019908661,-3.653523225269055,-26.168074458362753,0.4461572340894076,0.5538427659105923,0.0,0.0,0.0,-15.841718492021755,0.0,0.0,,,,,,exact,balanced_speculative_research_v1,normal,0.04361345743060459,0.0,0.0,False,False,False,watchlist,paper_forward_eligible_if_candidate_validated,defensive_benchmark,True,none,Computed directly from cached adjusted ETF benchmark prices on the finalist effective calendar.,exact,Computed from cached adjusted ETF benchmark equity curve.
20260601_012350,etf_benchmark,BIL_cash_proxy,benchmark,benchmark,1.0,1.0,stress,180,all_possible,4451,4451,True,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2999.6247532084726,2999.6247532084726,3022.581070407522,-3.6574321202110696,-26.168074458362753,0.4922489328240845,0.5077510671759156,0.0,0.0,0.0,-13.628181505609064,0.0,0.0,,,,,,exact,balanced_speculative_research_v1,normal,0.04361345743060459,0.0,0.0,False,False,False,watchlist,paper_forward_eligible_if_candidate_validated,defensive_benchmark,True,none,Computed directly from cached adjusted ETF benchmark prices on the finalist effective calendar.,exact,Computed from cached adjusted ETF benchmark equity curve.
20260601_012350,etf_benchmark,BIL_cash_proxy,benchmark,benchmark,1.0,1.0,stress,30,all_possible,4601,4601,True,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2997.6557398027803,2997.6557398027803,3001.2822363024948,-3.327275053160065,-26.168074458362753,0.3868724190393393,0.6131275809606608,0.0,0.0,0.0,-14.675016686909657,0.0,0.0,,,,,,exact,balanced_speculative_research_v1,normal,0.04361345743060459,0.0,0.0,False,False,False,watchlist,paper_forward_eligible_if_candidate_validated,defensive_benchmark,True,none,Computed directly from cached adjusted ETF benchmark prices on the finalist effective calendar.,exact,Computed from cached adjusted ETF benchmark equity curve.
20260601_012350,etf_benchmark,BIL_cash_proxy,benchmark,benchmark,1.0,1.0,stress,60,all_possible,4571,4571,True,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2998.1115014484853,2998.1115014484853,3005.6319566535867,-3.6529238322859783,-26.168074458362753,0.42725880551301687,0.5727411944869831,0.0,0.0,0.0,-14.930117450408488,0.0,0.0,,,,,,exact,balanced_speculative_research_v1,normal,0.04361345743060459,0.0,0.0,False,False,False,watchlist,paper_forward_eligible_if_candidate_validated,defensive_benchmark,True,none,Computed directly from cached adjusted ETF benchmark prices on the finalist effective calendar.,exact,Computed from cached adjusted ETF benchmark equity curve.
