run_id,lane,strategy,credibility_tier,leverage_multiplier,standard_or_stress,horizon,rolling_method,number_of_windows,possible_window_count,sampled_results_are_final,final_validation_completed,pct_target_300_hit,pct_target_300_before_stop,pct_target_400_hit,pct_target_400_before_stop,pct_any_project_stop_hit,pct_absolute_floor_stop_hit,pct_trailing_drawdown_stop_hit,median_final_equity,median_stop_enforced_final_equity,mean_stop_enforced_final_equity,median_max_drawdown,worst_max_drawdown,pct_positive_return,pct_loss,pct_below_2400,pct_above_3300,pct_above_3400,stop_enforced_metric_quality,notes,rolling_metric_quality,rolling_notes
20260531_213121,simulated_leverage_diagnostic,SPY_200d_trend_model_sim_1_25x,tier1_exploratory,1.25,standard,60,all_possible,4571,4571,True,True,0.19383067162546488,0.19383067162546488,0.06606869394005688,0.06606869394005688,0.02078319842485233,0.006125574272588055,0.02078319842485233,3085.553426017275,3085.553426017275,3075.519006269161,-165.07597324349445,-722.9739756343993,0.6707503828483921,0.32924961715160794,0.003937869175235178,0.1382629621527018,0.04112885583023408,approximate,"Approximate ETF leverage diagnostic using 1.25x return multiplier, 5.0% annual financing, catastrophic_loss=False.",approximate_simulated_leverage,"Diagnostic only; no real margin, liquidation, or leveraged product path dependency model."
20260531_213121,simulated_leverage_diagnostic,SPY_200d_trend_model_sim_1_5x,tier1_exploratory,1.5,standard,90,all_possible,4541,4541,True,True,0.4032151508478309,0.4032151508478309,0.26712177934375686,0.26712177934375686,0.04712618365998679,0.022902444395507596,0.04712618365998679,3121.768544574752,3121.768544574752,3119.197519211178,-264.2726285354679,-983.1552071395613,0.6284959260074874,0.3715040739925127,0.009249064082801146,0.28870292887029286,0.17947588636864126,approximate,"Approximate ETF leverage diagnostic using 1.5x return multiplier, 8.0% annual financing, catastrophic_loss=False.",approximate_simulated_leverage,"Diagnostic only; no real margin, liquidation, or leveraged product path dependency model."
20260531_213121,simulated_leverage_diagnostic,SPY_200d_trend_model_sim_1_5x,tier1_exploratory,1.5,standard,180,all_possible,4451,4451,True,True,0.6371601887216356,0.6371601887216356,0.537182655583015,0.537182655583015,0.14603459896652438,0.057290496517636486,0.14603459896652438,3242.1263149867245,3242.1263149867245,3242.9586240466624,-407.71045673005256,-1169.808731300402,0.6443495843630644,0.3556504156369355,0.012806110986295215,0.4583239721410919,0.3763199281060436,approximate,"Approximate ETF leverage diagnostic using 1.5x return multiplier, 8.0% annual financing, catastrophic_loss=False.",approximate_simulated_leverage,"Diagnostic only; no real margin, liquidation, or leveraged product path dependency model."
20260531_213121,simulated_leverage_diagnostic,SPY_200d_trend_model_sim_1_5x,tier1_exploratory,1.5,standard,30,all_possible,4601,4601,True,True,0.06628993697022387,0.06628993697022387,0.014344707672245164,0.014344707672245164,0.007824386003042817,0.006737665724842426,0.007824386003042817,3032.928830261566,3032.928830261566,3035.3541884153174,-124.11313013661038,-832.051065870277,0.5768311236687677,0.42316887633123235,0.0043468811128015645,0.04542490762877635,0.009997826559443599,approximate,"Approximate ETF leverage diagnostic using 1.5x return multiplier, 8.0% annual financing, catastrophic_loss=False.",approximate_simulated_leverage,"Diagnostic only; no real margin, liquidation, or leveraged product path dependency model."
20260531_213121,simulated_leverage_diagnostic,SPY_200d_trend_model_sim_1_5x,tier1_exploratory,1.5,standard,60,all_possible,4571,4571,True,True,0.26558739881863924,0.26558739881863924,0.1312623058411726,0.1312623058411726,0.024721067600087507,0.017282870269087727,0.024721067600087507,3082.92800506709,3082.92800506709,3075.182176501474,-203.27885174693893,-866.0045801631,0.6219645591774229,0.3780354408225771,0.007000656311529206,0.1826733756289652,0.08313279369940932,approximate,"Approximate ETF leverage diagnostic using 1.5x return multiplier, 8.0% annual financing, catastrophic_loss=False.",approximate_simulated_leverage,"Diagnostic only; no real margin, liquidation, or leveraged product path dependency model."
20260531_213121,simulated_leverage_diagnostic,SPY_200d_trend_model_sim_1_25x,tier1_exploratory,1.25,stress,90,all_possible,4541,4541,True,True,0.3426558026866329,0.3426558026866329,0.20347940982162518,0.20347940982162518,0.03523452983924246,0.012111869632239595,0.03523452983924246,3120.9203398498616,3120.9203398498616,3110.2817884266387,-217.63675699909436,-851.783298282106,0.674741246421493,0.3252587535785069,0.005725611098876899,0.2453204140057256,0.13939660867650297,approximate,"Approximate ETF leverage diagnostic using 1.25x return multiplier, 5.0% annual financing, catastrophic_loss=False.",approximate_simulated_leverage,"Diagnostic only; no real margin, liquidation, or leveraged product path dependency model."
20260531_213121,simulated_leverage_diagnostic,SPY_200d_trend_model_sim_1_25x,tier1_exploratory,1.25,stress,180,all_possible,4451,4451,True,True,0.6144686587283756,0.6144686587283756,0.48865423500337,0.48865423500337,0.10020220175241519,0.03280161761401932,0.10020220175241519,3237.2276397127985,3237.2276397127985,3222.66129571949,-330.0768771533535,-985.1111471857294,0.6751291844529319,0.3248708155470681,0.009885419006964727,0.45225791956863626,0.35587508425073017,approximate,"Approximate ETF leverage diagnostic using 1.25x return multiplier, 5.0% annual financing, catastrophic_loss=False.",approximate_simulated_leverage,"Diagnostic only; no real margin, liquidation, or leveraged product path dependency model."
20260531_213121,simulated_leverage_diagnostic,SPY_200d_trend_model_sim_1_25x,tier1_exploratory,1.25,stress,30,all_possible,4601,4601,True,True,0.027602695066289935,0.027602695066289935,0.0041295370571614864,0.0041295370571614864,0.005216257335361878,0.0032601608346011736,0.005216257335361878,3032.2113545481357,3032.2113545481357,3032.4028462364913,-101.97782411242406,-712.4742560107175,0.6087806998478592,0.39121930015214085,0.0032601608346011736,0.020430341230167355,0.003477504890241252,approximate,"Approximate ETF leverage diagnostic using 1.25x return multiplier, 5.0% annual financing, catastrophic_loss=False.",approximate_simulated_leverage,"Diagnostic only; no real margin, liquidation, or leveraged product path dependency model."
20260531_213121,simulated_leverage_diagnostic,SPY_200d_trend_model_sim_1_25x,tier1_exploratory,1.25,stress,60,all_possible,4571,4571,True,True,0.18858017939181798,0.18858017939181798,0.06366221833296871,0.06366221833296871,0.021439509954058193,0.008750820389411508,0.021439509954058193,3082.167515292356,3082.167515292356,3069.780844912144,-167.83790813028463,-738.9152329301182,0.6609057099103041,0.3390942900896959,0.005250492233646905,0.1332312404287902,0.0391599212426165,approximate,"Approximate ETF leverage diagnostic using 1.25x return multiplier, 5.0% annual financing, catastrophic_loss=False.",approximate_simulated_leverage,"Diagnostic only; no real margin, liquidation, or leveraged product path dependency model."
20260531_213121,simulated_leverage_diagnostic,SPY_200d_trend_model_sim_1_5x,tier1_exploratory,1.5,stress,90,all_possible,4541,4541,True,True,0.39770975556044924,0.39770975556044924,0.26558026866329004,0.26558026866329004,0.05307201057035895,0.024664170887469722,0.05307201057035895,3114.623789272981,3114.623789272981,3110.8057157244093,-266.6456072831784,-1017.5684708821295,0.6207883726051531,0.37921162739484693,0.008588416648315349,0.2840783968288923,0.17617264919621228,approximate,"Approximate ETF leverage diagnostic using 1.5x return multiplier, 8.0% annual financing, catastrophic_loss=False.",approximate_simulated_leverage,"Diagnostic only; no real margin, liquidation, or leveraged product path dependency model."
20260531_213121,simulated_leverage_diagnostic,SPY_200d_trend_model_sim_1_5x,tier1_exploratory,1.5,stress,180,all_possible,4451,4451,True,True,0.6299707930802066,0.6299707930802066,0.5257245562794878,0.5257245562794878,0.16850146034598967,0.06447989215906538,0.16850146034598967,3223.0717117398235,3223.0717117398235,3227.8374781828984,-413.4741797617703,-1210.306612864706,0.6353628398112784,0.3646371601887216,0.014154122669063131,0.45046057065827905,0.3709278813749719,approximate,"Approximate ETF leverage diagnostic using 1.5x return multiplier, 8.0% annual financing, catastrophic_loss=False.",approximate_simulated_leverage,"Diagnostic only; no real margin, liquidation, or leveraged product path dependency model."
20260531_213121,simulated_leverage_diagnostic,SPY_200d_trend_model_sim_1_5x,tier1_exploratory,1.5,stress,30,all_possible,4601,4601,True,True,0.06411649641382308,0.06411649641382308,0.013257987394044773,0.013257987394044773,0.009345794392523364,0.007172353836122582,0.009345794392523364,3029.048922394944,3029.048922394944,3030.886199976664,-124.65204361901124,-849.6977445777861,0.5653118887198435,0.4346881112801565,0.004781569224081721,0.04412084329493588,0.008693762225603129,approximate,"Approximate ETF leverage diagnostic using 1.5x return multiplier, 8.0% annual financing, catastrophic_loss=False.",approximate_simulated_leverage,"Diagnostic only; no real margin, liquidation, or leveraged product path dependency model."
20260531_213121,simulated_leverage_diagnostic,SPY_200d_trend_model_sim_1_5x,tier1_exploratory,1.5,stress,60,all_possible,4571,4571,True,True,0.25902428352658063,0.25902428352658063,0.12644935462699627,0.12644935462699627,0.027783854736381536,0.01793918179829359,0.027783854736381536,3078.316249711855,3078.316249711855,3068.746078047801,-208.32489083943528,-884.366858391315,0.6119011157295996,0.38809888427040035,0.0056880332531174796,0.17807919492452418,0.08050754758258587,approximate,"Approximate ETF leverage diagnostic using 1.5x return multiplier, 8.0% annual financing, catastrophic_loss=False.",approximate_simulated_leverage,"Diagnostic only; no real margin, liquidation, or leveraged product path dependency model."
20260531_213121,etf_benchmark,BIL_cash_proxy,benchmark,1.0,standard,90,all_possible,4541,4541,True,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2999.8119756888113,2999.8119756888113,3011.451425908329,-2.155028394641704,-24.674171298818692,0.4857960801585554,0.5142039198414446,0.0,0.0,0.0,exact,Computed directly from cached adjusted ETF benchmark prices on the finalist effective calendar.,exact,Computed from cached adjusted ETF benchmark equity curve.
20260531_213121,etf_benchmark,BIL_cash_proxy,benchmark,1.0,standard,180,all_possible,4451,4451,True,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3001.1260668987643,3001.1260668987643,3024.093802908755,-2.6160670359881806,-24.674171298818692,0.5279712424174343,0.47202875758256574,0.0,0.0,0.0,exact,Computed directly from cached adjusted ETF benchmark prices on the finalist effective calendar.,exact,Computed from cached adjusted ETF benchmark equity curve.
20260531_213121,etf_benchmark,BIL_cash_proxy,benchmark,1.0,standard,30,all_possible,4601,4601,True,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2999.1557409301963,2999.1557409301963,3002.784305368906,-1.827976990019124,-24.674171298818692,0.43512279939143667,0.5648772006085634,0.0,0.0,0.0,exact,Computed directly from cached adjusted ETF benchmark prices on the finalist effective calendar.,exact,Computed from cached adjusted ETF benchmark equity curve.
20260531_213121,etf_benchmark,BIL_cash_proxy,benchmark,1.0,standard,60,all_possible,4571,4571,True,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2999.611730249524,2999.611730249524,3007.1362033249393,-2.153416920446034,-24.674171298818692,0.4670750382848392,0.5329249617151608,0.0,0.0,0.0,exact,Computed directly from cached adjusted ETF benchmark prices on the finalist effective calendar.,exact,Computed from cached adjusted ETF benchmark equity curve.
20260531_213121,etf_benchmark,BIL_cash_proxy,benchmark,1.0,stress,90,all_possible,4541,4541,True,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2998.3109938250236,2998.3109938250236,3009.945019908661,-3.653523225269055,-26.168074458362753,0.4461572340894076,0.5538427659105923,0.0,0.0,0.0,exact,Computed directly from cached adjusted ETF benchmark prices on the finalist effective calendar.,exact,Computed from cached adjusted ETF benchmark equity curve.
20260531_213121,etf_benchmark,BIL_cash_proxy,benchmark,1.0,stress,180,all_possible,4451,4451,True,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2999.6247532084726,2999.6247532084726,3022.581070407522,-3.6574321202110696,-26.168074458362753,0.4922489328240845,0.5077510671759156,0.0,0.0,0.0,exact,Computed directly from cached adjusted ETF benchmark prices on the finalist effective calendar.,exact,Computed from cached adjusted ETF benchmark equity curve.
20260531_213121,etf_benchmark,BIL_cash_proxy,benchmark,1.0,stress,30,all_possible,4601,4601,True,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2997.6557398027803,2997.6557398027803,3001.2822363024948,-3.327275053160065,-26.168074458362753,0.3868724190393393,0.6131275809606608,0.0,0.0,0.0,exact,Computed directly from cached adjusted ETF benchmark prices on the finalist effective calendar.,exact,Computed from cached adjusted ETF benchmark equity curve.
20260531_213121,etf_benchmark,BIL_cash_proxy,benchmark,1.0,stress,60,all_possible,4571,4571,True,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2998.1115014484853,2998.1115014484853,3005.6319566535867,-3.6529238322859783,-26.168074458362753,0.42725880551301687,0.5727411944869831,0.0,0.0,0.0,exact,Computed directly from cached adjusted ETF benchmark prices on the finalist effective calendar.,exact,Computed from cached adjusted ETF benchmark equity curve.
